target_class,viewpoint,elevation,radius,azimuth,scene_count,sample_count,mean_target_ap50_95,mean_target_strict_quality_iou50,mean_target_match_confidence_iou50,target_visible_rate,target_detected_rate
rock,elhigh-radnear-az045,high,near,45,1,1,0.978125,0.9584617049455524,0.9734222292900085,1.0,1.0
rock,elmid-radmid-az225,mid,mid,225,3,3,0.979305556482739,0.95800607417344,0.9721306761105856,1.0,1.0
rock,elhigh-radmid-az090,high,mid,90,5,5,0.9663962978981159,0.9578147318539315,0.9755043864250184,1.0,1.0
rock,elmid-radfar-az135,mid,far,135,2,2,0.9645833333488554,0.9576807784216257,0.9762240946292877,1.0,1.0
rock,elmid-radmid-az180,mid,mid,180,3,3,0.9305359879623759,0.9574757658347224,0.970571239789327,1.0,1.0
rock,elmid-radmid-az000,mid,mid,0,6,6,0.9716898140835543,0.9569897149218279,0.9754485289255778,1.0,1.0
rock,elhigh-radnear-az315,high,near,315,5,5,0.9071875004470348,0.9565669423065799,0.9743206143379212,1.0,1.0
rock,elhigh-radmid-az045,high,mid,45,4,4,0.9914444450669818,0.9559876450433666,0.9740567058324814,1.0,1.0
rock,ellow-radnear-az045,low,near,45,5,5,0.8387418353689068,0.9556265090626817,0.9730562567710876,1.0,1.0
rock,elhigh-radnear-az135,high,near,135,5,5,0.9368392861059733,0.9554151335238246,0.9750125288963318,1.0,1.0
rock,ellow-radnear-az090,low,near,90,7,7,0.8709160053698474,0.9549990174796916,0.9723051871572223,1.0,1.0
rock,elmid-radfar-az000,mid,far,0,4,4,0.9178571429103612,0.9548638297166097,0.9705493748188019,1.0,1.0
rock,elmid-radfar-az315,mid,far,315,3,3,0.913095243180555,0.9539944820672398,0.9708100954691569,1.0,1.0
rock,elhigh-radmid-az225,high,mid,225,4,4,0.9545454575392333,0.9531928401184073,0.9733801186084747,1.0,1.0
rock,ellow-radmid-az045,low,mid,45,3,3,0.9575163414446162,0.9528751498438149,0.9718860387802124,1.0,1.0
rock,ellow-radmid-az180,low,mid,180,3,3,0.853803419305537,0.9527416196572981,0.9655579328536987,1.0,1.0
rock,elhigh-radnear-az225,high,near,225,5,5,0.9858750000596046,0.9522229330104907,0.9746366143226624,1.0,1.0
rock,elmid-radfar-az225,mid,far,225,3,3,0.8995767262830304,0.9517075589275473,0.9686438242594401,1.0,1.0
rock,elhigh-radfar-az045,high,far,45,5,5,0.9659166645457347,0.9516989941061184,0.9679298520088195,1.0,1.0
rock,ellow-radfar-az315,low,far,315,1,1,0.937500000372529,0.9515768639936724,0.9782706499099731,1.0,1.0
rock,elhigh-radmid-az315,high,mid,315,2,2,1.0,0.9510064437671826,0.9708189070224762,1.0,1.0
rock,ellow-radmid-az225,low,mid,225,3,3,0.9000783483490901,0.9506654440634902,0.9761257966359457,1.0,1.0
rock,elhigh-radfar-az315,high,far,315,4,4,0.9863095224968025,0.9505706345589084,0.9678735435009003,1.0,1.0
rock,elhigh-radfar-az225,high,far,225,2,2,1.0,0.9498515576719218,0.9680468142032623,1.0,1.0
rock,ellow-radfar-az180,low,far,180,3,3,0.9071759305894375,0.9496227819718435,0.9707299470901489,1.0,1.0
rock,elmid-radmid-az315,mid,mid,315,3,3,0.9327777793506781,0.9482473556688605,0.9684789578119913,1.0,1.0
rock,elmid-radmid-az270,mid,mid,270,2,2,1.0,0.9476654663171349,0.9714356660842896,1.0,1.0
rock,elmid-radfar-az090,mid,far,90,2,2,0.9714285720671926,0.9470698437055027,0.9700371623039246,1.0,1.0
rock,ellow-radmid-az000,low,mid,0,5,5,0.7706746042519808,0.9468733428191044,0.9687417984008789,1.0,1.0
rock,ellow-radfar-az225,low,far,225,4,4,0.8279766452351711,0.9462898167273348,0.9673776626586914,1.0,1.0
rock,ellow-radfar-az090,low,far,90,4,4,0.8201934582618109,0.9448684803404479,0.9692002385854721,1.0,1.0
rock,ellow-radmid-az270,low,mid,270,3,3,0.8819117665977455,0.9447023128532189,0.965630034605662,1.0,1.0
rock,ellow-radnear-az315,low,near,315,5,5,0.8791944456814477,0.9439277073476774,0.9618694663047791,1.0,1.0
rock,ellow-radnear-az270,low,near,270,3,3,1.0,0.9438126219476572,0.965299109617869,1.0,1.0
rock,ellow-radnear-az180,low,near,180,2,2,0.9547619062874998,0.9432751009819462,0.972196102142334,1.0,1.0
rock,elhigh-radmid-az135,high,mid,135,3,3,0.9233333381679323,0.942653723466267,0.9701675176620483,1.0,1.0
rock,elhigh-radfar-az270,high,far,270,2,2,1.0,0.9419542680699848,0.9670647382736206,1.0,1.0
rock,ellow-radmid-az090,low,mid,90,3,3,0.7851709404339392,0.9408108436726993,0.9677331248919169,1.0,1.0
rock,elhigh-radfar-az135,high,far,135,2,2,0.908666669756174,0.9399144269574577,0.9661607444286346,1.0,1.0
rock,ellow-radmid-az315,low,mid,315,5,5,0.9478125000000001,0.9383278277578867,0.9678685188293457,1.0,1.0
rock,elhigh-radfar-az180,high,far,180,3,3,0.9253086443944478,0.9379250125683095,0.9637033343315125,1.0,1.0
rock,elhigh-radfar-az000,high,far,0,2,2,0.9478174610743447,0.9375452227473389,0.9664197564125061,1.0,1.0
rock,ellow-radfar-az270,low,far,270,6,6,0.7583108390944799,0.935341080761841,0.9650321006774902,1.0,1.0
rock,elmid-radfar-az270,mid,far,270,4,4,0.9397916681195299,0.9331514909575516,0.9569208323955536,1.0,1.0
rock,elhigh-radfar-az090,high,far,90,1,1,0.9555555588669247,0.9323024885735798,0.9676740765571594,1.0,1.0
rock,elmid-radfar-az045,mid,far,45,1,1,1.0,0.9300139849794675,0.9681578874588013,1.0,1.0
rock,ellow-radfar-az045,low,far,45,1,1,0.854166666790843,0.8796472678763401,0.9364822506904602,1.0,1.0
rock,ellow-radfar-az135,low,far,135,5,5,0.8841666671882074,0.8376218631260329,0.9075014591217041,1.0,1.0
rock,ellow-radfar-az000,low,far,0,6,6,0.7413924519834971,0.7561116442884366,0.7878813644250234,0.8333333333333334,0.8333333333333334
rock,ellow-radmid-az135,low,mid,135,5,5,0.7333690482431224,0.7014369790020233,0.7509171962738037,0.8,0.8
suv,elmid-radnear-az315,mid,near,315,2,2,0.9315000007897616,0.9494320165564023,0.9681837558746338,1.0,1.0
suv,ellow-radnear-az270,low,near,270,3,3,0.6471666710649927,0.9465427585473544,0.9606710076332092,1.0,1.0
suv,ellow-radnear-az135,low,near,135,3,3,0.9687500000620881,0.9450178948294029,0.9686120748519897,1.0,1.0
suv,elmid-radnear-az090,mid,near,90,2,2,0.9625,0.9437162795210483,0.9638838469982147,1.0,1.0
suv,ellow-radnear-az090,low,near,90,4,4,0.9501736122856124,0.9422286019480595,0.9662300050258636,1.0,1.0
suv,elhigh-radmid-az315,high,mid,315,1,1,0.984375,0.9416464957975137,0.9658005237579346,1.0,1.0
suv,elmid-radnear-az000,mid,near,0,2,2,0.9672500010728836,0.9380205446454646,0.9584070146083832,1.0,1.0
suv,ellow-radnear-az045,low,near,45,3,3,0.8508487681416398,0.9353212776165213,0.9632594188054403,1.0,1.0
suv,elmid-radnear-az270,mid,near,270,5,5,0.9833333334326744,0.934804514050127,0.9555272936820984,1.0,1.0
suv,ellow-radnear-az225,low,near,225,4,4,0.8423611187210513,0.9301946492728153,0.9601421058177948,1.0,1.0
suv,elmid-radnear-az135,mid,near,135,9,9,0.9652777777777778,0.9290323339055521,0.9577344920900133,1.0,1.0
suv,elmid-radnear-az045,mid,near,45,2,2,0.98125,0.92785903373181,0.9640607833862305,1.0,1.0
suv,ellow-radnear-az180,low,near,180,7,7,0.8273952001523616,0.926947707873491,0.9632693188531058,1.0,1.0
suv,elmid-radmid-az045,mid,mid,45,4,4,0.98125,0.9256887436652219,0.9517210274934769,1.0,1.0
suv,elmid-radmid-az315,mid,mid,315,3,3,0.975,0.9244231738085323,0.9525230725606283,1.0,1.0
suv,elmid-radnear-az225,mid,near,225,3,3,0.9222222255335913,0.9213731366570611,0.9588684240976969,1.0,1.0
suv,elhigh-radnear-az225,high,near,225,3,3,0.9861904766694422,0.9196938452282571,0.9439079960187277,1.0,1.0
suv,elhigh-radmid-az225,high,mid,225,5,5,0.9607222238050568,0.9180101712700995,0.9476021647453308,1.0,1.0
suv,elmid-radmid-az225,mid,mid,225,2,2,0.98125,0.9174985906577859,0.9510924816131592,1.0,1.0
suv,elmid-radmid-az180,mid,mid,180,7,7,0.9326190486018147,0.9172940044172836,0.9529541219983783,1.0,1.0
suv,elhigh-radmid-az090,high,mid,90,4,4,0.9516145846620202,0.91714822303729,0.943185418844223,1.0,1.0
suv,elhigh-radfar-az315,high,far,315,2,2,0.9710000002533198,0.916393581390281,0.9415378570556641,1.0,1.0
suv,elmid-radmid-az135,mid,mid,135,4,4,1.0,0.9153021867136166,0.951005682349205,1.0,1.0
suv,elhigh-radfar-az225,high,far,225,1,1,0.9760000013709067,0.9149031112949615,0.9464225769042969,1.0,1.0
suv,elmid-radfar-az270,mid,far,270,4,4,0.8661250003501773,0.9142116530868272,0.9473301768302917,1.0,1.0
suv,ellow-radmid-az090,low,mid,90,5,5,0.7858968284007103,0.9141273161388994,0.9509671211242676,1.0,1.0
suv,elmid-radmid-az000,mid,mid,0,2,2,1.0,0.9130960088137527,0.9425630271434784,1.0,1.0
suv,elhigh-radnear-az135,high,near,135,3,3,0.9778935192911713,0.9125283446308051,0.9512916604677836,1.0,1.0
suv,elmid-radfar-az180,mid,far,180,1,1,1.0,0.9116002093058455,0.956061601638794,1.0,1.0
suv,elmid-radmid-az270,mid,mid,270,4,4,0.9343750001862645,0.9105844489436876,0.9490505307912827,1.0,1.0
suv,ellow-radmid-az225,low,mid,225,3,3,0.85054487723093,0.9097291497495554,0.9492470224698385,1.0,1.0
suv,elmid-radfar-az090,mid,far,90,4,4,0.984375,0.9089703502036954,0.9446769207715988,1.0,1.0
suv,elhigh-radnear-az090,high,near,90,5,5,0.9241666668653489,0.9076166792834321,0.9448830604553222,1.0,1.0
suv,elhigh-radnear-az315,high,near,315,2,2,0.9625,0.9071470548560292,0.9529158771038055,1.0,1.0
suv,ellow-radmid-az315,low,mid,315,5,5,0.9009888711636386,0.9050674025516244,0.9482317328453064,1.0,1.0
suv,elhigh-radnear-az180,high,near,180,4,4,0.95,0.9035925685762258,0.9502505660057068,1.0,1.0
suv,elmid-radfar-az135,mid,far,135,3,3,0.9140740782905508,0.9033404462180125,0.9485523104667664,1.0,1.0
suv,elhigh-radfar-az090,high,far,90,3,3,0.9402777778605621,0.9011415170252484,0.9389352599779764,1.0,1.0
suv,elhigh-radnear-az045,high,near,45,5,5,0.96,0.8990682870981601,0.9408339858055115,1.0,1.0
suv,elhigh-radmid-az000,high,mid,0,3,3,0.9600000003973643,0.8959187267213077,0.939241349697113,1.0,1.0
suv,elhigh-radfar-az135,high,far,135,3,3,0.9333333333333332,0.8958640924895391,0.9353354573249817,1.0,1.0
suv,elmid-radfar-az315,mid,far,315,1,1,1.0,0.8949598040657634,0.9301848411560059,1.0,1.0
suv,elhigh-radnear-az000,high,near,0,5,5,0.9543000004410743,0.8932873356939453,0.9406921029090881,1.0,1.0
suv,ellow-radfar-az225,low,far,225,5,5,0.7533333342149854,0.8927199740514211,0.9322062849998474,1.0,1.0
suv,elhigh-radfar-az045,high,far,45,4,4,0.9125000037252903,0.8926213618642391,0.9340691268444061,1.0,1.0
suv,elhigh-radfar-az000,high,far,0,5,5,0.9226333353241285,0.89144770659015,0.9400882840156555,1.0,1.0
suv,elhigh-radmid-az180,high,mid,180,5,5,0.9534000003397465,0.8896920929306887,0.9414944291114807,1.0,1.0
suv,elmid-radfar-az045,mid,far,45,3,3,0.882962966715848,0.8894354518814845,0.9396546880404154,1.0,1.0
suv,elmid-radfar-az225,mid,far,225,5,5,0.882774892301722,0.8888311152954849,0.9418446660041809,1.0,1.0
suv,elhigh-radfar-az270,high,far,270,5,5,0.9554888894266552,0.8884693140605229,0.931051743030548,1.0,1.0
suv,ellow-radfar-az315,low,far,315,2,2,0.814285717691694,0.888136241433962,0.9287424087524414,1.0,1.0
suv,elhigh-radmid-az135,high,mid,135,3,3,0.9333333333333332,0.8858243309884083,0.9384080171585083,1.0,1.0
suv,elhigh-radfar-az180,high,far,180,2,2,0.845833333954215,0.8850471607209922,0.938612550497055,1.0,1.0
suv,elmid-radfar-az000,mid,far,0,4,4,0.9375,0.8842345384822368,0.9343431740999222,1.0,1.0
suv,elhigh-radmid-az270,high,mid,270,3,3,0.9333333333333332,0.8813483705282567,0.9317036469777426,1.0,1.0
suv,elhigh-radnear-az270,high,near,270,5,5,0.9471527782910399,0.8803290766553176,0.9412103891372681,1.0,1.0
suv,elhigh-radmid-az045,high,mid,45,2,2,0.91875,0.8636987965379603,0.9357737302780151,1.0,1.0
suv,ellow-radfar-az270,low,far,270,2,2,0.7535353590292161,0.8626356051665613,0.9185626804828644,1.0,1.0
suv,ellow-radfar-az180,low,far,180,2,2,0.9,0.8554113557654368,0.9269959032535553,1.0,1.0
suv,ellow-radmid-az270,low,mid,270,6,6,0.6393719519002496,0.7701376496744192,0.7988873223463694,0.8333333333333334,0.8333333333333334
suv,ellow-radmid-az135,low,mid,135,6,6,0.6485119071212553,0.760862021809734,0.787975033124288,0.8333333333333334,0.8333333333333334
suv,elmid-radnear-az180,mid,near,180,2,2,0.9,0.6597906604333659,0.7042808532714844,1.0,1.0
suv,ellow-radnear-az315,low,near,315,3,3,0.6666666666666666,0.6300882277917962,0.6437806089719137,0.6666666666666666,0.6666666666666666
suv,ellow-radmid-az045,low,mid,45,3,3,0.6417777784268061,0.6204745052873287,0.6361100474993387,0.6666666666666666,0.6666666666666666
suv,ellow-radnear-az000,low,near,0,3,3,0.5566666677594184,0.5907641266145044,0.6288682619730631,0.6666666666666666,0.6666666666666666
suv,ellow-radfar-az135,low,far,135,3,3,0.5829545455674331,0.5799254425293275,0.6232175429662069,0.6666666666666666,0.6666666666666666
suv,ellow-radfar-az045,low,far,45,3,3,0.36761905153355895,0.5773539977159933,0.6138064861297607,0.6666666666666666,0.6666666666666666
suv,ellow-radmid-az000,low,mid,0,2,2,0.41666666949167847,0.45358770607677457,0.48183202743530273,0.5,0.5
suv,ellow-radfar-az000,low,far,0,2,2,0.45729166716337205,0.44119646844547944,0.4665767252445221,0.5,0.5
suv,ellow-radfar-az090,low,far,90,1,1,0.0,0.0,0.0,0.0,0.0
tank,elmid-radnear-az045,mid,near,45,4,4,0.9671875,0.9541809060032991,0.9682887047529221,1.0,1.0
tank,elhigh-radnear-az090,high,near,90,1,1,1.0,0.952574264270833,0.9649873375892639,1.0,1.0
tank,elmid-radnear-az270,mid,near,270,2,2,1.0,0.9477361686365011,0.9618542194366455,1.0,1.0
tank,elmid-radnear-az180,mid,near,180,5,5,0.9875,0.9458951255069031,0.9658957362174988,1.0,1.0
tank,ellow-radnear-az225,low,near,225,1,1,0.525000000372529,0.9418653147723148,0.9742076396942139,1.0,1.0
tank,elhigh-radnear-az000,high,near,0,3,3,0.914324500861794,0.9415687068427575,0.9698596398035685,1.0,1.0
tank,elmid-radmid-az045,mid,mid,45,3,3,0.9851851862889749,0.9373478663673277,0.9598528742790222,1.0,1.0
tank,elmid-radnear-az315,mid,near,315,3,3,1.0,0.9353689864818904,0.9556869069735209,1.0,1.0
tank,elhigh-radmid-az090,high,mid,90,1,1,1.0,0.9333184548868232,0.9645239114761353,1.0,1.0
tank,elhigh-radnear-az045,high,near,45,1,1,1.0,0.9328172010187643,0.9593487977981567,1.0,1.0
tank,elmid-radnear-az135,mid,near,135,3,3,0.9370370392446165,0.9313907270502509,0.96479199330012,1.0,1.0
tank,ellow-radmid-az315,low,mid,315,2,2,0.9673611111938953,0.927973690923606,0.9587442576885223,1.0,1.0
tank,elhigh-radmid-az180,high,mid,180,1,1,0.9777777794334623,0.926189664927378,0.9671876430511475,1.0,1.0
tank,elmid-radmid-az135,mid,mid,135,2,2,1.0,0.9250391703439202,0.9550577700138092,1.0,1.0
tank,elmid-radmid-az000,mid,mid,0,4,4,0.9550000012665987,0.9250370418769585,0.9597559422254562,1.0,1.0
tank,elhigh-radnear-az180,high,near,180,1,1,1.0,0.9242744045693385,0.9650412797927856,1.0,1.0
tank,elhigh-radnear-az225,high,near,225,5,5,0.9694444446100128,0.9219041690895124,0.9575552821159363,1.0,1.0
tank,elmid-radmid-az225,mid,mid,225,1,1,0.946875,0.9201316237729884,0.9517663717269897,1.0,1.0
tank,elhigh-radmid-az225,high,mid,225,7,7,0.9222222232984173,0.9159932160255931,0.9575829250471932,1.0,1.0
tank,elhigh-radmid-az045,high,mid,45,2,2,0.8333333343267441,0.9139739483304723,0.9506992399692535,1.0,1.0
tank,elhigh-radnear-az315,high,near,315,2,2,0.95,0.9129101507438548,0.9538503587245941,1.0,1.0
tank,elhigh-radmid-az135,high,mid,135,2,2,1.0,0.9123901779801358,0.9465965032577515,1.0,1.0
tank,elhigh-radmid-az000,high,mid,0,3,3,0.9592592598111541,0.9117846915844806,0.9550076524416605,1.0,1.0
tank,elhigh-radnear-az135,high,near,135,4,4,0.93828125,0.9117064978266471,0.9544815868139267,1.0,1.0
tank,elmid-radmid-az180,mid,mid,180,2,2,1.0,0.910104769797087,0.9497802257537842,1.0,1.0
tank,elhigh-radfar-az045,high,far,45,5,5,0.971875,0.9082088340306406,0.9457993984222413,1.0,1.0
tank,elmid-radnear-az090,mid,near,90,4,4,0.9,0.9025688601790076,0.9626598358154297,1.0,1.0
tank,elmid-radfar-az270,mid,far,270,1,1,1.0,0.9012003806128561,0.9315870404243469,1.0,1.0
tank,ellow-radnear-az135,low,near,135,1,1,1.0,0.9010226530390781,0.9313566088676453,1.0,1.0
tank,elhigh-radfar-az000,high,far,0,4,4,0.896875,0.8975016364701398,0.9428846389055252,1.0,1.0
tank,ellow-radmid-az270,low,mid,270,3,3,0.8041245502809901,0.8971031456154819,0.9284718235333761,1.0,1.0
tank,elhigh-radmid-az315,high,mid,315,2,2,0.8229166669771075,0.8970408333412419,0.9471268355846405,1.0,1.0
tank,elhigh-radfar-az225,high,far,225,2,2,0.8953125,0.8956957614017238,0.9384671449661255,1.0,1.0
tank,elmid-radfar-az180,mid,far,180,5,5,0.8373498596804311,0.8949465881100871,0.938546872138977,1.0,1.0
tank,elmid-radfar-az225,mid,far,225,5,5,0.8917380959356116,0.8904799151737677,0.9379013538360595,1.0,1.0
tank,elhigh-radfar-az315,high,far,315,6,6,0.9060185211227724,0.8903693438129476,0.9396825532118479,1.0,1.0
tank,elmid-radfar-az000,mid,far,0,2,2,0.95,0.8872280228422298,0.9454623460769653,1.0,1.0
tank,ellow-radmid-az180,low,mid,180,2,2,0.8668498185514422,0.8846086857224371,0.9303572177886963,1.0,1.0
tank,elhigh-radfar-az180,high,far,180,2,2,0.95,0.8821810354266635,0.9355696439743042,1.0,1.0
tank,ellow-radfar-az000,low,far,0,2,2,0.978125,0.8805097622294777,0.9198832511901855,1.0,1.0
tank,elmid-radmid-az315,mid,mid,315,2,2,0.8583333335816861,0.8790188486270942,0.9529595375061035,1.0,1.0
tank,elmid-radnear-az000,mid,near,0,2,2,0.7743055566938387,0.8777039811049789,0.96666419506073,1.0,1.0
tank,ellow-radfar-az090,low,far,90,3,3,0.7587962970137596,0.873757312578609,0.8952349026997884,1.0,1.0
tank,elhigh-radfar-az270,high,far,270,2,2,0.726785714738071,0.8731781631129625,0.9354455173015594,1.0,1.0
tank,elmid-radfar-az045,mid,far,45,5,5,0.8175000000000001,0.8708431200127364,0.9484987854957581,1.0,1.0
tank,ellow-radfar-az225,low,far,225,2,2,0.7724404792301356,0.8700523588256299,0.933468371629715,1.0,1.0
tank,elmid-radfar-az315,mid,far,315,1,1,0.9,0.86999069375846,0.9289403557777405,1.0,1.0
tank,elmid-radmid-az270,mid,mid,270,4,4,0.8729166679705183,0.8658053550611688,0.9413409382104874,1.0,1.0
tank,elhigh-radfar-az090,high,far,90,4,4,0.82421875,0.8516673618632211,0.9438579976558685,1.0,1.0
tank,elmid-radnear-az225,mid,near,225,1,1,0.8,0.8333571294228932,0.9323348999023438,1.0,1.0
tank,elmid-radmid-az090,mid,mid,90,4,4,0.827777778191699,0.8257881330848287,0.9317299723625183,1.0,1.0
tank,ellow-radmid-az090,low,mid,90,3,3,0.7240196093168182,0.824932972468074,0.8667087952295939,1.0,1.0
tank,ellow-radnear-az045,low,near,45,2,2,0.48028846626671456,0.8230066606615587,0.8692919909954071,1.0,1.0
tank,elmid-radfar-az135,mid,far,135,7,7,0.8816468254914359,0.8180677132028811,0.9281659126281738,1.0,1.0
tank,elhigh-radnear-az270,high,near,270,1,1,0.7625,0.8095143111306591,0.9414574503898621,1.0,1.0
tank,ellow-radnear-az000,low,near,0,5,5,0.7420221953466455,0.797073265882176,0.9324466347694397,1.0,1.0
tank,ellow-radmid-az000,low,mid,0,2,2,0.790625,0.7913288826259599,0.8496735990047455,1.0,1.0
tank,ellow-radfar-az270,low,far,270,3,3,0.6310515876859426,0.788764562245697,0.9320117632548014,1.0,1.0
tank,ellow-radmid-az045,low,mid,45,4,4,0.75677083467599,0.7810919165698884,0.8829699009656906,1.0,1.0
tank,ellow-radfar-az045,low,far,45,2,2,0.4745535767016311,0.7786480756976761,0.92976114153862,1.0,1.0
tank,ellow-radnear-az180,low,near,180,2,2,0.465625000372529,0.7668626461409858,0.8647054433822632,1.0,1.0
tank,ellow-radnear-az090,low,near,90,2,2,0.7222222244160044,0.7654612044321425,0.9423002302646637,1.0,1.0
tank,elmid-radfar-az090,mid,far,90,3,3,0.6364583333333333,0.759136887597626,0.9263627926508585,1.0,1.0
tank,ellow-radfar-az135,low,far,135,5,5,0.5392761949263514,0.7363308123634894,0.9112532019615174,1.0,1.0
tank,ellow-radmid-az135,low,mid,135,2,2,0.8008928571827709,0.7351058049929868,0.9130422174930573,1.0,1.0
tank,ellow-radnear-az315,low,near,315,5,5,0.6414107163933416,0.7316742916963314,0.9317312240600586,1.0,1.0
tank,elhigh-radfar-az135,high,far,135,1,1,0.6,0.7041402713719336,0.9332817792892456,1.0,1.0
tank,ellow-radmid-az225,low,mid,225,3,3,0.7127320079559771,0.696815828651097,0.8036330739657084,1.0,1.0
tank,ellow-radfar-az315,low,far,315,2,2,0.6208333369344473,0.6741484729116554,0.8975842297077179,1.0,1.0
tank,ellow-radnear-az270,low,near,270,4,4,0.535312501801333,0.6122212025632736,0.6689050793647766,0.75,0.75
tank,ellow-radfar-az180,low,far,180,1,1,0.0,0.0,0.0,0.0,0.0
tent,ellow-radfar-az045,low,far,45,1,1,1.0,0.9762454984890496,0.9830395579338074,1.0,1.0
tent,ellow-radnear-az315,low,near,315,2,2,0.9775000000372529,0.9762084678151925,0.9814092218875885,1.0,1.0
tent,ellow-radnear-az225,low,near,225,6,6,0.9927083333333333,0.9751783258342753,0.9849063158035278,1.0,1.0
tent,elmid-radnear-az045,mid,near,45,3,3,1.0,0.9745091992646829,0.9828701615333557,1.0,1.0
tent,ellow-radnear-az000,low,near,0,1,1,1.0,0.9742765122859467,0.9858880639076233,1.0,1.0
tent,ellow-radmid-az225,low,mid,225,1,1,0.75,0.9734774148437175,0.9815334677696228,1.0,1.0
tent,elmid-radmid-az000,mid,mid,0,3,3,0.97600000166893,0.9725817213677731,0.9812491734822592,1.0,1.0
tent,elmid-radnear-az315,mid,near,315,5,5,0.9532435913061101,0.9704709412825835,0.9833750128746033,1.0,1.0
tent,ellow-radmid-az135,low,mid,135,1,1,1.0,0.9703867652625817,0.9834707379341125,1.0,1.0
tent,elmid-radnear-az135,mid,near,135,4,4,0.969791666790843,0.9702449609310877,0.9800412207841873,1.0,1.0
tent,ellow-radnear-az045,low,near,45,3,3,1.0,0.9699326194440611,0.9784954786300659,1.0,1.0
tent,elmid-radnear-az090,mid,near,90,2,2,1.0,0.9696283640354189,0.9796329736709595,1.0,1.0
tent,elmid-radnear-az270,mid,near,270,2,2,1.0,0.9689541212872381,0.9825017154216766,1.0,1.0
tent,ellow-radnear-az090,low,near,90,2,2,1.0,0.9686688052515215,0.9791894257068634,1.0,1.0
tent,ellow-radmid-az000,low,mid,0,2,2,0.8344444560839068,0.9686528871972548,0.9846492409706116,1.0,1.0
tent,elmid-radmid-az315,mid,mid,315,3,3,0.9664583335320155,0.9670875314343519,0.9805441101392111,1.0,1.0
tent,elhigh-radmid-az135,high,mid,135,4,4,1.0,0.9665700424729016,0.9771047979593277,1.0,1.0
tent,elmid-radmid-az180,mid,mid,180,1,1,0.8888888971673117,0.9664347835434057,0.9806649684906006,1.0,1.0
tent,elmid-radmid-az270,mid,mid,270,4,4,0.98828125,0.9662905517286831,0.9790543466806412,1.0,1.0
tent,elhigh-radmid-az000,high,mid,0,6,6,1.0,0.9659714080758969,0.9785164594650269,1.0,1.0
tent,elmid-radnear-az180,mid,near,180,3,3,0.9654761911148116,0.9654449580206581,0.9781877398490906,1.0,1.0
tent,elmid-radnear-az225,mid,near,225,6,6,0.9930555555969477,0.9653008564840319,0.9785434603691101,1.0,1.0
tent,elmid-radnear-az000,mid,near,0,3,3,1.0,0.9651692063445836,0.9772104422251383,1.0,1.0
tent,ellow-radmid-az315,low,mid,315,2,2,0.8537037066977333,0.9645650977128035,0.9760758578777313,1.0,1.0
tent,elhigh-radnear-az000,high,near,0,3,3,1.0,0.9643383223655597,0.974304219086965,1.0,1.0
tent,elhigh-radnear-az270,high,near,270,2,2,1.0,0.9640784356504764,0.9790248870849609,1.0,1.0
tent,elmid-radmid-az135,mid,mid,135,4,4,0.9300925970146501,0.9637746373855594,0.9753132909536362,1.0,1.0
tent,elhigh-radnear-az135,high,near,135,1,1,1.0,0.9631368204761159,0.9771484136581421,1.0,1.0
tent,elhigh-radfar-az180,high,far,180,4,4,1.0,0.9630293085937156,0.9741587787866592,1.0,1.0
tent,elmid-radmid-az045,mid,mid,45,5,5,0.9698666681925456,0.9627334148002127,0.9770287036895752,1.0,1.0
tent,elhigh-radfar-az045,high,far,45,3,3,0.9960000002781549,0.9625295367398579,0.9738548000653585,1.0,1.0
tent,elmid-radmid-az090,mid,mid,90,2,2,0.9940000004172325,0.96243345587947,0.9768858551979065,1.0,1.0
tent,elmid-radfar-az090,mid,far,90,2,2,1.0,0.9618875437952141,0.974141538143158,1.0,1.0
tent,ellow-radnear-az270,low,near,270,4,4,0.880555556072957,0.9616921562763281,0.9819197803735733,1.0,1.0
tent,elhigh-radmid-az315,high,mid,315,1,1,0.796875,0.9615334888817983,0.9764312505722046,1.0,1.0
tent,elhigh-radmid-az045,high,mid,45,3,3,0.9287037039796511,0.9600376581545879,0.9754000703493754,1.0,1.0
tent,elmid-radfar-az045,mid,far,45,5,5,0.980386111884647,0.9595997193686359,0.9705429792404174,1.0,1.0
tent,elhigh-radnear-az225,high,near,225,3,3,0.9645833333333332,0.9594565644146407,0.975508431593577,1.0,1.0
tent,elhigh-radnear-az180,high,near,180,4,4,0.9944444448583656,0.9594081809937682,0.9745114892721176,1.0,1.0
tent,elhigh-radfar-az315,high,far,315,3,3,0.9960000002781549,0.9589197834508868,0.973159650961558,1.0,1.0
tent,elmid-radfar-az135,mid,far,135,2,2,0.8385416753590107,0.9587218169682981,0.9761849939823151,1.0,1.0
tent,elmid-radfar-az225,mid,far,225,4,4,0.9960000003278255,0.9586816202726585,0.9740490168333054,1.0,1.0
tent,elhigh-radmid-az270,high,mid,270,3,3,0.9960000002781549,0.9582881025369024,0.9775280952453613,1.0,1.0
tent,elhigh-radnear-az045,high,near,45,1,1,1.0,0.9575498952461245,0.9709884524345398,1.0,1.0
tent,ellow-radfar-az225,low,far,225,3,3,0.8873015898324194,0.957335176309852,0.9749812682469686,1.0,1.0
tent,elmid-radfar-az000,mid,far,0,4,4,0.9779166674862305,0.9569613769637453,0.9704813063144684,1.0,1.0
