group,target_class,subset_name,player_count,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value,selected_viewpoints,selected_ring_ids,selected_azimuths,top_viewpoint,top_player_index,top_shapley_value,second_viewpoint,second_player_index,second_shapley_value,top_minus_second_shapley_gap,top_singleton_viewpoint,top_singleton_player_index,top_singleton_value,top_singleton_best_addition_player_index,top_singleton_best_addition_viewpoint,top_singleton_best_addition_delta,top_singleton_expanded_members,top_singleton_expanded_value,best_pair_members,best_pair_value,best_pair_best_addition_player_index,best_pair_best_addition_viewpoint,best_pair_best_addition_delta,best_pair_expanded_members,best_pair_expanded_value
per_class,barrel,edges_az135_225,8,15,0,4,0.8090610991802438,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radfar-az225,6,0.179535114481993,elhigh-radmid-az135,7,0.13800483558749643,0.041530278894496564,elmid-radfar-az225,6,0.2475556636204556,7,elhigh-radmid-az135,0.1853184258736852,elmid-radfar-az225 + elhigh-radmid-az135,0.4328740894941408,elmid-radfar-az225 + elhigh-radmid-az135,0.4328740894941408,1,ellow-radmid-az135,0.10813770484159241,ellow-radmid-az135 + elmid-radfar-az225 + elhigh-radmid-az135,0.5410117943357332
per_class,container,edges_az135_225,8,10,0,2,0.9574499472776592,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elhigh-radmid-az225,8,0.3324733634756457,elmid-radnear-az225,4,0.23958986897438372,0.09288349450126199,elhigh-radmid-az225,8,0.3783061237512861,4,elmid-radnear-az225,0.2851136795088785,elmid-radnear-az225 + elhigh-radmid-az225,0.6634198032601646,elmid-radnear-az225 + elhigh-radmid-az225,0.6634198032601646,7,elhigh-radmid-az135,0.09529553954944947,elmid-radnear-az225 + elhigh-radmid-az135 + elhigh-radmid-az225,0.7587153428096141
per_class,male,edges_az135_225,8,13,0,3,0.719156400983678,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radnear-az135,3,0.16748384652509193,elhigh-radmid-az135,7,0.15030506583312503,0.017178780691966905,elhigh-radmid-az135,7,0.22100051794912462,3,elmid-radnear-az135,0.16748384652509185,elmid-radnear-az135 + elhigh-radmid-az135,0.38848436447421647,elmid-radnear-az135 + elhigh-radmid-az135,0.38848436447421647,2,ellow-radmid-az225,0.11418736408335034,ellow-radmid-az225 + elmid-radnear-az135 + elhigh-radmid-az135,0.5026717285575668
per_class,rock,edges_az135_225,8,14,0,4,0.9673688631393018,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radfar-az225,6,0.17450174094165816,ellow-radmid-az225,2,0.15272159752532727,0.021780143416330888,elmid-radnear-az135,3,0.27503938806415945,6,elmid-radfar-az225,0.20393733405590297,elmid-radnear-az135 + elmid-radfar-az225,0.4789767221200624,elmid-radnear-az135 + elmid-radfar-az225,0.4789767221200624,8,elhigh-radmid-az225,0.13949075113907844,elmid-radnear-az135 + elmid-radfar-az225 + elhigh-radmid-az225,0.6184674732591409
per_class,suv,edges_az135_225,8,19,0,6,0.9473696143758632,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radnear-az135,3,0.27823660125218636,elhigh-radmid-az225,8,0.14691887838725035,0.131317722864936,elmid-radnear-az135,3,0.44006794763947205,1,ellow-radmid-az135,0.1943826424726514,ellow-radmid-az135 + elmid-radnear-az135,0.6344505901121235,ellow-radmid-az135 + elmid-radnear-az135,0.6344505901121235,8,elhigh-radmid-az225,0.10140458656881013,ellow-radmid-az135 + elmid-radnear-az135 + elhigh-radmid-az225,0.7358551766809336
per_class,tank,edges_az135_225,8,15,0,4,0.9080527462805514,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elhigh-radmid-az225,8,0.27871185877853155,elmid-radfar-az135,5,0.1781723487970716,0.10053950998145994,elhigh-radmid-az225,8,0.42746350081194345,5,elmid-radfar-az135,0.26862449530753435,elmid-radfar-az135 + elhigh-radmid-az225,0.6960879961194778,elmid-radfar-az135 + elhigh-radmid-az225,0.6960879961194778,3,elmid-radnear-az135,0.07137830529436029,elmid-radnear-az135 + elmid-radfar-az135 + elhigh-radmid-az225,0.7674663014138381
per_class,tent,edges_az135_225,8,12,0,4,0.9805247053168337,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radnear-az225,4,0.312338985302247,elhigh-radmid-az225,8,0.16793420369113773,0.14440478161110928,elmid-radnear-az225,4,0.4826504282420159,3,elmid-radnear-az135,0.32341498697702925,elmid-radnear-az135 + elmid-radnear-az225,0.8060654152190452,elmid-radnear-az135 + elmid-radnear-az225,0.8060654152190452,8,elhigh-radmid-az225,0.16392802914333904,elmid-radnear-az135 + elmid-radnear-az225 + elhigh-radmid-az225,0.9699934443623842
per_class,tower,edges_az135_225,8,10,0,3,0.9660827303817632,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radfar-az225,6,0.2846543190608479,ellow-radmid-az135,1,0.22376520647358736,0.06088911258726057,elmid-radfar-az225,6,0.3781974078521884,1,ellow-radmid-az135,0.28697526866340833,ellow-radmid-az135 + elmid-radfar-az225,0.6651726765155968,ellow-radmid-az135 + elmid-radfar-az225,0.6651726765155968,7,elhigh-radmid-az135,0.1896450036825118,ellow-radmid-az135 + elmid-radfar-az225 + elhigh-radmid-az135,0.8548176801981086
per_class,tree,edges_az135_225,8,23,0,4,0.968694093989468,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radnear-az135,3,0.28309527190441774,elmid-radfar-az135,5,0.1599028187463556,0.12319245315806215,elmid-radnear-az135,3,0.4520605466582369,2,ellow-radmid-az225,0.21105100735511562,ellow-radmid-az225 + elmid-radnear-az135,0.6631115540133525,ellow-radmid-az225 + elmid-radnear-az135,0.6631115540133525,5,elmid-radfar-az135,0.1239756384667704,ellow-radmid-az225 + elmid-radnear-az135 + elmid-radfar-az135,0.7870871924801229
per_class,whitevan,edges_az135_225,8,14,0,3,0.9539395621334054,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elhigh-radmid-az135,7,0.17676875420167806,ellow-radmid-az225,2,0.16933653549273744,0.007432218708940619,elmid-radfar-az135,5,0.2682284593954624,7,elhigh-radmid-az135,0.20070167565389446,elmid-radfar-az135 + elhigh-radmid-az135,0.4689301350493569,elmid-radfar-az135 + elhigh-radmid-az135,0.4689301350493569,2,ellow-radmid-az225,0.13701356559580424,ellow-radmid-az225 + elmid-radfar-az135 + elhigh-radmid-az135,0.6059437006451611
