group,target_class,subset_name,player_count,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value,selected_viewpoints,selected_ring_ids,selected_azimuths,top_viewpoint,top_player_index,top_shapley_value,second_viewpoint,second_player_index,second_shapley_value,top_minus_second_shapley_gap,top_singleton_viewpoint,top_singleton_player_index,top_singleton_value,top_singleton_best_addition_player_index,top_singleton_best_addition_viewpoint,top_singleton_best_addition_delta,top_singleton_expanded_members,top_singleton_expanded_value,best_pair_members,best_pair_value,best_pair_best_addition_player_index,best_pair_best_addition_viewpoint,best_pair_best_addition_delta,best_pair_expanded_members,best_pair_expanded_value
overall,all,edges_az135_225,8,145,0,6,0.9192115098194003,0.0,ellow-radmid-az135 | ellow-radmid-az225 | elmid-radnear-az135 | elmid-radnear-az225 | elmid-radfar-az135 | elmid-radfar-az225 | elhigh-radmid-az135 | elhigh-radmid-az225,ellow-radmid | ellow-radmid | elmid-radnear | elmid-radnear | elmid-radfar | elmid-radfar | elhigh-radmid | elhigh-radmid,az135 | az225 | az135 | az225 | az135 | az225 | az135 | az225,elmid-radnear-az135,3,0.16582118090169518,elhigh-radmid-az225,8,0.14075026705639415,0.025070913845301024,elmid-radnear-az135,3,0.27382301810903054,6,elmid-radfar-az225,0.17935530770400926,elmid-radnear-az135 + elmid-radfar-az225,0.4531783258130398,elmid-radnear-az135 + elmid-radfar-az225,0.4531783258130398,8,elhigh-radmid-az225,0.13552274133534975,elmid-radnear-az135 + elmid-radfar-az225 + elhigh-radmid-az225,0.5887010671483895
