group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
per_class,male,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,8,0.04014612058873843,0.05582390775334223,0.061009775644703376,0.7931270833811439,1,0.07692307692307693,1,0.07692307692307693,13,0,3,0.719156400983678,0.0
per_class,rock,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,1,0.17450174094165816,0.18038800667551544,0.203937334055903,0.9517075589275473,3,0.21428571428571427,3,0.21428571428571427,14,0,4,0.9673688631393018,0.0
per_class,rock,edges_az135_225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,2,0.15272159752532727,0.15787317883037472,0.20371402372789074,0.9506654440634902,3,0.21428571428571427,3,0.21428571428571427,14,0,4,0.9673688631393018,0.0
per_class,rock,edges_az135_225,8,3,elmid-radnear-az135,elmid-radnear,mid,near,135,3,0.15018986603966128,0.15525604736983747,0.27503938806415945,0.962637858224558,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.9673688631393018,0.0
per_class,rock,edges_az135_225,8,1,ellow-radmid-az135,ellow-radmid,low,mid,135,4,0.14647890484816142,0.15141990860943014,0.2505132067864369,0.7014369790020233,5,0.35714285714285715,4,0.2857142857142857,14,0,4,0.9673688631393018,0.0
per_class,rock,edges_az135_225,8,8,elhigh-radmid-az225,elhigh-radmid,high,mid,225,5,0.12721183064203906,0.1315029204363801,0.2723408114624021,0.9531928401184073,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.9673688631393018,0.0
per_class,rock,edges_az135_225,8,5,elmid-radfar-az135,elmid-radfar,mid,far,135,6,0.09142994283745193,0.09451404352704078,0.13681153977451796,0.9576807784216257,2,0.14285714285714285,2,0.14285714285714285,14,0,4,0.9673688631393018,0.0
per_class,rock,edges_az135_225,8,7,elhigh-radmid-az135,elhigh-radmid,high,mid,135,7,0.06939768902632064,0.07173860113825818,0.20199722645705723,0.942653723466267,3,0.21428571428571427,3,0.21428571428571427,14,0,4,0.9673688631393018,0.0
per_class,rock,edges_az135_225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,8,0.055437291278681945,0.057307293413163055,0.13888118268059355,0.9721682787641548,2,0.14285714285714285,2,0.14285714285714285,14,0,4,0.9673688631393018,0.0
per_class,suv,edges_az135_225,8,3,elmid-radnear-az135,elmid-radnear,mid,near,135,1,0.27823660125218636,0.29369382026833474,0.44006794763947205,0.9290323339055521,9,0.47368421052631576,9,0.47368421052631576,19,0,6,0.9473696143758632,0.0
per_class,suv,edges_az135_225,8,8,elhigh-radmid-az225,elhigh-radmid,high,mid,225,2,0.14691887838725035,0.15508084295488198,0.24158162401844727,0.9180101712700995,5,0.2631578947368421,5,0.2631578947368421,19,0,6,0.9473696143758632,0.0
per_class,suv,edges_az135_225,8,1,ellow-radmid-az135,ellow-radmid,low,mid,135,3,0.13591777203356287,0.14346857865301801,0.2402722174136002,0.760862021809734,6,0.3157894736842105,5,0.2631578947368421,19,0,6,0.9473696143758632,0.0
per_class,suv,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,4,0.11910504338300947,0.12572183187601715,0.23390292507775917,0.8888311152954849,5,0.2631578947368421,5,0.2631578947368421,19,0,6,0.9473696143758632,0.0
per_class,suv,edges_az135_225,8,7,elhigh-radmid-az135,elhigh-radmid,high,mid,135,5,0.0809037793782253,0.08539832621877527,0.1398669996297487,0.8858243309884083,3,0.15789473684210525,3,0.15789473684210525,19,0,6,0.9473696143758632,0.0
per_class,suv,edges_az135_225,8,5,elmid-radfar-az135,elmid-radfar,mid,far,135,6,0.07232054196581668,0.07633825369569425,0.14263270203442302,0.9033404462180125,3,0.15789473684210525,3,0.15789473684210525,19,0,6,0.9473696143758632,0.0
per_class,suv,edges_az135_225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,7,0.05928936948730366,0.06258314451679359,0.14364144469729823,0.9097291497495554,3,0.15789473684210525,3,0.15789473684210525,19,0,6,0.9473696143758632,0.0
per_class,suv,edges_az135_225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,8,0.05467762848850838,0.05771520181648486,0.14547996894585175,0.9213731366570611,3,0.15789473684210525,3,0.15789473684210525,19,0,6,0.9473696143758632,0.0
per_class,tank,edges_az135_225,8,8,elhigh-radmid-az225,elhigh-radmid,high,mid,225,1,0.27871185877853155,0.3069335563601951,0.42746350081194345,0.9159932160255931,7,0.4666666666666667,7,0.4666666666666667,15,0,4,0.9080527462805514,0.0
per_class,tank,edges_az135_225,8,5,elmid-radfar-az135,elmid-radfar,mid,far,135,2,0.1781723487970716,0.19621365556888432,0.38176493282801116,0.8180677132028811,7,0.4666666666666667,7,0.4666666666666667,15,0,4,0.9080527462805514,0.0
per_class,tank,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,3,0.11796867009241827,0.12991389605463594,0.2968266383912559,0.8904799151737677,5,0.3333333333333333,5,0.3333333333333333,15,0,4,0.9080527462805514,0.0
per_class,tank,edges_az135_225,8,3,elmid-radnear-az135,elmid-radnear,mid,near,135,4,0.11161033362258349,0.12291172961014363,0.1862781454100502,0.9313907270502509,3,0.2,3,0.2,15,0,4,0.9080527462805514,0.0
per_class,tank,edges_az135_225,8,7,elhigh-radmid-az135,elhigh-radmid,high,mid,135,5,0.07594090782930014,0.08363050289794233,0.12165202373068477,0.9123901779801358,2,0.13333333333333333,2,0.13333333333333333,15,0,4,0.9080527462805514,0.0
per_class,tank,edges_az135_225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,6,0.06031842315132932,0.06642612270971908,0.1393631657302194,0.696815828651097,3,0.2,3,0.2,15,0,4,0.9080527462805514,0.0
per_class,tank,edges_az135_225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,7,0.055557141961526155,0.061182725551012486,0.05555714196152621,0.8333571294228932,1,0.06666666666666667,1,0.06666666666666667,15,0,4,0.9080527462805514,0.0
per_class,tank,edges_az135_225,8,1,ellow-radmid-az135,ellow-radmid,low,mid,135,8,0.029773062047790705,0.032787811247466936,0.09801410733239825,0.7351058049929868,2,0.13333333333333333,2,0.13333333333333333,15,0,4,0.9080527462805514,0.0
per_class,tent,edges_az135_225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,1,0.312338985302247,0.3185426982192376,0.4826504282420159,0.9653008564840319,6,0.5,6,0.5,12,0,4,0.9805247053168337,0.0
per_class,tent,edges_az135_225,8,8,elhigh-radmid-az225,elhigh-radmid,high,mid,225,2,0.16793420369113773,0.17126973219596106,0.31781575534370293,0.9534472660311089,4,0.3333333333333333,4,0.3333333333333333,12,0,4,0.9805247053168337,0.0
per_class,tent,edges_az135_225,8,3,elmid-radnear-az135,elmid-radnear,mid,near,135,3,0.15749540466213227,0.16062359653777547,0.32341498697702925,0.9702449609310877,4,0.3333333333333333,4,0.3333333333333333,12,0,4,0.9805247053168337,0.0
per_class,tent,edges_az135_225,8,7,elhigh-radmid-az135,elhigh-radmid,high,mid,135,4,0.12373180021370488,0.12618937548720288,0.3221900141576339,0.9665700424729016,4,0.3333333333333333,4,0.3333333333333333,12,0,4,0.9805247053168337,0.0
per_class,tent,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,5,0.12261015560880198,0.12504545264790995,0.31956054009088614,0.9586816202726585,4,0.3333333333333333,4,0.3333333333333333,12,0,4,0.9805247053168337,0.0
per_class,tent,edges_az135_225,8,5,elmid-radfar-az135,elmid-radfar,mid,far,135,6,0.04793527665134491,0.048887372639790594,0.15978696949471635,0.9587218169682981,2,0.16666666666666666,2,0.16666666666666666,12,0,4,0.9805247053168337,0.0
per_class,tent,edges_az135_225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,7,0.027637864193743235,0.028186810637078955,0.08112311790364313,0.9734774148437175,1,0.08333333333333333,1,0.08333333333333333,12,0,4,0.9805247053168337,0.0
per_class,tent,edges_az135_225,8,1,ellow-radmid-az135,ellow-radmid,low,mid,135,8,0.02084101499372137,0.021254961635043233,0.08086556377188181,0.9703867652625817,1,0.08333333333333333,1,0.08333333333333333,12,0,4,0.9805247053168337,0.0
per_class,tower,edges_az135_225,8,6,elmid-radfar-az225,elmid-radfar,mid,far,225,1,0.2846543190608479,0.29464797383176716,0.3781974078521884,0.945493519630471,4,0.4,4,0.4,10,0,3,0.9660827303817632,0.0
per_class,tower,edges_az135_225,8,1,ellow-radmid-az135,ellow-radmid,low,mid,135,2,0.22376520647358736,0.23162116394023824,0.2869752686634083,0.9565842288780276,3,0.3,3,0.3,10,0,3,0.9660827303817632,0.0
