group,target_class,ring_id,viewpoint,azimuth,rank,shapley_value,share_of_ring_value,singleton_ring_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_ring,matched_scene_count,matched_scene_rate_within_ring,ring_scene_count,complete_ring_scene_count,max_views_seen_in_any_ring_scene,grand_value_all_8_players,empty_coalition_value
per_class,container,elhigh-radmid,elhigh-radmid-az000,0,3,0.20847572850479107,0.21923491421646957,0.27575545220824393,0.9375685375080295,5,0.29411764705882354,5,0.29411764705882354,17,0,4,0.9509239404219393,0.0
per_class,container,elhigh-radmid,elhigh-radmid-az270,270,4,0.07080946121687663,0.0744638537394036,0.11214301009824117,0.95321558583505,2,0.11764705882352941,2,0.11764705882352941,17,0,4,0.9509239404219393,0.0
per_class,container,elhigh-radmid,elhigh-radmid-az045,45,5,0.07040784620602997,0.07404151185297632,0.11156819191568491,0.9483296312833218,2,0.11764705882352941,2,0.11764705882352941,17,0,4,0.9509239404219393,0.0
per_class,container,elhigh-radmid,elhigh-radmid-az090,90,6,0.06897350274043806,0.07253314361802005,0.1104298072812048,0.9386533618902408,2,0.11764705882352941,2,0.11764705882352941,17,0,4,0.9509239404219393,0.0
per_class,container,elhigh-radmid,elhigh-radmid-az180,180,7,0.043374963234735324,0.045613493772687225,0.11125899364733417,0.9457014460023405,2,0.11764705882352941,2,0.11764705882352941,17,0,4,0.9509239404219393,0.0
per_class,container,elhigh-radmid,elhigh-radmid-az135,135,8,0.014760459382604897,0.01552222922903325,0.0560561997349703,0.9529553954944951,1,0.058823529411764705,1,0.058823529411764705,17,0,4,0.9509239404219393,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az090,90,1,0.2227435026269204,0.23361334360435174,0.2753877190353665,0.9363182447202462,5,0.29411764705882354,5,0.29411764705882354,17,0,3,0.9534708043225453,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az045,45,2,0.19555433424062835,0.2050973489215252,0.27525582851098124,0.9358698169373362,5,0.29411764705882354,5,0.29411764705882354,17,0,3,0.9534708043225453,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az315,315,3,0.13239733490533429,0.1388582999134457,0.2209302620609242,0.9389536137589278,4,0.23529411764705882,4,0.23529411764705882,17,0,3,0.9534708043225453,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az000,0,4,0.11971349500744058,0.12555549101736654,0.21705187820973204,0.9224704823913612,4,0.23529411764705882,4,0.23529411764705882,17,0,3,0.9534708043225453,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az180,180,5,0.09899108057477356,0.10382182666317523,0.1613264958034926,0.9141834762197915,3,0.17647058823529413,3,0.17647058823529413,17,0,3,0.9534708043225453,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az135,135,6,0.07840955234878555,0.08223592373601482,0.16679742580325296,0.9451854128851002,3,0.17647058823529413,3,0.17647058823529413,17,0,3,0.9534708043225453,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az225,225,7,0.07731665654049717,0.0810896948181143,0.16677728536012532,0.9450712837073768,3,0.17647058823529413,3,0.17647058823529413,17,0,3,0.9534708043225453,0.0
per_class,container,elhigh-radfar,elhigh-radfar-az270,270,8,0.028344848078165077,0.029728071326006147,0.05496847869002487,0.9344641377304228,1,0.058823529411764705,1,0.058823529411764705,17,0,3,0.9534708043225453,0.0
per_class,male,ellow-radnear,ellow-radnear-az180,180,1,0.16816883876263342,0.19565697297869705,0.1681688387626334,0.840844193813167,2,0.2,2,0.2,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radnear,ellow-radnear-az045,45,2,0.16432093905976414,0.19118011261783266,0.16432093905976403,0.8216046952988201,2,0.2,2,0.2,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radnear,ellow-radnear-az135,135,3,0.162838740359207,0.18945564027659648,0.248517380565292,0.8283912685509733,3,0.3,3,0.3,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radnear,ellow-radnear-az270,270,4,0.12610470107021604,0.14671721747813038,0.16218280855459072,0.8109140427729535,2,0.2,2,0.2,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radnear,ellow-radnear-az090,90,5,0.08142895728893274,0.09473897431409427,0.16017104223361328,0.8008552111680665,2,0.2,2,0.2,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radnear,ellow-radnear-az315,315,6,0.07087877998798088,0.08246431171737863,0.1501411355394847,0.7507056776974235,2,0.2,2,0.2,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radnear,ellow-radnear-az225,225,7,0.045825418827604714,0.05331583900597381,0.08190352631197939,0.8190352631197939,1,0.1,1,0.1,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radnear,ellow-radnear-az000,0,8,0.039942162481172556,0.046470931611296624,0.0723330888720497,0.723330888720497,1,0.1,1,0.1,10,0,3,0.8595085378375116,0.0
per_class,male,ellow-radmid,ellow-radmid-az045,45,1,0.22419481562885313,0.2832486942976163,0.2775913998867741,0.7772559196829676,5,0.35714285714285715,5,0.35714285714285715,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radmid,ellow-radmid-az000,0,2,0.18715922457222736,0.2364577692715174,0.21117245772594653,0.7391036020408128,4,0.2857142857142857,4,0.2857142857142857,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radmid,ellow-radmid-az090,90,3,0.13514953659708429,0.17074850579696188,0.16095605881920555,0.5633462058672194,4,0.2857142857142857,3,0.21428571428571427,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radmid,ellow-radmid-az180,180,4,0.05619253471223077,0.07099389003206034,0.05619253471223067,0.7866954859712294,1,0.07142857142857142,1,0.07142857142857142,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radmid,ellow-radmid-az225,225,5,0.05327774839571791,0.06731133646366921,0.10603112379168245,0.49481191102785144,3,0.21428571428571427,2,0.14285714285714285,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radmid,ellow-radmid-az135,135,6,0.05317942769415482,0.06718711766645012,0.10664646737399457,0.746525271617962,2,0.14285714285714285,2,0.14285714285714285,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radmid,ellow-radmid-az270,270,7,0.052425315216497,0.06623436871883964,0.05242531521649697,0.7339544130309577,1,0.07142857142857142,1,0.07142857142857142,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radmid,ellow-radmid-az315,315,8,0.029933662349358594,0.03781831775288546,0.05377194136460238,0.7528071791044333,1,0.07142857142857142,1,0.07142857142857142,14,0,3,0.7915122651661236,0.0
per_class,male,ellow-radfar,ellow-radfar-az090,90,1,0.14181866102390572,0.19359936325429347,0.17319119283014264,0.519573578490428,5,0.3333333333333333,4,0.26666666666666666,15,0,4,0.7325368154110424,0.0
per_class,male,ellow-radfar,ellow-radfar-az225,225,2,0.12278095907073884,0.16761063265037915,0.18930525703693563,0.47326314259233904,6,0.4,5,0.3333333333333333,15,0,4,0.7325368154110424,0.0
per_class,male,ellow-radfar,ellow-radfar-az000,0,3,0.1141228966348013,0.15579134622846832,0.19333175322116294,0.724994074579361,4,0.26666666666666666,4,0.26666666666666666,15,0,4,0.7325368154110424,0.0
per_class,male,ellow-radfar,ellow-radfar-az315,315,4,0.10184037176679869,0.13902423690426238,0.18634314783341235,0.559029443500237,5,0.3333333333333333,4,0.26666666666666666,15,0,4,0.7325368154110424,0.0
per_class,male,ellow-radfar,ellow-radfar-az270,270,5,0.08988493964890053,0.12270364814151234,0.1211354084611365,0.4542577817292619,4,0.26666666666666666,3,0.2,15,0,4,0.7325368154110424,0.0
per_class,male,ellow-radfar,ellow-radfar-az135,135,6,0.08752389647750794,0.11948054300642401,0.13614224208921943,0.6807112104460972,3,0.2,3,0.2,15,0,4,0.7325368154110424,0.0
per_class,male,ellow-radfar,ellow-radfar-az045,45,7,0.07456509078838931,0.10179022981466018,0.1431099645435604,0.715549822717802,3,0.2,3,0.2,15,0,4,0.7325368154110424,0.0
per_class,male,ellow-radfar,ellow-radfar-az180,180,8,0.0,0.0,0.0,nan,0,0.0,0,0.0,15,0,4,0.7325368154110424,0.0
per_class,male,elmid-radnear,elmid-radnear-az090,90,1,0.2310312039815946,0.290534543620668,0.28565402276516716,0.7617440607071124,6,0.375,6,0.375,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radnear,elmid-radnear-az270,270,2,0.18044626338448974,0.22692117721311858,0.2804720501082456,0.7479254669553216,6,0.375,6,0.375,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radnear,elmid-radnear-az135,135,3,0.08868547872541106,0.11152690477828467,0.13608062530163711,0.7257633349420646,3,0.1875,3,0.1875,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radnear,elmid-radnear-az180,180,4,0.08063222430147157,0.10139949099868638,0.1325080597082402,0.7067096517772811,3,0.1875,3,0.1875,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radnear,elmid-radnear-az315,315,5,0.06572434270959611,0.08265200364632184,0.09032382820482177,0.7225906256385741,2,0.125,2,0.125,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radnear,elmid-radnear-az000,0,6,0.050648067672883164,0.06369275220407936,0.0506480676728831,0.8103690827661296,1,0.0625,1,0.0625,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radnear,elmid-radnear-az225,225,7,0.049317917897289544,0.06202001513939257,0.049317917897289565,0.789086686356633,1,0.0625,1,0.0625,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radnear,elmid-radnear-az045,45,8,0.04870808176166889,0.061253112399449035,0.09576085653039468,0.7660868522431574,2,0.125,2,0.125,16,0,3,0.7951935804344044,0.0
per_class,male,elmid-radmid,elmid-radmid-az045,45,1,0.18828175594465002,0.24225367105271078,0.2591920024760097,0.7343773403486941,6,0.35294117647058826,6,0.35294117647058826,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radmid,elmid-radmid-az180,180,2,0.18434406609860476,0.23718722254905503,0.22173460551061824,0.753897658736102,5,0.29411764705882354,5,0.29411764705882354,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radmid,elmid-radmid-az000,0,3,0.16433890171575544,0.2114474768820193,0.2150217718314518,0.7310740242269361,5,0.29411764705882354,5,0.29411764705882354,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radmid,elmid-radmid-az135,135,4,0.10077776393840444,0.12966621833364986,0.11776740229135829,0.6673486129843637,3,0.17647058823529413,3,0.17647058823529413,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radmid,elmid-radmid-az270,270,5,0.06906722442921709,0.08886569271383904,0.0873133698153573,0.742163643430537,2,0.11764705882352941,2,0.11764705882352941,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radmid,elmid-radmid-az225,225,6,0.04717235577218988,0.06069454951002779,0.08002369929525281,0.6802014440096489,2,0.11764705882352941,2,0.11764705882352941,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radmid,elmid-radmid-az090,90,7,0.02322702505928963,0.02988516895869807,0.03934247503217492,0.6688220755469736,1,0.058823529411764705,1,0.058823529411764705,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radmid,elmid-radmid-az315,315,8,0.0,0.0,0.0,nan,0,0.0,0,0.0,17,0,2,0.7772090929581114,0.0
per_class,male,elmid-radfar,elmid-radfar-az045,45,1,0.15885728136478444,0.20693001803984107,0.21426619485294343,0.6427985845588303,5,0.3333333333333333,5,0.3333333333333333,15,0,3,0.7676860170871826,0.0
per_class,male,elmid-radfar,elmid-radfar-az090,90,2,0.11911301750966011,0.15515850863300665,0.14264627023073378,0.7132313511536689,3,0.2,3,0.2,15,0,3,0.7676860170871826,0.0
per_class,male,elmid-radfar,elmid-radfar-az270,270,3,0.11838979831181025,0.15421643181806874,0.18402121006158462,0.6900795377309423,4,0.26666666666666666,4,0.26666666666666666,15,0,3,0.7676860170871826,0.0
per_class,male,elmid-radfar,elmid-radfar-az315,315,4,0.11063846390773004,0.14411942049892165,0.1629604456381415,0.6111016711430306,4,0.26666666666666666,4,0.26666666666666666,15,0,3,0.7676860170871826,0.0
per_class,male,elmid-radfar,elmid-radfar-az000,0,5,0.10246737632351355,0.13347563201985063,0.10246737632351355,0.7685053224263516,2,0.13333333333333333,2,0.13333333333333333,15,0,3,0.7676860170871826,0.0
per_class,male,elmid-radfar,elmid-radfar-az180,180,6,0.10041788864477838,0.13080593681488714,0.13919331612899272,0.6959665806449635,3,0.2,3,0.2,15,0,3,0.7676860170871826,0.0
per_class,male,elmid-radfar,elmid-radfar-az135,135,7,0.033337948947822826,0.04342654184886213,0.07881781660063751,0.5911336245047814,2,0.13333333333333333,2,0.13333333333333333,15,0,3,0.7676860170871826,0.0
per_class,male,elmid-radfar,elmid-radfar-az225,225,8,0.024464242077083274,0.0318675103265623,0.05287513889207626,0.7931270833811439,1,0.06666666666666667,1,0.06666666666666667,15,0,3,0.7676860170871826,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az180,180,1,0.14958998068805734,0.20264263708483812,0.19743196869194715,0.691011890421815,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az045,45,2,0.1485048006003968,0.20117259374594595,0.2007175285095677,0.702511349783487,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az135,135,3,0.12749356210366192,0.1727096394905026,0.17432512334639277,0.6101379317123747,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az315,315,4,0.12681997762803604,0.171797165715104,0.1859230104050099,0.6507305364175346,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az090,90,5,0.08359303320958997,0.11323962081949879,0.18309619410109715,0.64083667935384,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az270,270,6,0.06974313165801581,0.09447779893231645,0.14145492660397171,0.49509224311390104,4,0.2857142857142857,4,0.2857142857142857,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az225,225,7,0.03245149714926791,0.04396054421179401,0.047205247524141826,0.6608734653379855,1,0.07142857142857142,1,0.07142857142857142,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radnear,elhigh-radnear-az000,0,8,0.0,0.0,0.0,nan,0,0.0,0,0.0,14,0,4,0.7381959830370258,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az090,90,1,0.15807067142344594,0.20939839317464617,0.21413151230460603,0.6067059515297171,6,0.35294117647058826,6,0.35294117647058826,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az000,0,2,0.1567404110689075,0.2076361789812359,0.24686921722305838,0.6994627821319988,6,0.35294117647058826,6,0.35294117647058826,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az270,270,3,0.1034423525362557,0.1370315075670919,0.18709873760182122,0.6361357078461921,5,0.29411764705882354,5,0.29411764705882354,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az045,45,4,0.09291697224498588,0.12308839148681769,0.11779635359755941,0.66751267038617,3,0.17647058823529413,3,0.17647058823529413,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az135,135,5,0.09013756987003563,0.11940647892163798,0.16900039607874237,0.7182516833346551,4,0.23529411764705882,4,0.23529411764705882,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az315,315,6,0.05581826382012395,0.07394322203150187,0.11647393421075508,0.6600189605276121,3,0.17647058823529413,3,0.17647058823529413,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az180,180,7,0.05298218494174369,0.07018622932247177,0.12829811569279606,0.7270226555925111,3,0.17647058823529413,3,0.17647058823529413,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radmid,elhigh-radmid-az225,225,8,0.044771633234253885,0.05930959851459694,0.1138659878368558,0.6452405977421828,3,0.17647058823529413,3,0.17647058823529413,17,0,4,0.754880059139752,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az045,45,1,0.21711008857658537,0.32181009644663844,0.2541449114361276,0.6099477874467063,5,0.4166666666666667,5,0.4166666666666667,12,0,3,0.6746528184599264,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az225,225,2,0.10567112099842112,0.1566303706247658,0.10567112099842113,0.6340267259905268,2,0.16666666666666666,2,0.16666666666666666,12,0,3,0.6746528184599264,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az180,180,3,0.09145409368376752,0.13555726913367927,0.11047019387190904,0.6628211632314542,2,0.16666666666666666,2,0.16666666666666666,12,0,3,0.6746528184599264,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az090,90,4,0.09117312496429114,0.13514080497346462,0.10974188150036361,0.6584512890021816,2,0.16666666666666666,2,0.16666666666666666,12,0,3,0.6746528184599264,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az135,135,5,0.05266494968498311,0.07806229847998677,0.05266494968498314,0.6319793962197977,1,0.08333333333333333,1,0.08333333333333333,12,0,3,0.6746528184599264,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az000,0,6,0.045819173365221774,0.06791518854070182,0.0706032736633444,0.4236196419800664,2,0.16666666666666666,2,0.16666666666666666,12,0,3,0.6746528184599264,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az270,270,7,0.04175614655470731,0.06189279198451548,0.041756146554707385,0.5010737586564886,1,0.08333333333333333,1,0.08333333333333333,12,0,3,0.6746528184599264,0.0
per_class,male,elhigh-radfar,elhigh-radfar-az315,315,8,0.029004120631948935,0.04299117981624759,0.049315883655362214,0.5917906038643466,1,0.08333333333333333,1,0.08333333333333333,12,0,3,0.6746528184599264,0.0
per_class,rock,ellow-radnear,ellow-radnear-az090,90,1,0.2079728958318346,0.21175384186774812,0.3713885067976579,0.9549990174796916,7,0.3888888888888889,7,0.3888888888888889,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radnear,ellow-radnear-az315,315,2,0.16178087202109226,0.1647220473329434,0.2622021409299104,0.9439277073476774,5,0.2777777777777778,5,0.2777777777777778,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radnear,ellow-radnear-az045,45,3,0.13822568001308055,0.14073862207130672,0.2654518080729671,0.9556265090626817,5,0.2777777777777778,5,0.2777777777777778,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radnear,ellow-radnear-az225,225,4,0.12160147172443715,0.12381218577272124,0.2678043450163311,0.964095642058792,5,0.2777777777777778,5,0.2777777777777778,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radnear,ellow-radnear-az135,135,5,0.11814724916389359,0.12029516546612903,0.21363880324019646,0.9613746145808841,4,0.2222222222222222,4,0.2222222222222222,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radnear,ellow-radnear-az000,0,6,0.09926487988689575,0.10106951482556231,0.16048946995713742,0.9629368197428244,3,0.16666666666666666,3,0.16666666666666666,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radnear,ellow-radnear-az270,270,7,0.08132984793245875,0.08280842409456751,0.15730210365794287,0.9438126219476572,3,0.16666666666666666,3,0.16666666666666666,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radnear,ellow-radnear-az180,180,8,0.05382172001241452,0.05480019856902187,0.10480834455354958,0.9432751009819462,2,0.1111111111111111,2,0.1111111111111111,18,0,3,0.982144616586107,0.0
per_class,rock,ellow-radmid,ellow-radmid-az315,315,1,0.16874723395903957,0.18620836274761898,0.23458195693947168,0.9383278277578867,5,0.25,5,0.25,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radmid,ellow-radmid-az000,0,2,0.16729271431206744,0.1846033366047154,0.2367183357047761,0.9468733428191044,5,0.25,5,0.25,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radmid,ellow-radmid-az225,225,3,0.11911934350331888,0.1314452237522796,0.14259981660952353,0.9506654440634902,3,0.15,3,0.15,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radmid,ellow-radmid-az090,90,4,0.11821139559099998,0.13044332588262886,0.1411216265509049,0.9408108436726993,3,0.15,3,0.15,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radmid,ellow-radmid-az135,135,5,0.10359278896897844,0.11431205818197501,0.17535924475050582,0.7014369790020233,5,0.25,4,0.2,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radmid,ellow-radmid-az180,180,6,0.08964363335825255,0.098919512970742,0.14291124294859472,0.9527416196572981,3,0.15,3,0.15,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radmid,ellow-radmid-az270,270,7,0.07323332355910984,0.08081114551376016,0.14170534692798284,0.9447023128532189,3,0.15,3,0.15,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radmid,ellow-radmid-az045,45,8,0.06638757643088299,0.07325703434628018,0.14293127247657225,0.9528751498438149,3,0.15,3,0.15,20,0,3,0.9062280096826495,0.0
per_class,rock,ellow-radfar,ellow-radfar-az270,270,1,0.24056592812366462,0.26810107139546596,0.311780360253947,0.935341080761841,6,0.3333333333333333,6,0.3333333333333333,18,0,4,0.8972956611904572,0.0
per_class,rock,ellow-radfar,ellow-radfar-az225,225,2,0.17762772780534825,0.1979589732660543,0.21028662593940772,0.9462898167273348,4,0.2222222222222222,4,0.2222222222222222,18,0,4,0.8972956611904572,0.0
per_class,rock,ellow-radfar,ellow-radfar-az000,0,3,0.12767419508209482,0.14228776601093482,0.2520372147628122,0.7561116442884366,6,0.3333333333333333,5,0.2777777777777778,18,0,4,0.8972956611904572,0.0
per_class,rock,ellow-radfar,ellow-radfar-az135,135,4,0.11936959506703826,0.13303262261256074,0.23267273975723135,0.8376218631260329,5,0.2777777777777778,5,0.2777777777777778,18,0,4,0.8972956611904572,0.0
per_class,rock,ellow-radfar,ellow-radfar-az180,180,5,0.089965107276566,0.1002625011662352,0.15827046366197392,0.9496227819718435,3,0.16666666666666666,3,0.16666666666666666,18,0,4,0.8972956611904572,0.0
per_class,rock,ellow-radfar,ellow-radfar-az090,90,6,0.07164269941806542,0.07984291300708603,0.20997077340898843,0.9448684803404479,4,0.2222222222222222,4,0.2222222222222222,18,0,4,0.8972956611904572,0.0
per_class,rock,ellow-radfar,ellow-radfar-az045,45,7,0.04886929265979667,0.054462865222106346,0.04886929265979667,0.8796472678763401,1,0.05555555555555555,1,0.05555555555555555,18,0,4,0.8972956611904572,0.0
per_class,rock,ellow-radfar,ellow-radfar-az315,315,8,0.021581115757883126,0.024051287319556518,0.0528653813329818,0.9515768639936724,1,0.05555555555555555,1,0.05555555555555555,18,0,4,0.8972956611904572,0.0
per_class,rock,elmid-radnear,elmid-radnear-az045,45,1,0.2647238693189704,0.26955403249167637,0.4477115377114391,0.9700416650414514,6,0.46153846153846156,6,0.46153846153846156,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radnear,elmid-radnear-az315,315,2,0.1536065166151014,0.15640922776295008,0.37299124212667845,0.9697772295293638,5,0.38461538461538464,5,0.38461538461538464,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radnear,elmid-radnear-az180,180,3,0.12446942568270684,0.1267405002088051,0.22153039504127228,0.9599650451788465,3,0.23076923076923078,3,0.23076923076923078,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radnear,elmid-radnear-az135,135,4,0.11382934061188633,0.11590627568544579,0.2961962640690948,0.962637858224558,4,0.3076923076923077,4,0.3076923076923077,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radnear,elmid-radnear-az000,0,5,0.11206314360290218,0.1141078525694223,0.14826422177683057,0.9637174415493988,2,0.15384615384615385,2,0.15384615384615385,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radnear,elmid-radnear-az270,270,6,0.11179773911880986,0.11383760550363067,0.14823086230302707,0.9635006049696759,2,0.15384615384615385,2,0.15384615384615385,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radnear,elmid-radnear-az225,225,7,0.06376033441660807,0.06492370823692435,0.14956435057910072,0.9721682787641548,2,0.15384615384615385,2,0.15384615384615385,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radnear,elmid-radnear-az090,90,8,0.037830539873891844,0.038520797541145436,0.07440037146875401,0.9672048290938022,1,0.07692307692307693,1,0.07692307692307693,13,0,3,0.9820809092408769,0.0
per_class,rock,elmid-radmid,elmid-radmid-az000,0,1,0.28673382146642656,0.2942863785888492,0.44168756073315135,0.9569897149218279,6,0.46153846153846156,6,0.46153846153846156,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radmid,elmid-radmid-az045,45,2,0.15009333925063076,0.1540467916637019,0.22182464309848599,0.9612401200934393,3,0.23076923076923078,3,0.23076923076923078,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radmid,elmid-radmid-az180,180,3,0.13694449469842768,0.14055160708412956,0.22095594596185902,0.9574757658347224,3,0.23076923076923078,3,0.23076923076923078,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radmid,elmid-radmid-az315,315,4,0.13559534156677888,0.13916691731420922,0.21882631284666013,0.9482473556688605,3,0.23076923076923078,3,0.23076923076923078,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radmid,elmid-radmid-az225,225,5,0.12471138472480973,0.12799627749446452,0.22107832480925538,0.95800607417344,3,0.23076923076923078,3,0.23076923076923078,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radmid,elmid-radmid-az090,90,6,0.07767329030566732,0.07971920159342503,0.14858608321339928,0.9658095408870953,2,0.15384615384615385,2,0.15384615384615385,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radmid,elmid-radmid-az270,270,7,0.06258435686281077,0.06423282626122043,0.14579468712571306,0.9476654663171349,2,0.15384615384615385,2,0.15384615384615385,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radmid,elmid-radmid-az135,135,8,0.0,0.0,0.0,nan,0,0.0,0,0.0,13,0,3,0.9743360288755518,0.0
per_class,rock,elmid-radfar,elmid-radfar-az000,0,1,0.22338062580540619,0.23224653855280356,0.2938042552974184,0.9548638297166097,4,0.3076923076923077,4,0.3076923076923077,13,0,3,0.9618254256763374,0.0
per_class,rock,elmid-radfar,elmid-radfar-az270,270,2,0.21755322562406582,0.22618785053544047,0.28712353567924664,0.9331514909575516,4,0.3076923076923077,4,0.3076923076923077,13,0,3,0.9618254256763374,0.0
per_class,rock,elmid-radfar,elmid-radfar-az225,225,3,0.13690382577961263,0.1423374992227352,0.21962482129097247,0.9517075589275473,3,0.23076923076923078,3,0.23076923076923078,13,0,3,0.9618254256763374,0.0
per_class,rock,elmid-radfar,elmid-radfar-az135,135,4,0.11212635362137426,0.11657661632570082,0.1473355043725578,0.9576807784216257,2,0.15384615384615385,2,0.15384615384615385,13,0,3,0.9618254256763374,0.0
per_class,rock,elmid-radfar,elmid-radfar-az315,315,5,0.10147850538193849,0.10550615805418195,0.22015257278474765,0.9539944820672398,3,0.23076923076923078,3,0.23076923076923078,13,0,3,0.9618254256763374,0.0
per_class,rock,elmid-radfar,elmid-radfar-az090,90,6,0.09884335215782598,0.10276641635702363,0.14570305287776966,0.9470698437055027,2,0.15384615384615385,2,0.15384615384615385,13,0,3,0.9618254256763374,0.0
per_class,rock,elmid-radfar,elmid-radfar-az045,45,7,0.07153953730611286,0.07437892095211313,0.07153953730611289,0.9300139849794675,1,0.07692307692307693,1,0.07692307692307693,13,0,3,0.9618254256763374,0.0
