scene_key,target_class,drone_count,combination_label,viewpoint_1,viewpoint_2,viewpoint_3,elevation_pattern,radius_pattern,azimuth_gap_max,support_count,support_ratio,mean_target_ap50_95,best_target_ap50_95,best_box_quality,best_box_confidence,best_box_iou,noisy_or_confidence,fused_quality_noisy_or_max_iou,fused_quality_support_weighted_or,mean_matched_iou,max_matched_iou,gain_noisy_vs_best,gain_support_vs_best
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elmid-radfar-az225,ellow-radfar-az180,elmid-radfar-az225,,low + mid,far + far,45,2,1.0,0.6121482749469578,0.7492965381592512,0.9555835720128414,0.9708619117736816,0.9856134653091431,0.9991122141578899,0.9847384516288485,0.9715483988095002,0.9724116921424866,0.9856134653091431,0.029154879616007157,0.015964826796658782
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elmid-radfar-az270,ellow-radfar-az180,elmid-radfar-az270,,low + mid,far + far,90,2,1.0,0.7000000058673322,0.925,0.9555835720128414,0.969531774520874,0.9856134653091431,0.9989884741118971,0.98461649177332,0.9774455653253744,0.9784352779388428,0.9856134653091431,0.029032919760478615,0.021861993312533023
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elmid-radfar-az315,ellow-radfar-az180,elmid-radfar-az315,,low + mid,far + far,135,2,1.0,0.7375000058673322,1.0,0.9614706926467491,0.969531774520874,0.9918698072433472,0.9990662009558804,0.9909436001654522,0.9878183502814091,0.9887416362762451,0.9918698072433472,0.02947290751870313,0.02634765763465996
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elhigh-radnear-az270,ellow-radfar-az180,elhigh-radnear-az270,,low + high,near + far,90,2,1.0,0.7375000058673322,1.0,0.9707396302742666,0.9769505262374878,0.9936425685882568,0.9992977234362286,0.9929447566995717,0.9889330243855453,0.9896280169487,0.9936425685882568,0.022205126425305144,0.018193394111278738
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elhigh-radmid-az090,ellow-radfar-az180,elhigh-radmid-az090,,low + high,mid + far,90,2,1.0,0.7375000058673322,1.0,0.9614798273417975,0.9734271764755249,0.9877265095710754,0.9991903732212393,0.9869268197388348,0.9858711529964782,0.9866699874401093,0.9877265095710754,0.025446992397037294,0.024391325654680718
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elhigh-radfar-az000,ellow-radfar-az180,elhigh-radfar-az000,,low + high,far + far,180,2,1.0,0.7375000058673322,1.0,0.9555835720128414,0.9703844785690308,0.9856134653091431,0.9990976676153593,0.9847241143606568,0.9707361827100774,0.9716129004955292,0.9856134653091431,0.02914054234781538,0.015152610697236057
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elhigh-radfar-az045,ellow-radfar-az180,elhigh-radfar-az045,,low + high,far + far,135,2,1.0,0.7375000058673322,1.0,0.9555835720128414,0.9715637564659119,0.9856134653091431,0.9991335981202241,0.9847595279500667,0.982457059963881,0.9833090007305145,0.9856134653091431,0.02917595593722533,0.02687348795103961
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elhigh-radfar-az180,ellow-radfar-az180,elhigh-radfar-az180,,low + high,far + far,0,2,1.0,0.7375000058673322,1.0,0.9555835720128414,0.969531774520874,0.9856134653091431,0.9988676506386014,0.9844974065311144,0.9750528198096,0.9761581718921661,0.9856134653091431,0.028913834518273007,0.019469247796758626
S0-SM_tower_5,tower,2,ellow-radfar-az180 + elhigh-radfar-az270,ellow-radfar-az180,elhigh-radfar-az270,,low + high,far + far,90,2,1.0,0.7375000058673322,1.0,0.9555835720128414,0.969531774520874,0.9856134653091431,0.9990209613902152,0.9846485116722816,0.9708412455613921,0.9717926681041718,0.9856134653091431,0.029064939659440236,0.015257673548550676
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elmid-radnear-az270,elmid-radnear-az045,elmid-radnear-az270,,mid + mid,near + near,135,2,1.0,1.0,1.0,0.9678477825426626,0.9824724197387695,0.9881470203399658,0.999637422897365,0.9877887408563536,0.9862730080672493,0.9866307377815247,0.9881470203399658,0.019940958313691026,0.018425225524586697
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elmid-radmid-az090,elmid-radnear-az045,elmid-radmid-az090,,mid + mid,near + mid,45,2,1.0,0.7596153849735856,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.9994309666144687,0.9875847316955791,0.9847162224425906,0.9852768778800964,0.9881470203399658,0.019878609544209502,0.017010100291220964
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elmid-radfar-az225,elmid-radnear-az045,elmid-radfar-az225,,mid + mid,near + far,180,2,1.0,0.8746482690796256,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.9993972468847403,0.9875514116451213,0.9730915819270504,0.973678469657898,0.9881470203399658,0.01984528949375164,0.005385459775680723
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elmid-radfar-az270,elmid-radnear-az045,elmid-radfar-az270,,mid + mid,near + far,135,2,1.0,0.9625,1.0,0.9677061221513696,0.9793139100074768,0.9881470203399658,0.9993132348464009,0.9874683953997635,0.9790292302216588,0.9797020554542542,0.9881470203399658,0.019762273248393858,0.011323108070289134
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elmid-radfar-az315,elmid-radnear-az045,elmid-radfar-az315,,mid + mid,near + far,90,2,1.0,1.0,1.0,0.9677061221513696,0.9793139100074768,0.9918698072433472,0.999366006691961,0.9912409684231089,0.9893807550824102,0.9900084137916565,0.9918698072433472,0.023534846271739296,0.02167463293104055
S0-SM_tower_5,tower,2,elmid-radnear-az045 + elhigh-radnear-az270,elmid-radnear-az045,elhigh-radnear-az270,,mid + high,near + near,135,2,1.0,1.0,1.0,0.9707396302742666,0.9793139100074768,0.9936425685882568,0.9995231965114684,0.9931687963452004,0.990422332369343,0.9908947944641113,0.9936425685882568,0.022429166070933815,0.019682702095076388
