drone_count,relationship_axis,relationship_type,scene_count,mean_AP50_95,ci95_low,ci95_high,significant_matched_wins,significant_matched_losses,robustness_score
2,mixed_diversity,distance_only,155,0.8987221268434925,0.8763334971723242,0.9197719904813036,0,6,0.7787221268434925
2,mixed_diversity,azimuth_only,193,0.9201900212188024,0.9062896585388166,0.9322577218430972,1,4,0.8501900212188024
2,mixed_diversity,distance+azimuth,204,0.9251822326768644,0.9129002611247994,0.9366601241342783,1,3,0.8751822326768643
2,mixed_diversity,distance+elevation,185,0.9287540987590008,0.9154774316976256,0.9413662415669438,3,0,0.9587540987590008
2,mixed_diversity,distance+elevation+azimuth,205,0.9314144574824068,0.9196552961050553,0.943218263216727,3,0,0.9614144574824068
2,mixed_diversity,elevation+azimuth,204,0.9324698583727152,0.9203873889348804,0.9439711649565778,3,0,0.9624698583727151
2,mixed_diversity,elevation_only,167,0.9381007541673544,0.9234326352551244,0.9518178220379792,2,0,0.9581007541673544
