protocol_id,protocol_label,drone_count,threshold,scene_count,expected_target_visible_any_rate,expected_target_visible_threshold_rate,expected_target_found_rate,expected_target_found_given_threshold_visibility,expected_target_threshold_ap50_95,expected_target_threshold_match_confidence_iou50,expected_target_threshold_match_iou_at_confidence_iou50,expected_target_threshold_strict_quality_iou50,expected_target_mean_ap50_95,expected_target_best_ap50_95,expected_target_mean_strict_quality_iou50,expected_target_best_strict_quality_iou50,expected_precision,expected_recall,expected_f1,expected_mean_ap50_95,expected_best_available_ap50_95,short_label,fraction_of_total_ap50_95_gain_captured,fraction_of_total_strict_quality_gain_captured
n1_any1,"1 drone, 1-of-1 success",1,1,205,0.9815790984083668,0.9815790984083668,0.981091293530318,0.9994579945799458,0.8516352910589029,0.919798405496398,0.928178489850378,0.8731508908223817,0.8516352910589029,0.8516352910589029,0.8731508908223817,0.8731508908223817,0.5318952107584125,0.9173043446768286,0.6345357506151327,0.7856907895516476,0.7856907895516476,1-of-1,0.0,0.0
n2_any1,"2 drones, 1-of-2 OR",2,1,205,0.9987490828954244,0.9987490828954244,0.9986406818114136,0.9998915989159892,0.9277315602154892,0.9460005653189374,0.9603256106869992,0.9088125281833844,0.8516352910589029,0.9277315602154892,0.8731508908223817,0.9088125281833844,0.4509662207358526,0.8933035979969374,0.5721200490823273,0.7856907895516476,0.8849506753630901,1-of-2,0.7839173725349438,0.78013039358689
n3_any1,"3 drones, 1-of-3 OR",3,1,205,0.9999163844285796,0.9999163844285796,0.9999163844285796,1.0,0.948707089468619,0.9516329411305604,0.9678517536856128,0.9188632969203384,0.8516352910589029,0.948707089468619,0.8731508908223817,0.9188632969203384,0.4142393472412123,0.8804945675948329,0.542114302918928,0.7856907895516476,0.918859232307872,1-of-3,1.0,1.0
