group,target_class,subset_name,player_count,base_coalition_mask,base_coalition_size,base_coalition_members,candidate_player_index,candidate_viewpoint,expanded_coalition_mask,expanded_coalition_size,expanded_coalition_members,base_value,expanded_value,delta_value,rank_within_base_coalition
overall,all,perimeter_unique_az_best_overlap,8,6,2,ellow-radmid-az045 + ellow-radfar-az315,7,elhigh-radmid-az135,70,3,ellow-radmid-az045 + ellow-radfar-az315 + elhigh-radmid-az135,0.3115150382777897,0.4542432128451988,0.1427281745674091,3
overall,all,perimeter_unique_az_best_overlap,8,6,2,ellow-radmid-az045 + ellow-radfar-az315,8,elhigh-radfar-az000,134,3,ellow-radmid-az045 + ellow-radfar-az315 + elhigh-radfar-az000,0.3115150382777897,0.44574932676350737,0.13423428848571767,4
overall,all,perimeter_unique_az_best_overlap,8,6,2,ellow-radmid-az045 + ellow-radfar-az315,5,elmid-radfar-az180,22,3,ellow-radmid-az045 + ellow-radfar-az315 + elmid-radfar-az180,0.3115150382777897,0.42565859570056813,0.11414355742277843,5
overall,all,perimeter_unique_az_best_overlap,8,6,2,ellow-radmid-az045 + ellow-radfar-az315,4,elmid-radnear-az090,14,3,ellow-radmid-az045 + ellow-radfar-az315 + elmid-radnear-az090,0.3115150382777897,0.42247943388067677,0.11096439560288707,6
overall,all,perimeter_unique_az_best_overlap,8,9,2,ellow-radnear-az225 + elmid-radnear-az090,2,ellow-radmid-az045,11,3,ellow-radnear-az225 + ellow-radmid-az045 + elmid-radnear-az090,0.38758611724263226,0.5303581339786869,0.14277201673605466,1
overall,all,perimeter_unique_az_best_overlap,8,9,2,ellow-radnear-az225 + elmid-radnear-az090,5,elmid-radfar-az180,25,3,ellow-radnear-az225 + elmid-radnear-az090 + elmid-radfar-az180,0.38758611724263226,0.5215359612150784,0.13394984397244614,2
overall,all,perimeter_unique_az_best_overlap,8,9,2,ellow-radnear-az225 + elmid-radnear-az090,8,elhigh-radfar-az000,137,3,ellow-radnear-az225 + elmid-radnear-az090 + elhigh-radfar-az000,0.38758611724263226,0.5202882288564735,0.13270211161384127,3
overall,all,perimeter_unique_az_best_overlap,8,9,2,ellow-radnear-az225 + elmid-radnear-az090,6,elhigh-radnear-az270,41,3,ellow-radnear-az225 + elmid-radnear-az090 + elhigh-radnear-az270,0.38758611724263226,0.5115621709424107,0.12397605369977849,4
overall,all,perimeter_unique_az_best_overlap,8,9,2,ellow-radnear-az225 + elmid-radnear-az090,7,elhigh-radmid-az135,73,3,ellow-radnear-az225 + elmid-radnear-az090 + elhigh-radmid-az135,0.38758611724263226,0.4912780577377871,0.10369194049515484,5
overall,all,perimeter_unique_az_best_overlap,8,9,2,ellow-radnear-az225 + elmid-radnear-az090,3,ellow-radfar-az315,13,3,ellow-radnear-az225 + ellow-radfar-az315 + elmid-radnear-az090,0.38758611724263226,0.4823991755981525,0.09481305835552023,6
overall,all,perimeter_unique_az_best_overlap,8,10,2,ellow-radmid-az045 + elmid-radnear-az090,1,ellow-radnear-az225,11,3,ellow-radnear-az225 + ellow-radmid-az045 + elmid-radnear-az090,0.35483738341577564,0.5303581339786869,0.17552075056291128,1
overall,all,perimeter_unique_az_best_overlap,8,10,2,ellow-radmid-az045 + elmid-radnear-az090,6,elhigh-radnear-az270,42,3,ellow-radmid-az045 + elmid-radnear-az090 + elhigh-radnear-az270,0.35483738341577564,0.5061439709499023,0.15130658753412662,2
overall,all,perimeter_unique_az_best_overlap,8,10,2,ellow-radmid-az045 + elmid-radnear-az090,7,elhigh-radmid-az135,74,3,ellow-radmid-az045 + elmid-radnear-az090 + elhigh-radmid-az135,0.35483738341577564,0.48254775786153936,0.12771037444576372,3
overall,all,perimeter_unique_az_best_overlap,8,10,2,ellow-radmid-az045 + elmid-radnear-az090,5,elmid-radfar-az180,26,3,ellow-radmid-az045 + elmid-radnear-az090 + elmid-radfar-az180,0.35483738341577564,0.48116868059142537,0.12633129717564973,4
overall,all,perimeter_unique_az_best_overlap,8,10,2,ellow-radmid-az045 + elmid-radnear-az090,8,elhigh-radfar-az000,138,3,ellow-radmid-az045 + elmid-radnear-az090 + elhigh-radfar-az000,0.35483738341577564,0.4811588519124054,0.12632146849662979,5
overall,all,perimeter_unique_az_best_overlap,8,10,2,ellow-radmid-az045 + elmid-radnear-az090,3,ellow-radfar-az315,14,3,ellow-radmid-az045 + ellow-radfar-az315 + elmid-radnear-az090,0.35483738341577564,0.42247943388067677,0.06764205046490113,6
overall,all,perimeter_unique_az_best_overlap,8,12,2,ellow-radfar-az315 + elmid-radnear-az090,1,ellow-radnear-az225,13,3,ellow-radnear-az225 + ellow-radfar-az315 + elmid-radnear-az090,0.2980946487564472,0.4823991755981525,0.18430452684170529,1
overall,all,perimeter_unique_az_best_overlap,8,12,2,ellow-radfar-az315 + elmid-radnear-az090,6,elhigh-radnear-az270,44,3,ellow-radfar-az315 + elmid-radnear-az090 + elhigh-radnear-az270,0.2980946487564472,0.45915388645490407,0.16105923769845687,2
overall,all,perimeter_unique_az_best_overlap,8,12,2,ellow-radfar-az315 + elmid-radnear-az090,8,elhigh-radfar-az000,140,3,ellow-radfar-az315 + elmid-radnear-az090 + elhigh-radfar-az000,0.2980946487564472,0.4441934802316619,0.14609883147521469,3
overall,all,perimeter_unique_az_best_overlap,8,12,2,ellow-radfar-az315 + elmid-radnear-az090,7,elhigh-radmid-az135,76,3,ellow-radfar-az315 + elmid-radnear-az090 + elhigh-radmid-az135,0.2980946487564472,0.4307811761954381,0.1326865274389909,4
overall,all,perimeter_unique_az_best_overlap,8,12,2,ellow-radfar-az315 + elmid-radnear-az090,5,elmid-radfar-az180,28,3,ellow-radfar-az315 + elmid-radnear-az090 + elmid-radfar-az180,0.2980946487564472,0.42598214952657026,0.12788750077012306,5
