scene_key,target_class,viewpoint_1,viewpoint_2,ordered_label,best_constituent_single,best_box_score,noisy_or_best_iou_score,support_weighted_or_score,geometry_prior_selector_score,geometry_calibrated_selector_score,viewpoint_cell_prior_selector_score,geometry_weighted_or_best_iou_score,geometry_weighted_or_mean_iou_score,viewpoint_cell_weighted_or_best_iou_score,hybrid_geometry_cell_weighted_or_best_iou_score
S0-SM_container_11,container,elmid-radfar-az270,elmid-radmid-az315,elmid-radfar-az270 + elmid-radmid-az315,0.9666784350457008,0.9666784350457008,0.9901971626972961,0.9897915160868365,0.9666784350457008,0.9666784350457008,0.9666784350457008,0.9905304717621415,0.9901246886074688,0.990337648848998,0.9904376612966291
S0-SM_container_11,container,elmid-radfar-az270,elmid-radnear-az270,elmid-radfar-az270 + elmid-radnear-az270,0.955488281356196,0.955488281356196,0.9891967487629049,0.9852434104297644,0.9528202748242052,0.9528202748242052,0.9528202748242052,0.9894632106789932,0.9855088074271615,0.9892000301352614,0.989336290446925
S0-SM_container_11,container,elmid-radmid-az180,elmid-radmid-az270,elmid-radmid-az180 + elmid-radmid-az270,0.9565698976243624,0.9565698976243624,0.9830389540838861,0.9802754315869355,0.9492084106601196,0.9492084106601196,0.9565698976243624,0.9838435322921338,0.9810777479621502,0.9832083663349493,0.983606526856048
S0-SM_container_11,container,elmid-radmid-az180,elmid-radmid-az315,elmid-radmid-az180 + elmid-radmid-az315,0.9666784350457008,0.9666784350457008,0.9903272953848307,0.9839652249517656,0.9492084106601196,0.9492084106601196,0.9666784350457008,0.9910430024217007,0.9846763341363911,0.9905488551189068,0.9908173618278017
S0-SM_container_11,container,elmid-radmid-az180,elmid-radnear-az270,elmid-radmid-az180 + elmid-radnear-az270,0.9528202748242052,0.9528202748242052,0.9814475998033736,0.9794461674810099,0.9492084106601196,0.9492084106601196,0.9528202748242052,0.982311425345866,0.9803082314537945,0.9815982746651648,0.9819824238544715
S0-SM_container_11,container,elmid-radmid-az270,elmid-radmid-az315,elmid-radmid-az270 + elmid-radmid-az315,0.9666784350457008,0.9666784350457008,0.9903767069579134,0.986778237447873,0.9565698976243624,0.9565698976243624,0.9666784350457008,0.9908771746696934,0.987276886742692,0.9906159243524458,0.9907563159697821
S0-SM_container_11,container,elmid-radmid-az270,elmid-radnear-az270,elmid-radmid-az270 + elmid-radnear-az270,0.9565698976243624,0.9565698976243624,0.9830313067068669,0.9822693600062298,0.9565698976243624,0.9565698976243624,0.9565698976243624,0.9835912548569431,0.9828288741409877,0.9832192965279715,0.9834178598499989
S0-SM_container_11,container,elmid-radmid-az315,elmid-radnear-az270,elmid-radmid-az315 + elmid-radnear-az270,0.9666784350457008,0.9666784350457008,0.9903204628121862,0.9859601791667837,0.9666784350457008,0.9666784350457008,0.9666784350457008,0.9907071521227826,0.9863451659223585,0.9905574262533356,0.9906356364851318
S0-SM_container_12,container,elhigh-radfar-az045,elhigh-radmid-az225,elhigh-radfar-az045 + elhigh-radmid-az225,0.9627483818407256,0.9627483818407256,0.9838168989393276,0.9794415369492767,0.9627483818407256,0.9627483818407256,0.9627483818407256,0.9842652350836594,0.979887879193192,0.9837923155027165,0.9839871673426656
S0-SM_container_12,container,elhigh-radfar-az045,elhigh-radnear-az090,elhigh-radfar-az045 + elhigh-radnear-az090,0.9411012149870572,0.9411012149870572,0.9767779025563548,0.9756290848237652,0.9411012149870572,0.9411012149870572,0.9411012149870572,0.9764900220833909,0.9753415429356437,0.9766415977107489,0.9765481398473845
S0-SM_container_12,container,elhigh-radfar-az045,elhigh-radnear-az315,elhigh-radfar-az045 + elhigh-radnear-az315,0.9661710977711556,0.9661710977711556,0.989490946667095,0.9822368070047918,0.9661710977711556,0.9661710977711556,0.9661710977711556,0.9888494298646001,0.9815999932796687,0.989561191436375,0.9892314426972836
S0-SM_container_12,container,elhigh-radfar-az045,ellow-radfar-az000,elhigh-radfar-az045 + ellow-radfar-az000,0.9385201691832208,0.9385201691832208,0.9740392248761074,0.9712161922957007,0.9385201691832208,0.9385201691832208,0.9385201691832208,0.9719698978818342,0.969152862778095,0.9734210284562,0.9727364588927361
S0-SM_container_12,container,elhigh-radfar-az045,ellow-radfar-az180,elhigh-radfar-az045 + ellow-radfar-az180,0.9385201691832208,0.9385201691832208,0.9735434414276573,0.9613533430587721,0.891528002398978,0.9385201691832208,0.9385201691832208,0.9723320047604497,0.9601570752392117,0.9731220064804961,0.9727251914258588
S0-SM_container_12,container,elhigh-radfar-az045,ellow-radmid-az315,elhigh-radfar-az045 + ellow-radmid-az315,0.9598210458086244,0.9598210458086244,0.9861430747063592,0.9805022760369941,0.9598210458086244,0.9598210458086244,0.9598210458086244,0.9851071540007369,0.9794722808611329,0.9860998755904229,0.9856417520843281
S0-SM_container_12,container,elhigh-radfar-az045,ellow-radnear-az045,elhigh-radfar-az045 + ellow-radnear-az045,0.9517383187803432,0.9517383187803432,0.9778775289941745,0.9763687534993654,0.9385201691832208,0.9517383187803432,0.9517383187803432,0.9764644262905529,0.9749578310838346,0.9780593302853738,0.9773384309501573
S0-SM_container_12,container,elhigh-radfar-az045,elmid-radmid-az045,elhigh-radfar-az045 + elmid-radmid-az045,0.9657783784456412,0.9657783784456412,0.9900390340149526,0.9824926722938858,0.9657783784456412,0.9657783784456412,0.9657783784456412,0.9902899498944167,0.9827416756204878,0.9902117561245468,0.9902329727548179
S0-SM_container_12,container,elhigh-radmid-az225,elhigh-radnear-az090,elhigh-radmid-az225 + elhigh-radnear-az090,0.9627483818407256,0.9627483818407256,0.9838251450308712,0.9805992644637205,0.9627483818407256,0.9627483818407256,0.9627483818407256,0.9844054140412982,0.9811776308204759,0.9838082185758991,0.984127967589216
S0-SM_container_12,container,elhigh-radmid-az225,elhigh-radnear-az315,elhigh-radmid-az225 + elhigh-radnear-az315,0.9661710977711556,0.9661710977711556,0.989880179407584,0.9869998944535598,0.9627483818407256,0.9627483818407256,0.9661710977711556,0.9901909408822931,0.9873097516960007,0.9899553672601321,0.990042078801017
S0-SM_container_12,container,elhigh-radmid-az225,ellow-radfar-az000,elhigh-radmid-az225 + ellow-radfar-az000,0.9627483818407256,0.9627483818407256,0.9835666434453736,0.9763671043194612,0.9627483818407256,0.9627483818407256,0.9627483818407256,0.9840786508442798,0.9768753639120283,0.9833043930417993,0.9836423338222354
S0-SM_container_12,container,elhigh-radmid-az225,ellow-radfar-az180,elhigh-radmid-az225 + ellow-radfar-az180,0.9627483818407256,0.9627483818407256,0.9832760571860335,0.9667006472644317,0.9627483818407256,0.9627483818407256,0.9627483818407256,0.9841318736833833,0.9675420369798442,0.9831412149357793,0.9836387210445123
S0-SM_container_12,container,elhigh-radmid-az225,ellow-radmid-az315,elhigh-radmid-az225 + ellow-radmid-az315,0.9627483818407256,0.9627483818407256,0.9865824169803513,0.9853154975913534,0.9627483818407256,0.9627483818407256,0.9627483818407256,0.9868877623454078,0.9856204508472898,0.986601037020464,0.9866989293036477
S0-SM_container_12,container,elhigh-radmid-az225,ellow-radnear-az045,elhigh-radmid-az225 + ellow-radnear-az045,0.9627483818407256,0.9627483818407256,0.9840476994027341,0.9811807596176452,0.9627483818407256,0.9627483818407256,0.9517383187803432,0.9842963794168003,0.9814287151235128,0.9841885404623779,0.9841508927791964
S0-SM_container_12,container,elhigh-radmid-az225,elmid-radmid-az045,elhigh-radmid-az225 + elmid-radmid-az045,0.9657783784456412,0.9657783784456412,0.9904439698057221,0.9872711350233416,0.9627483818407256,0.9627483818407256,0.9657783784456412,0.9909010426601538,0.9877267436691003,0.9905760833655383,0.9907598255549338
S0-SM_container_12,container,elhigh-radnear-az090,elhigh-radnear-az315,elhigh-radnear-az090 + elhigh-radnear-az315,0.9661710977711556,0.9661710977711556,0.9895000739164348,0.9833952879567294,0.9411012149870572,0.9661710977711556,0.9661710977711556,0.9894127613978216,0.9833085141184577,0.9895769993779324,0.9894815962379021
S0-SM_container_12,container,elhigh-radnear-az090,ellow-radfar-az000,elhigh-radnear-az090 + ellow-radfar-az000,0.9411012149870572,0.9411012149870572,0.9763541286842541,0.9723827238469296,0.9411012149870572,0.9411012149870572,0.9411012149870572,0.9756740733006454,0.9717054346473938,0.975761879960726,0.9756970874369709
S0-SM_container_12,container,elhigh-radnear-az090,ellow-radfar-az180,elhigh-radnear-az090 + ellow-radfar-az180,0.9411012149870572,0.9411012149870572,0.975862060109238,0.9625239314440686,0.9411012149870572,0.9411012149870572,0.9411012149870572,0.9759068213126166,0.9625680808492082,0.9754676719916748,0.975688171067165
S0-SM_container_12,container,elhigh-radnear-az090,ellow-radmid-az315,elhigh-radnear-az090 + ellow-radmid-az315,0.9598210458086244,0.9598210458086244,0.9861533769909901,0.9816617985409137,0.9411012149870572,0.9411012149870572,0.9598210458086244,0.985854872666958,0.981364653798079,0.9861199740594803,0.98596798554871
S0-SM_container_12,container,elhigh-radnear-az090,ellow-radnear-az045,elhigh-radnear-az090 + ellow-radnear-az045,0.9517383187803432,0.9517383187803432,0.9778877597246664,0.9775282458435308,0.9411012149870572,0.9411012149870572,0.9517383187803432,0.9773448474730451,0.9769855331899603,0.9780751516266488,0.9776710842266998
S0-SM_container_12,container,elhigh-radnear-az090,elmid-radmid-az045,elhigh-radnear-az090 + elmid-radmid-az045,0.9657783784456412,0.9657783784456412,0.9900485294903957,0.9836514735683413,0.9657783784456412,0.9657783784456412,0.9657783784456412,0.9905465618939627,0.9841462880072916,0.9902263670250289,0.9903955538349435
S0-SM_container_12,container,elhigh-radnear-az315,ellow-radfar-az000,elhigh-radnear-az315 + ellow-radfar-az000,0.9661710977711556,0.9661710977711556,0.989213949464251,0.9791368646267092,0.9661710977711556,0.9661710977711556,0.9661710977711556,0.9880996112940023,0.978033878176971,0.9890761877104789,0.9886187923065851
S0-SM_container_12,container,elhigh-radnear-az315,ellow-radfar-az180,elhigh-radnear-az315 + ellow-radfar-az180,0.9661710977711556,0.9661710977711556,0.9888923118460298,0.9694418272586861,0.9661710977711556,0.9661710977711556,0.9661710977711556,0.9883134957746661,0.9688743958982157,0.9889139857301569,0.9886123736449629
S0-SM_container_12,container,elhigh-radnear-az315,ellow-radmid-az315,elhigh-radnear-az315 + ellow-radmid-az315,0.9661710977711556,0.9661710977711556,0.9897473826270085,0.9881343249394816,0.9661710977711556,0.9661710977711556,0.9661710977711556,0.9892026871972408,0.9875905172363862,0.9898343823014693,0.9895470192655098
S0-SM_container_12,container,elhigh-radnear-az315,ellow-radnear-az045,elhigh-radnear-az315 + ellow-radnear-az045,0.9661710977711556,0.9661710977711556,0.9897464099209426,0.9839997523691464,0.9661710977711556,0.9661710977711556,0.9517383187803432,0.9889745883422701,0.9832324121346437,0.9899550461922467,0.989522326404102
S0-SM_container_12,container,elhigh-radnear-az315,elmid-radmid-az045,elhigh-radnear-az315 + elmid-radmid-az045,0.9661710977711556,0.9661710977711556,0.9903876089338249,0.9900950133893128,0.9657783784456412,0.9657783784456412,0.9657783784456412,0.9905889375462376,0.9902962825221294,0.9905811331083899,0.9905717590123657
