group,target_class,subset_name,player_count,base_coalition_mask,base_coalition_size,base_coalition_members,candidate_player_index,candidate_viewpoint,expanded_coalition_mask,expanded_coalition_size,expanded_coalition_members,base_value,expanded_value,delta_value,rank_within_base_coalition
overall,all,perimeter_unique_az_clean_reverse_cycle,8,136,2,elmid-radnear-az270 + elhigh-radfar-az045,1,ellow-radnear-az225,137,3,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radfar-az045,0.4063587119328371,0.5566433841882966,0.1502846722554595,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,136,2,elmid-radnear-az270 + elhigh-radfar-az045,3,ellow-radfar-az135,140,3,ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,0.4063587119328371,0.5345341886606644,0.12817547672782725,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,136,2,elmid-radnear-az270 + elhigh-radfar-az045,5,elmid-radfar-az090,152,3,elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.4063587119328371,0.5173743279837134,0.11101561605087629,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,136,2,elmid-radnear-az270 + elhigh-radfar-az045,6,elhigh-radnear-az315,168,3,elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.4063587119328371,0.506069497592315,0.09971078565947789,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,136,2,elmid-radnear-az270 + elhigh-radfar-az045,2,ellow-radmid-az180,138,3,ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radfar-az045,0.4063587119328371,0.4584185684424884,0.05205985650965128,6
overall,all,perimeter_unique_az_clean_reverse_cycle,8,144,2,elmid-radfar-az090 + elhigh-radfar-az045,1,ellow-radnear-az225,145,3,ellow-radnear-az225 + elmid-radfar-az090 + elhigh-radfar-az045,0.35493209196890235,0.5360229072795686,0.18109081531066623,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,144,2,elmid-radfar-az090 + elhigh-radfar-az045,7,elhigh-radmid-az000,208,3,elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.35493209196890235,0.5310280801177665,0.17609598814886412,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,144,2,elmid-radfar-az090 + elhigh-radfar-az045,4,elmid-radnear-az270,152,3,elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.35493209196890235,0.5173743279837134,0.16244223601481106,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,144,2,elmid-radfar-az090 + elhigh-radfar-az045,3,ellow-radfar-az135,148,3,ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,0.35493209196890235,0.4788588454828108,0.12392675351390847,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,144,2,elmid-radfar-az090 + elhigh-radfar-az045,6,elhigh-radnear-az315,176,3,elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.35493209196890235,0.4752957192021199,0.12036362723321753,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,144,2,elmid-radfar-az090 + elhigh-radfar-az045,2,ellow-radmid-az180,146,3,ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radfar-az045,0.35493209196890235,0.42559806057222077,0.07066596860331842,6
overall,all,perimeter_unique_az_clean_reverse_cycle,8,160,2,elhigh-radnear-az315 + elhigh-radfar-az045,7,elhigh-radmid-az000,224,3,elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.361134091962843,0.5328095825291153,0.17167549056627224,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,160,2,elhigh-radnear-az315 + elhigh-radfar-az045,1,ellow-radnear-az225,161,3,ellow-radnear-az225 + elhigh-radnear-az315 + elhigh-radfar-az045,0.361134091962843,0.5239788984977274,0.16284480653488437,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,160,2,elhigh-radnear-az315 + elhigh-radfar-az045,4,elmid-radnear-az270,168,3,elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radfar-az045,0.361134091962843,0.506069497592315,0.144935405629472,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,160,2,elhigh-radnear-az315 + elhigh-radfar-az045,3,ellow-radfar-az135,164,3,ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,0.361134091962843,0.4931867218286213,0.13205262986577826,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,160,2,elhigh-radnear-az315 + elhigh-radfar-az045,5,elmid-radfar-az090,176,3,elmid-radfar-az090 + elhigh-radnear-az315 + elhigh-radfar-az045,0.361134091962843,0.4752957192021199,0.11416162723927686,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,160,2,elhigh-radnear-az315 + elhigh-radfar-az045,2,ellow-radmid-az180,162,3,ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radfar-az045,0.361134091962843,0.42617948004828304,0.06504538808544003,6
overall,all,perimeter_unique_az_clean_reverse_cycle,8,192,2,elhigh-radmid-az000 + elhigh-radfar-az045,1,ellow-radnear-az225,193,3,ellow-radnear-az225 + elhigh-radmid-az000 + elhigh-radfar-az045,0.4281721136224402,0.5830837787823248,0.15491166515988458,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,192,2,elhigh-radmid-az000 + elhigh-radfar-az045,4,elmid-radnear-az270,200,3,elmid-radnear-az270 + elhigh-radmid-az000 + elhigh-radfar-az045,0.4281721136224402,0.5595296614405487,0.13135754781810854,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,192,2,elhigh-radmid-az000 + elhigh-radfar-az045,3,ellow-radfar-az135,196,3,ellow-radfar-az135 + elhigh-radmid-az000 + elhigh-radfar-az045,0.4281721136224402,0.5372347477993471,0.10906263417690693,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,192,2,elhigh-radmid-az000 + elhigh-radfar-az045,6,elhigh-radnear-az315,224,3,elhigh-radnear-az315 + elhigh-radmid-az000 + elhigh-radfar-az045,0.4281721136224402,0.5328095825291153,0.10463746890667508,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,192,2,elhigh-radmid-az000 + elhigh-radfar-az045,5,elmid-radfar-az090,208,3,elmid-radfar-az090 + elhigh-radmid-az000 + elhigh-radfar-az045,0.4281721136224402,0.5310280801177665,0.1028559664953263,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,192,2,elhigh-radmid-az000 + elhigh-radfar-az045,2,ellow-radmid-az180,194,3,ellow-radmid-az180 + elhigh-radmid-az000 + elhigh-radfar-az045,0.4281721136224402,0.48899927799329473,0.06082716437085456,6
overall,all,perimeter_unique_az_clean_reverse_cycle,8,7,3,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135,4,elmid-radnear-az270,15,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,0.43789968357748105,0.6150737925681351,0.17717410899065406,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,7,3,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135,7,elhigh-radmid-az000,71,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radmid-az000,0.43789968357748105,0.5981920464839342,0.16029236290645316,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,7,3,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135,6,elhigh-radnear-az315,39,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,0.43789968357748105,0.5737220291897335,0.13582234561225243,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,7,3,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135,5,elmid-radfar-az090,23,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,0.43789968357748105,0.5681459494434055,0.13024626586592442,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,7,3,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135,8,elhigh-radfar-az045,135,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radfar-az045,0.43789968357748105,0.5649325203877309,0.12703283681024985,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,11,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270,7,elhigh-radmid-az000,75,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radmid-az000,0.4999894502502283,0.6394338917699385,0.1394444415197102,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,11,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270,5,elmid-radfar-az090,27,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,0.4999894502502283,0.6223338962806769,0.12234444603044864,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,11,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270,3,ellow-radfar-az135,15,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,0.4999894502502283,0.6150737925681351,0.11508434231790682,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,11,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270,6,elhigh-radnear-az315,43,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315,0.4999894502502283,0.6146990711977578,0.11470962094752951,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,11,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270,8,elhigh-radfar-az045,139,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radfar-az045,0.4999894502502283,0.5937123467027242,0.09372289645249593,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,13,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270,7,elhigh-radmid-az000,77,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radmid-az000,0.5610282009093135,0.6813954112947929,0.12036721038547937,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,13,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270,5,elmid-radfar-az090,29,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.5610282009093135,0.6759292013119053,0.11490100040259177,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,13,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270,6,elhigh-radnear-az315,45,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315,0.5610282009093135,0.6690178481697501,0.10798964726043658,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,13,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270,8,elhigh-radfar-az045,141,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,0.5610282009093135,0.6534629948958811,0.09243479398656762,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,13,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270,2,ellow-radmid-az180,15,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,0.5610282009093135,0.6150737925681351,0.05404559165882161,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,14,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,7,elhigh-radmid-az000,78,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radmid-az000,0.48498065754343334,0.615506166172478,0.13052550862904466,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,14,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,1,ellow-radnear-az225,15,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,0.48498065754343334,0.6150737925681351,0.13009313502470177,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,14,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,6,elhigh-radnear-az315,46,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315,0.48498065754343334,0.5992051675075922,0.1142245099641589,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,14,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,5,elmid-radfar-az090,30,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.48498065754343334,0.5899086119902082,0.10492795444677483,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,14,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270,8,elhigh-radfar-az045,142,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radfar-az045,0.48498065754343334,0.5845879524139533,0.09960729487052,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,19,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090,4,elmid-radnear-az270,27,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,0.46163482836172026,0.6223338962806769,0.16069906791895666,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,19,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090,7,elhigh-radmid-az000,83,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radmid-az000,0.46163482836172026,0.6160102634021436,0.15437543504042334,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,19,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090,6,elhigh-radnear-az315,51,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radnear-az315,0.46163482836172026,0.5806026795741206,0.11896785121240033,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,19,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090,8,elhigh-radfar-az045,147,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radfar-az045,0.46163482836172026,0.5796414824207211,0.11800665405900085,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,19,3,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090,3,ellow-radfar-az135,23,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,0.46163482836172026,0.5681459494434055,0.1065111210816852,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,21,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090,4,elmid-radnear-az270,29,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.5109172280839029,0.6759292013119053,0.16501197322800232,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,21,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090,7,elhigh-radmid-az000,85,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radmid-az000,0.5109172280839029,0.6502284492113599,0.13931122112745697,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,21,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090,8,elhigh-radfar-az045,149,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,0.5109172280839029,0.6285937947732343,0.11767656668933135,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,21,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090,6,elhigh-radnear-az315,53,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315,0.5109172280839029,0.6232806352997514,0.11236340721584848,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,21,3,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090,2,ellow-radmid-az180,23,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,0.5109172280839029,0.5681459494434055,0.05722872135950252,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,22,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,4,elmid-radnear-az270,30,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.41327708792875023,0.5899086119902082,0.17663152406145793,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,22,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,7,elhigh-radmid-az000,86,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radmid-az000,0.41327708792875023,0.5685096913736489,0.1552326034448987,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,22,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,1,ellow-radnear-az225,23,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,0.41327708792875023,0.5681459494434055,0.15486886151465523,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,22,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,8,elhigh-radfar-az045,150,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radfar-az045,0.41327708792875023,0.5414638888444286,0.1281868009156784,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,22,3,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090,6,elhigh-radnear-az315,54,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315,0.41327708792875023,0.5378066462545086,0.12452955832575835,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,25,3,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090,7,elhigh-radmid-az000,89,4,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radmid-az000,0.571670871163217,0.6905332350323332,0.1188623638691162,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,25,3,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090,3,ellow-radfar-az135,29,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.571670871163217,0.6759292013119053,0.10425833014868824,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,25,3,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090,6,elhigh-radnear-az315,57,4,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315,0.571670871163217,0.6687786493559984,0.09710777819278138,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,25,3,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090,8,elhigh-radfar-az045,153,4,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.571670871163217,0.6676590002391729,0.09598812907595589,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,25,3,ellow-radnear-az225 + elmid-radnear-az270 + elmid-radfar-az090,2,ellow-radmid-az180,27,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,0.571670871163217,0.6223338962806769,0.0506630251174599,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,26,3,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,1,ellow-radnear-az225,27,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,0.4590744456058446,0.6223338962806769,0.16325945067483233,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,26,3,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,7,elhigh-radmid-az000,90,4,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radmid-az000,0.4590744456058446,0.5910007902271645,0.13192634462131986,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,26,3,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,3,ellow-radfar-az135,30,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.4590744456058446,0.5899086119902082,0.13083416638436357,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,26,3,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,8,elhigh-radfar-az045,154,4,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.4590744456058446,0.563125560643288,0.10405111503744341,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,26,3,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090,6,elhigh-radnear-az315,58,4,ellow-radmid-az180 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315,0.4590744456058446,0.5622719555851683,0.1031975099793237,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,28,3,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,1,ellow-radnear-az225,29,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.5316172863171232,0.6759292013119053,0.14431191499478202,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,28,3,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,7,elhigh-radmid-az000,92,4,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radmid-az000,0.5316172863171232,0.6473650286244403,0.1157477423073171,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,28,3,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,8,elhigh-radfar-az045,156,4,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radfar-az045,0.5316172863171232,0.6286474604102312,0.09703017409310799,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,28,3,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,6,elhigh-radnear-az315,60,4,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090 + elhigh-radnear-az315,0.5316172863171232,0.6282760966911048,0.09665881037398161,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,28,3,ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,2,ellow-radmid-az180,30,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elmid-radfar-az090,0.5316172863171232,0.5899086119902082,0.058291325673084926,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,35,3,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315,4,elmid-radnear-az270,43,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radnear-az270 + elhigh-radnear-az315,0.4498139008387469,0.6146990711977578,0.1648851703590109,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,35,3,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315,7,elhigh-radmid-az000,99,4,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radmid-az000,0.4498139008387469,0.6146172244641378,0.1648033236253909,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,35,3,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315,5,elmid-radfar-az090,51,4,ellow-radnear-az225 + ellow-radmid-az180 + elmid-radfar-az090 + elhigh-radnear-az315,0.4498139008387469,0.5806026795741206,0.1307887787353737,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,35,3,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315,3,ellow-radfar-az135,39,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,0.4498139008387469,0.5737220291897335,0.12390812835098658,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,35,3,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315,8,elhigh-radfar-az045,163,4,ellow-radnear-az225 + ellow-radmid-az180 + elhigh-radnear-az315 + elhigh-radfar-az045,0.4498139008387469,0.5677429342755514,0.11792903343680455,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,37,3,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315,4,elmid-radnear-az270,45,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315,0.5068340783857358,0.6690178481697501,0.16218376978401428,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,37,3,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315,7,elhigh-radmid-az000,101,4,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radmid-az000,0.5068340783857358,0.6477309259103491,0.1408968475246133,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,37,3,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315,8,elhigh-radfar-az045,165,4,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,0.5068340783857358,0.6246756623432628,0.11784158395752697,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,37,3,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315,5,elmid-radfar-az090,53,4,ellow-radnear-az225 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315,0.5068340783857358,0.6232806352997514,0.11644655691401562,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,37,3,ellow-radnear-az225 + ellow-radfar-az135 + elhigh-radnear-az315,2,ellow-radmid-az180,39,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,0.5068340783857358,0.5737220291897335,0.06688795080399768,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,38,3,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,4,elmid-radnear-az270,46,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radnear-az270 + elhigh-radnear-az315,0.43133313529630996,0.5992051675075922,0.16787203221128227,1
overall,all,perimeter_unique_az_clean_reverse_cycle,8,38,3,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,7,elhigh-radmid-az000,102,4,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radmid-az000,0.43133313529630996,0.5883245273781966,0.15699139208188667,2
overall,all,perimeter_unique_az_clean_reverse_cycle,8,38,3,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,1,ellow-radnear-az225,39,4,ellow-radnear-az225 + ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,0.43133313529630996,0.5737220291897335,0.14238889389342352,3
overall,all,perimeter_unique_az_clean_reverse_cycle,8,38,3,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,8,elhigh-radfar-az045,166,4,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315 + elhigh-radfar-az045,0.43133313529630996,0.5560205313744436,0.12468739607813367,4
overall,all,perimeter_unique_az_clean_reverse_cycle,8,38,3,ellow-radmid-az180 + ellow-radfar-az135 + elhigh-radnear-az315,5,elmid-radfar-az090,54,4,ellow-radmid-az180 + ellow-radfar-az135 + elmid-radfar-az090 + elhigh-radnear-az315,0.43133313529630996,0.5378066462545086,0.10647351095819862,5
overall,all,perimeter_unique_az_clean_reverse_cycle,8,41,3,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radnear-az315,7,elhigh-radmid-az000,105,4,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radnear-az315 + elhigh-radmid-az000,0.5542167323671641,0.6913544392971154,0.1371377069299513,1
