group,target_class,subset_name,player_count,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value,selected_viewpoints,selected_ring_ids,selected_azimuths,top_viewpoint,top_player_index,top_shapley_value,second_viewpoint,second_player_index,second_shapley_value,top_minus_second_shapley_gap,top_singleton_viewpoint,top_singleton_player_index,top_singleton_value,top_singleton_best_addition_player_index,top_singleton_best_addition_viewpoint,top_singleton_best_addition_delta,top_singleton_expanded_members,top_singleton_expanded_value,best_pair_members,best_pair_value,best_pair_best_addition_player_index,best_pair_best_addition_viewpoint,best_pair_best_addition_delta,best_pair_expanded_members,best_pair_expanded_value
overall,all,perimeter_unique_az_clean_reverse_cycle,8,152,0,5,0.9152057631599894,0.0,ellow-radnear-az225 | ellow-radmid-az180 | ellow-radfar-az135 | elmid-radnear-az270 | elmid-radfar-az090 | elhigh-radnear-az315 | elhigh-radmid-az000 | elhigh-radfar-az045,ellow-radnear | ellow-radmid | ellow-radfar | elmid-radnear | elmid-radfar | elhigh-radnear | elhigh-radmid | elhigh-radfar,az225 | az180 | az135 | az270 | az090 | az315 | az000 | az045,elmid-radnear-az270,4,0.14491944558691158,ellow-radnear-az225,1,0.142538141003257,0.00238130458365457,elmid-radnear-az270,4,0.25863504152838607,1,ellow-radnear-az225,0.18071833764856554,ellow-radnear-az225 + elmid-radnear-az270,0.4393533791769516,ellow-radnear-az225 + elmid-radnear-az270,0.4393533791769516,7,elhigh-radmid-az000,0.14931364145335646,ellow-radnear-az225 + elmid-radnear-az270 + elhigh-radmid-az000,0.5886670206303081
