group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
overall,all,perimeter_unique_az_clean_reverse_cycle,8,4,elmid-radnear-az270,elmid-radnear,mid,near,270,1,0.14491944558691158,0.1583462991825346,0.25863504152838607,0.9142447979608064,43,0.28289473684210525,43,0.28289473684210525,152,0,5,0.9152057631599894,0.0
overall,all,perimeter_unique_az_clean_reverse_cycle,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,2,0.142538141003257,0.15574436562889035,0.22316916715203297,0.9422698168641391,36,0.23684210526315788,36,0.23684210526315788,152,0,5,0.9152057631599894,0.0
overall,all,perimeter_unique_az_clean_reverse_cycle,8,7,elhigh-radmid-az000,elhigh-radmid,high,mid,0,3,0.14169976680776392,0.15482831567680266,0.24976851880319448,0.8829026711182688,43,0.28289473684210525,43,0.28289473684210525,152,0,5,0.9152057631599894,0.0
overall,all,perimeter_unique_az_clean_reverse_cycle,8,8,elhigh-radfar-az045,elhigh-radfar,high,far,45,4,0.11240310400066095,0.12281730352370114,0.22694068129871514,0.8844867578821717,39,0.2565789473684211,39,0.2565789473684211,152,0,5,0.9152057631599894,0.0
overall,all,perimeter_unique_az_clean_reverse_cycle,8,3,ellow-radfar-az135,ellow-radfar,low,far,135,5,0.1081761191564767,0.11819868658056752,0.1839351717639122,0.7766151696698516,36,0.23684210526315788,34,0.2236842105263158,152,0,5,0.9152057631599894,0.0
overall,all,perimeter_unique_az_clean_reverse_cycle,8,6,elhigh-radnear-az315,elhigh-radnear,high,near,315,6,0.10434259773119786,0.11400998762390603,0.1671497781093131,0.8760953887108824,29,0.19078947368421054,29,0.19078947368421054,152,0,5,0.9152057631599894,0.0
overall,all,perimeter_unique_az_clean_reverse_cycle,8,5,elmid-radfar-az090,elmid-radfar,mid,far,90,7,0.10213432380872049,0.11159711610214822,0.1645345795989165,0.8623881413460452,29,0.19078947368421054,29,0.19078947368421054,152,0,5,0.9152057631599894,0.0
overall,all,perimeter_unique_az_clean_reverse_cycle,8,2,ellow-radmid-az180,ellow-radmid,low,mid,180,8,0.058992265065000715,0.06445792568144934,0.11903811755383473,0.8616092318182323,21,0.13815789473684212,20,0.13157894736842105,152,0,5,0.9152057631599894,0.0
