model,object,target_class,view_id,filename,n_views_in_game,predecessor_coalition_size,predecessor_coalition_count,shapley_weight_per_coalition,shapley_total_weight_for_size,mean_marginal_detection,mean_marginal_strict_quality,mean_marginal_noisy_or_best_iou
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,2,36,0.002777777777777778,0.1,0.4166666666666667,0.5559064401238197,0.5556269534322367
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,3,84,0.0011904761904761906,0.1,0.23809523809523808,0.4564275095064472,0.44212803472890816
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,4,126,0.0007936507936507937,0.1,0.11904761904761904,0.38117825816675066,0.3475789555953191
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,5,126,0.0007936507936507937,0.1,0.047619047619047616,0.32563389135837284,0.2704351638742429
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,6,84,0.0011904761904761906,0.1,0.011904761904761904,0.28526961433495746,0.20915210740845316
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.2555606323501476,0.16218523404072338
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,8,9,0.011111111111111112,0.1,0.0,0.2319821506575867,0.12798999161382726
synthetic_m4,la_souris_truck,whitevan,10,2026-07-12 21.05.27.jpg,10,9,1,0.1,0.1,0.0,0.21000937451091817,0.10502182797053816
synthetic_m4,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,0,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,1,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,3,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,1,2026-07-12 21.22.14.jpg,5,4,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,0,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,1,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,3,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,2,2026-07-12 21.21.43.jpg,5,4,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,0,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,1,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,3,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,3,2026-07-12 21.21.46.jpg,5,4,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,0,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,1,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,3,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,4,2026-07-12 21.21.47.jpg,5,4,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,0,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,1,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,2,6,0.03333333333333333,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,3,4,0.05,0.2,0.0,0.0,0.0
synthetic_m4,m_truck,whitevan,5,2026-07-12 21.22.11.jpg,5,4,1,0.2,0.2,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,1,2026-06-30 15.33.46.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,2,2026-06-30 15.33.52.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,3,2026-06-30 15.34.24.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,4,2026-06-30 15.34.33.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,5,2026-06-30 15.35.01.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,6,2026-06-30 15.33.29.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,0,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0
synthetic_m4,white_truck_bottendaal,whitevan,7,2026-06-30 15.33.34.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0
real_uav_finetuned,parkinglot_car,suv,1,2026-06-28 20.56.45.jpg,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.7886778343630383,0.7886778343630383
real_uav_finetuned,parkinglot_car,suv,1,2026-06-28 20.56.45.jpg,6,1,5,0.03333333333333333,0.16666666666666666,0.0,0.04285764099943172,0.13107705492277422
real_uav_finetuned,parkinglot_car,suv,1,2026-06-28 20.56.45.jpg,6,2,10,0.016666666666666666,0.16666666666666666,0.0,0.03045269831619707,0.01936363485575172
real_uav_finetuned,parkinglot_car,suv,1,2026-06-28 20.56.45.jpg,6,3,10,0.016666666666666666,0.16666666666666666,0.0,0.028351287149146576,0.0027869025467729736
real_uav_finetuned,parkinglot_car,suv,1,2026-06-28 20.56.45.jpg,6,4,5,0.03333333333333333,0.16666666666666666,0.0,0.027745485311095795,0.0003863296723532361
real_uav_finetuned,parkinglot_car,suv,1,2026-06-28 20.56.45.jpg,6,5,1,0.16666666666666666,0.16666666666666666,0.0,0.027578442247283452,5.155012830382333e-05
real_uav_finetuned,parkinglot_car,suv,2,2026-06-28 20.56.46.jpg,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.7558765890543088,0.7558765890543088
real_uav_finetuned,parkinglot_car,suv,2,2026-06-28 20.56.46.jpg,6,1,5,0.03333333333333333,0.16666666666666666,0.0,0.011978473851468285,0.12156657861007772
real_uav_finetuned,parkinglot_car,suv,2,2026-06-28 20.56.46.jpg,6,2,10,0.016666666666666666,0.16666666666666666,0.0,0.0010568505547612795,0.017513158985222554
real_uav_finetuned,parkinglot_car,suv,2,2026-06-28 20.56.46.jpg,6,3,10,0.016666666666666666,0.16666666666666666,0.0,0.0,0.0023704575504985394
real_uav_finetuned,parkinglot_car,suv,2,2026-06-28 20.56.46.jpg,6,4,5,0.03333333333333333,0.16666666666666666,0.0,0.0,0.00030086054387394866
real_uav_finetuned,parkinglot_car,suv,2,2026-06-28 20.56.46.jpg,6,5,1,0.16666666666666666,0.16666666666666666,0.0,0.0,3.503199811305535e-05
real_uav_finetuned,parkinglot_car,suv,3,2026-06-28 20.56.47.jpg,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.745308083506696,0.745308083506696
real_uav_finetuned,parkinglot_car,suv,3,2026-06-28 20.56.47.jpg,6,1,5,0.03333333333333333,0.16666666666666666,0.0,0.007751071632423168,0.11775380518362526
real_uav_finetuned,parkinglot_car,suv,3,2026-06-28 20.56.47.jpg,6,2,10,0.016666666666666666,0.16666666666666666,0.0,0.0,0.01611208492073285
real_uav_finetuned,parkinglot_car,suv,3,2026-06-28 20.56.47.jpg,6,3,10,0.016666666666666666,0.16666666666666666,0.0,0.0,0.0017703915003653315
real_uav_finetuned,parkinglot_car,suv,3,2026-06-28 20.56.47.jpg,6,4,5,0.03333333333333333,0.16666666666666666,0.0,0.0,0.00020102644656376788
real_uav_finetuned,parkinglot_car,suv,3,2026-06-28 20.56.47.jpg,6,5,1,0.16666666666666666,0.16666666666666666,0.0,0.0,2.1142952646657776e-05
real_uav_finetuned,parkinglot_car,suv,4,2026-06-28 20.56.54.jpg,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.7602641767966931,0.7602641767966931
real_uav_finetuned,parkinglot_car,suv,4,2026-06-28 20.56.54.jpg,6,1,5,0.03333333333333333,0.16666666666666666,0.0,0.014611026496898893,0.14750260650687555
real_uav_finetuned,parkinglot_car,suv,4,2026-06-28 20.56.54.jpg,6,2,10,0.016666666666666666,0.16666666666666666,0.0,0.0023731268774765833,0.04095427047244099
real_uav_finetuned,parkinglot_car,suv,4,2026-06-28 20.56.54.jpg,6,3,10,0.016666666666666666,0.16666666666666666,0.0,0.0004387587742384347,0.015866443563869514
real_uav_finetuned,parkinglot_car,suv,4,2026-06-28 20.56.54.jpg,6,4,5,0.03333333333333333,0.16666666666666666,0.0,0.0,0.005465040151062262
real_uav_finetuned,parkinglot_car,suv,4,2026-06-28 20.56.54.jpg,6,5,1,0.16666666666666666,0.16666666666666666,0.0,0.0,1.4633030924415813e-05
real_uav_finetuned,parkinglot_car,suv,5,2026-06-28 20.58.04.jpg,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.7065527253445801,0.7065527253445801
real_uav_finetuned,parkinglot_car,suv,5,2026-06-28 20.58.04.jpg,6,1,5,0.03333333333333333,0.16666666666666666,0.0,0.0,0.14001367543211518
real_uav_finetuned,parkinglot_car,suv,5,2026-06-28 20.58.04.jpg,6,2,10,0.016666666666666666,0.16666666666666666,0.0,0.0,0.04854799805268295
real_uav_finetuned,parkinglot_car,suv,5,2026-06-28 20.58.04.jpg,6,3,10,0.016666666666666666,0.16666666666666666,0.0,0.0,0.026040946832790336
real_uav_finetuned,parkinglot_car,suv,5,2026-06-28 20.58.04.jpg,6,4,5,0.03333333333333333,0.16666666666666666,0.0,0.0,0.015994337218346512
real_uav_finetuned,parkinglot_car,suv,5,2026-06-28 20.58.04.jpg,6,5,1,0.16666666666666666,0.16666666666666666,0.0,0.0,0.010586565402245895
real_uav_finetuned,parkinglot_car,suv,6,2026-06-28 20.58.01.jpg,6,0,1,0.16666666666666666,0.16666666666666666,1.0,0.7610993921157548,0.7610993921157548
real_uav_finetuned,parkinglot_car,suv,6,2026-06-28 20.58.01.jpg,6,1,5,0.03333333333333333,0.16666666666666666,0.0,0.015279198752148272,0.13427131443579227
real_uav_finetuned,parkinglot_car,suv,6,2026-06-28 20.58.01.jpg,6,2,10,0.016666666666666666,0.16666666666666666,0.0,0.0028742560689136165,0.026480913811151308
real_uav_finetuned,parkinglot_car,suv,6,2026-06-28 20.58.01.jpg,6,3,10,0.016666666666666666,0.16666666666666666,0.0,0.0007728449018631234,0.005445813933620036
real_uav_finetuned,parkinglot_car,suv,6,2026-06-28 20.58.01.jpg,6,4,5,0.03333333333333333,0.16666666666666666,0.0,0.00016704306381234434,0.00017278313523581002
real_uav_finetuned,parkinglot_car,suv,6,2026-06-28 20.58.01.jpg,6,5,1,0.16666666666666666,0.16666666666666666,0.0,0.0,1.7753315868285213e-05
real_uav_finetuned,ooij_tower,tower,1,2026-06-29 17.37.15.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.5052050992996983,0.5052050992996983
real_uav_finetuned,ooij_tower,tower,1,2026-06-29 17.37.15.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.08881493822252111,0.21365755848846393
real_uav_finetuned,ooij_tower,tower,1,2026-06-29 17.37.15.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.026851609363989545,0.07679840879290997
real_uav_finetuned,ooij_tower,tower,1,2026-06-29 17.37.15.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.006450885922687119,0.025548988536742423
real_uav_finetuned,ooij_tower,tower,1,2026-06-29 17.37.15.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.00795678891360796
real_uav_finetuned,ooij_tower,tower,1,2026-06-29 17.37.15.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.002474853277032285
real_uav_finetuned,ooij_tower,tower,1,2026-06-29 17.37.15.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.00010035540810959809
real_uav_finetuned,ooij_tower,tower,3,2026-06-29 17.36.06.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.24607189197067247,0.24607189197067247
real_uav_finetuned,ooij_tower,tower,3,2026-06-29 17.36.06.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.15045676583609993
real_uav_finetuned,ooij_tower,tower,3,2026-06-29 17.36.06.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.10169741495794037
real_uav_finetuned,ooij_tower,tower,3,2026-06-29 17.36.06.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.08468625208238581
real_uav_finetuned,ooij_tower,tower,3,2026-06-29 17.36.06.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.07821856325147124
real_uav_finetuned,ooij_tower,tower,3,2026-06-29 17.36.06.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.07552324852940212
real_uav_finetuned,ooij_tower,tower,3,2026-06-29 17.36.06.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.07365274170663261
real_uav_finetuned,ooij_tower,tower,4,2026-06-29 17.36.07.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.3761873808459559,0.3761873808459559
real_uav_finetuned,ooij_tower,tower,4,2026-06-29 17.36.07.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.024306078995649905,0.15064285988292134
real_uav_finetuned,ooij_tower,tower,4,2026-06-29 17.36.07.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0010480656732410683,0.04822126169907223
real_uav_finetuned,ooij_tower,tower,4,2026-06-29 17.36.07.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.01325728382048071
real_uav_finetuned,ooij_tower,tower,4,2026-06-29 17.36.07.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0027172657539798065
real_uav_finetuned,ooij_tower,tower,4,2026-06-29 17.36.07.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0004099601100429062
real_uav_finetuned,ooij_tower,tower,4,2026-06-29 17.36.07.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,5.648270341440664e-05
real_uav_finetuned,ooij_tower,tower,5,2026-06-29 17.36.40.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.6532714638042799,0.6532714638042799
real_uav_finetuned,ooij_tower,tower,5,2026-06-29 17.36.40.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.18752584789224222,0.2834778125213078
real_uav_finetuned,ooij_tower,tower,5,2026-06-29 17.36.40.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.08607815516582222,0.10573029299328575
real_uav_finetuned,ooij_tower,tower,5,2026-06-29 17.36.40.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.036064158823603455,0.03506212085123669
real_uav_finetuned,ooij_tower,tower,5,2026-06-29 17.36.40.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.00987109096697211,0.009482441181491604
real_uav_finetuned,ooij_tower,tower,5,2026-06-29 17.36.40.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.0017930609482390742
real_uav_finetuned,ooij_tower,tower,5,2026-06-29 17.36.40.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0002643603938262684
real_uav_finetuned,ooij_tower,tower,6,2026-06-29 17.36.50.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.7538825629935613,0.7538825629935613
real_uav_finetuned,ooij_tower,tower,6,2026-06-29 17.36.50.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.27136843054997667,0.35614834197785356
real_uav_finetuned,ooij_tower,tower,6,2026-06-29 17.36.50.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.1531522212920098,0.14860310913721053
real_uav_finetuned,ooij_tower,tower,6,2026-06-29 17.36.50.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.08636970841824414,0.05681098980766541
real_uav_finetuned,ooij_tower,tower,6,2026-06-29 17.36.50.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.043408124030065894,0.019452884959531146
real_uav_finetuned,ooij_tower,tower,6,2026-06-29 17.36.50.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.01676851653154689,0.005668048817554301
real_uav_finetuned,ooij_tower,tower,6,2026-06-29 17.36.50.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,0.001254845458820708
real_uav_finetuned,ooij_tower,tower,7,2026-06-29 17.36.51.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.80136612213989,0.80136612213989
real_uav_finetuned,ooij_tower,tower,7,2026-06-29 17.36.51.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.3188519896963054,0.36796407957009647
real_uav_finetuned,ooij_tower,tower,7,2026-06-29 17.36.51.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.2006357804383385,0.1501846848669119
real_uav_finetuned,ooij_tower,tower,7,2026-06-29 17.36.51.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.13385326756457286,0.056275233828326776
real_uav_finetuned,ooij_tower,tower,7,2026-06-29 17.36.51.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.09089168317639464,0.01855105896447816
real_uav_finetuned,ooij_tower,tower,7,2026-06-29 17.36.51.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.06425207567787562,0.0052161286301250125
real_uav_finetuned,ooij_tower,tower,7,2026-06-29 17.36.51.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.047483559146328735,0.0010428251348751916
real_uav_finetuned,ooij_tower,tower,8,2026-06-29 17.36.53.jpg,7,0,1,0.14285714285714285,0.14285714285714285,1.0,0.36046639574733985,0.36046639574733985
real_uav_finetuned,ooij_tower,tower,8,2026-06-29 17.36.53.jpg,7,1,6,0.023809523809523808,0.14285714285714285,0.0,0.019065750629444562,0.13786258622113814
real_uav_finetuned,ooij_tower,tower,8,2026-06-29 17.36.53.jpg,7,2,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0415834283027422
real_uav_finetuned,ooij_tower,tower,8,2026-06-29 17.36.53.jpg,7,3,20,0.007142857142857143,0.14285714285714285,0.0,0.0,0.011093530095777532
real_uav_finetuned,ooij_tower,tower,8,2026-06-29 17.36.53.jpg,7,4,15,0.009523809523809525,0.14285714285714285,0.0,0.0,0.0024032848018060347
real_uav_finetuned,ooij_tower,tower,8,2026-06-29 17.36.53.jpg,7,5,6,0.023809523809523808,0.14285714285714285,0.0,0.0,0.00040288067683458273
real_uav_finetuned,ooij_tower,tower,8,2026-06-29 17.36.53.jpg,7,6,1,0.14285714285714285,0.14285714285714285,0.0,0.0,5.5489965574806455e-05
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,0,1,0.1,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,1,9,0.011111111111111112,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,2,36,0.002777777777777778,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,3,84,0.0011904761904761906,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,4,126,0.0007936507936507937,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,5,126,0.0007936507936507937,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,6,84,0.0011904761904761906,0.1,0.0,0.0,0.0
real_uav_finetuned,la_souris_truck,whitevan,1,2026-07-12 21.05.57.jpg,10,7,36,0.002777777777777778,0.1,0.0,0.0,0.0
