run_name,object_id,description,target_class,available_view_count,coalition_size,view_indices,file_names,detection_at_conf25_iou50,best_matched_confidence_iou50,best_matched_iou_iou50,best_strict_quality_iou50,noisy_or_confidence_iou50,noisy_or_best_iou_iou50
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,1|3|5,2026-06-28 20.56.45.jpg|2026-06-28 20.56.47.jpg|2026-06-28 20.58.04.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,1|3|6,2026-06-28 20.56.45.jpg|2026-06-28 20.56.47.jpg|2026-06-28 20.58.01.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,1|4|5,2026-06-28 20.56.45.jpg|2026-06-28 20.56.54.jpg|2026-06-28 20.58.04.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,1|4|6,2026-06-28 20.56.45.jpg|2026-06-28 20.56.54.jpg|2026-06-28 20.58.01.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,1|5|6,2026-06-28 20.56.45.jpg|2026-06-28 20.58.04.jpg|2026-06-28 20.58.01.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,2|3|4,2026-06-28 20.56.46.jpg|2026-06-28 20.56.47.jpg|2026-06-28 20.56.54.jpg,0.0,0.0010154901538044214,0.733112298173026,0.000744468320427639,0.0010154901538044214,0.000744468320427639
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,2|3|5,2026-06-28 20.56.46.jpg|2026-06-28 20.56.47.jpg|2026-06-28 20.58.04.jpg,0.0,0.0010154901538044214,0.733112298173026,0.000744468320427639,0.0010154901538044214,0.000744468320427639
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,2|3|6,2026-06-28 20.56.46.jpg|2026-06-28 20.56.47.jpg|2026-06-28 20.58.01.jpg,0.0,0.0010154901538044214,0.733112298173026,0.000744468320427639,0.0010154901538044214,0.000744468320427639
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,2|4|5,2026-06-28 20.56.46.jpg|2026-06-28 20.56.54.jpg|2026-06-28 20.58.04.jpg,0.0,0.0010154901538044214,0.733112298173026,0.000744468320427639,0.0010154901538044214,0.000744468320427639
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,2|4|6,2026-06-28 20.56.46.jpg|2026-06-28 20.56.54.jpg|2026-06-28 20.58.01.jpg,0.0,0.0010154901538044214,0.733112298173026,0.000744468320427639,0.0010154901538044214,0.000744468320427639
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,2|5|6,2026-06-28 20.56.46.jpg|2026-06-28 20.58.04.jpg|2026-06-28 20.58.01.jpg,0.0,0.0010154901538044214,0.733112298173026,0.000744468320427639,0.0010154901538044214,0.000744468320427639
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,3|4|5,2026-06-28 20.56.47.jpg|2026-06-28 20.56.54.jpg|2026-06-28 20.58.04.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,3|4|6,2026-06-28 20.56.47.jpg|2026-06-28 20.56.54.jpg|2026-06-28 20.58.01.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,3|5|6,2026-06-28 20.56.47.jpg|2026-06-28 20.58.04.jpg|2026-06-28 20.58.01.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,parkinglot_car,car on parking lot,suv,6,3,4|5|6,2026-06-28 20.56.54.jpg|2026-06-28 20.58.04.jpg|2026-06-28 20.58.01.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,1,1,2026-06-29 17.37.15.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,1,3,2026-06-29 17.36.06.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,1,4,2026-06-29 17.36.07.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,1,5,2026-06-29 17.36.40.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,1,6,2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,1,7,2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,1,8,2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,1|3,2026-06-29 17.37.15.jpg|2026-06-29 17.36.06.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,1|4,2026-06-29 17.37.15.jpg|2026-06-29 17.36.07.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,1|5,2026-06-29 17.37.15.jpg|2026-06-29 17.36.40.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,1|6,2026-06-29 17.37.15.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,1|7,2026-06-29 17.37.15.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,1|8,2026-06-29 17.37.15.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,3|4,2026-06-29 17.36.06.jpg|2026-06-29 17.36.07.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,3|5,2026-06-29 17.36.06.jpg|2026-06-29 17.36.40.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,3|6,2026-06-29 17.36.06.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,3|7,2026-06-29 17.36.06.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,3|8,2026-06-29 17.36.06.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,4|5,2026-06-29 17.36.07.jpg|2026-06-29 17.36.40.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,4|6,2026-06-29 17.36.07.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,4|7,2026-06-29 17.36.07.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,4|8,2026-06-29 17.36.07.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,5|6,2026-06-29 17.36.40.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,5|7,2026-06-29 17.36.40.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,5|8,2026-06-29 17.36.40.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,6|7,2026-06-29 17.36.50.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,6|8,2026-06-29 17.36.50.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,2,7|8,2026-06-29 17.36.51.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|3|4,2026-06-29 17.37.15.jpg|2026-06-29 17.36.06.jpg|2026-06-29 17.36.07.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|3|5,2026-06-29 17.37.15.jpg|2026-06-29 17.36.06.jpg|2026-06-29 17.36.40.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|3|6,2026-06-29 17.37.15.jpg|2026-06-29 17.36.06.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|3|7,2026-06-29 17.37.15.jpg|2026-06-29 17.36.06.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|3|8,2026-06-29 17.37.15.jpg|2026-06-29 17.36.06.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|4|5,2026-06-29 17.37.15.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.40.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|4|6,2026-06-29 17.37.15.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|4|7,2026-06-29 17.37.15.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|4|8,2026-06-29 17.37.15.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|5|6,2026-06-29 17.37.15.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|5|7,2026-06-29 17.37.15.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|5|8,2026-06-29 17.37.15.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|6|7,2026-06-29 17.37.15.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|6|8,2026-06-29 17.37.15.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,1|7|8,2026-06-29 17.37.15.jpg|2026-06-29 17.36.51.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|4|5,2026-06-29 17.36.06.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.40.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|4|6,2026-06-29 17.36.06.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|4|7,2026-06-29 17.36.06.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|4|8,2026-06-29 17.36.06.jpg|2026-06-29 17.36.07.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|5|6,2026-06-29 17.36.06.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|5|7,2026-06-29 17.36.06.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|5|8,2026-06-29 17.36.06.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|6|7,2026-06-29 17.36.06.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|6|8,2026-06-29 17.36.06.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,3|7|8,2026-06-29 17.36.06.jpg|2026-06-29 17.36.51.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,4|5|6,2026-06-29 17.36.07.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,4|5|7,2026-06-29 17.36.07.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,4|5|8,2026-06-29 17.36.07.jpg|2026-06-29 17.36.40.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,4|6|7,2026-06-29 17.36.07.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,4|6|8,2026-06-29 17.36.07.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,4|7|8,2026-06-29 17.36.07.jpg|2026-06-29 17.36.51.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,5|6|7,2026-06-29 17.36.40.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,5|6|8,2026-06-29 17.36.40.jpg|2026-06-29 17.36.50.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,5|7|8,2026-06-29 17.36.40.jpg|2026-06-29 17.36.51.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,ooij_tower,tower in the Ooij,tower,7,3,6|7|8,2026-06-29 17.36.50.jpg|2026-06-29 17.36.51.jpg|2026-06-29 17.36.53.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,1,2026-07-12 21.05.57.jpg,1.0,0.4828849136829376,0.7871083728731303,0.380082758693959,0.4828849136829376,0.380082758693959
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,2,2026-07-12 21.06.04.jpg,1.0,0.842469334602356,0.7545000364507292,0.6356431436660991,0.842469334602356,0.6356431436660991
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,3,2026-07-12 21.01.06.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,4,2026-07-12 21.01.23.jpg,1.0,0.6529809832572937,0.6705986385112553,0.43788815834608197,0.6529809832572937,0.43788815834608197
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,5,2026-07-12 21.01.30.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,6,2026-07-12 21.01.33.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,7,2026-07-12 21.01.49.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,8,2026-07-12 21.01.50.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,9,2026-07-12 21.01.51.jpg,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,1,10,2026-07-12 21.05.27.jpg,1.0,0.9713618159294128,0.8705844766688557,0.8456525181770173,0.9713618159294128,0.8456525181770173
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|2,2026-07-12 21.05.57.jpg|2026-07-12 21.06.04.jpg,1.0,0.842469334602356,0.7871083728731303,0.6356431436660991,0.918538516365313,0.7229893570376007
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|3,2026-07-12 21.05.57.jpg|2026-07-12 21.01.06.jpg,1.0,0.4828849136829376,0.7871083728731303,0.380082758693959,0.4828849136829376,0.380082758693959
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|4,2026-07-12 21.05.57.jpg|2026-07-12 21.01.23.jpg,1.0,0.6529809832572937,0.7871083728731303,0.43788815834608197,0.8205512312034333,0.6458627444515781
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|5,2026-07-12 21.05.57.jpg|2026-07-12 21.01.30.jpg,1.0,0.4828849136829376,0.7871083728731303,0.380082758693959,0.4828849136829376,0.380082758693959
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|6,2026-07-12 21.05.57.jpg|2026-07-12 21.01.33.jpg,1.0,0.4828849136829376,0.7871083728731303,0.380082758693959,0.4828849136829376,0.380082758693959
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|7,2026-07-12 21.05.57.jpg|2026-07-12 21.01.49.jpg,1.0,0.4828849136829376,0.7871083728731303,0.380082758693959,0.4828849136829376,0.380082758693959
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|8,2026-07-12 21.05.57.jpg|2026-07-12 21.01.50.jpg,1.0,0.4828849136829376,0.7871083728731303,0.380082758693959,0.4828849136829376,0.380082758693959
synthetic_m4,la_souris_truck,La Souris truck,whitevan,10,2,1|9,2026-07-12 21.05.57.jpg|2026-07-12 21.01.51.jpg,1.0,0.4828849136829376,0.7871083728731303,0.380082758693959,0.4828849136829376,0.380082758693959
