viewpoint,ellow-radnear-az000,ellow-radnear-az045,ellow-radnear-az090,ellow-radnear-az135,ellow-radnear-az180,ellow-radnear-az225,ellow-radnear-az270,ellow-radnear-az315,ellow-radmid-az000,ellow-radmid-az045,ellow-radmid-az090,ellow-radmid-az135,ellow-radmid-az180,ellow-radmid-az225,ellow-radmid-az270,ellow-radmid-az315,ellow-radfar-az000,ellow-radfar-az045,ellow-radfar-az090,ellow-radfar-az135,ellow-radfar-az180,ellow-radfar-az225,ellow-radfar-az270,ellow-radfar-az315,elmid-radnear-az000,elmid-radnear-az045,elmid-radnear-az090,elmid-radnear-az135,elmid-radnear-az180,elmid-radnear-az225,elmid-radnear-az270,elmid-radnear-az315,elmid-radmid-az000,elmid-radmid-az045,elmid-radmid-az090,elmid-radmid-az135,elmid-radmid-az180,elmid-radmid-az225,elmid-radmid-az270,elmid-radmid-az315,elmid-radfar-az000,elmid-radfar-az045,elmid-radfar-az090,elmid-radfar-az135,elmid-radfar-az180,elmid-radfar-az225,elmid-radfar-az270,elmid-radfar-az315,elhigh-radnear-az000,elhigh-radnear-az045,elhigh-radnear-az090,elhigh-radnear-az135,elhigh-radnear-az180,elhigh-radnear-az225,elhigh-radnear-az270,elhigh-radnear-az315,elhigh-radmid-az000,elhigh-radmid-az045,elhigh-radmid-az090,elhigh-radmid-az135,elhigh-radmid-az180,elhigh-radmid-az225,elhigh-radmid-az270,elhigh-radmid-az315,elhigh-radfar-az000,elhigh-radfar-az045,elhigh-radfar-az090,elhigh-radfar-az135,elhigh-radfar-az180,elhigh-radfar-az225,elhigh-radfar-az270,elhigh-radfar-az315
ellow-radfar-az180,0.000000,0.000000,0.000000,0.005292,0.000000,0.001863,0.000000,0.023148,0.013266,0.140449,0.000000,0.002647,0.000000,0.004433,0.000000,0.000000,0.005078,0.000655,0.005094,0.019148,0.000000,,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,,0.002904,0.000000,0.025624,0.008384,0.001253,0.000000,0.037991,0.000000,0.000000,0.008949,0.000000,0.015686,0.003908,0.000000,0.014866,0.002416,0.011595,0.000000,0.007615,0.000000,0.015251,,0.001548,0.007900,0.009856,0.000000,0.000000,0.009074,0.001993,0.006558,0.000000,0.000879,0.019360,0.004645,0.009977,0.000611,0.021109,0.012015,0.008269,0.003225,0.007545,0.007665
ellow-radfar-az225,0.000000,0.000000,0.000707,0.001385,0.005552,0.000000,0.012704,0.000000,0.000000,0.000000,0.017842,0.000000,0.036067,0.000000,0.000000,0.011746,0.006754,0.001738,0.014225,0.027901,,0.000000,0.000000,0.144677,0.000000,0.000000,0.000944,0.011870,0.010991,0.007407,0.000000,0.020594,0.000000,0.001842,0.002584,0.000000,0.000955,0.000000,0.000000,0.006963,0.007332,0.019148,0.002270,0.013734,0.000901,0.004657,0.005799,0.065792,0.002195,0.017451,0.002745,0.038790,0.002543,0.009424,0.003494,0.000793,0.002914,0.009449,0.005558,0.015434,0.004330,0.008856,0.037812,0.005282,0.007291,0.075954,0.005315,0.000000,0.013996,0.008655,0.006524,0.000000
ellow-radfar-az270,0.043567,0.000000,0.005209,0.000000,0.020977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000752,0.043872,0.000000,0.027784,0.000000,0.010220,0.011868,0.052597,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004912,0.000000,0.003739,0.007204,0.000764,0.000000,0.001729,0.000383,0.000000,0.002840,0.001634,0.000000,0.000000,0.000000,0.002150,0.015290,0.005078,0.001996,0.000634,0.050729,0.008416,0.000000,0.000000,0.001965,0.003378,0.000364,0.015562,0.008918,0.002058,0.002381,0.001888,0.000000,0.012551,0.022494,0.009633,0.000000,0.000000,0.001413,0.002136,0.006021,0.006278,0.007018,0.001732,0.000000,0.000000,0.001266,0.000000,0.003305
ellow-radfar-az315,0.001469,0.000966,0.000000,0.000000,0.004034,0.000000,0.000000,0.000000,0.009253,0.003544,0.000000,0.022115,0.003972,0.000000,0.005623,0.000000,0.009135,0.000000,0.001110,0.001407,0.000000,0.144677,0.000000,0.000000,0.004202,0.000000,0.007517,0.004226,0.103901,0.000000,0.000425,0.001715,0.008246,0.000951,0.006356,0.000000,0.007221,0.009344,0.008717,0.056027,0.000000,0.000000,0.007204,0.025642,0.004257,0.014532,0.000000,0.000000,0.007040,0.002290,0.008053,0.024267,0.017870,0.000000,0.001982,0.000000,0.002551,0.016778,0.087264,0.001969,0.000000,0.011585,0.006688,0.016971,0.018105,0.000000,0.010813,0.028218,0.001351,0.000000,0.000000,0.006764
elmid-radnear-az000,0.019482,0.000000,0.003047,0.000000,0.000550,0.004557,0.000000,0.004688,0.004405,0.004854,0.006332,0.004580,0.000000,0.000000,0.006715,0.000735,0.000322,0.000000,0.000000,0.000000,,0.000000,0.004912,0.004202,0.000000,0.000000,0.000000,0.000999,0.004028,0.003150,0.001663,0.003871,0.005340,0.010816,0.002867,0.000000,0.000000,0.000000,0.000000,0.000000,0.004258,0.022807,0.000000,0.000000,0.000841,0.000000,0.000000,0.000000,0.001581,0.004442,0.000000,0.000000,0.004974,0.002797,0.005967,0.007800,0.007043,0.007799,0.000000,0.000000,0.000150,0.000000,,0.000000,0.014569,0.000000,0.001593,0.000000,0.000000,0.000000,0.000000,0.003186
elmid-radnear-az045,0.008772,0.006829,0.007721,0.017425,0.000000,0.000000,0.009603,0.018448,0.000000,0.004614,0.000993,0.000000,0.000000,0.030720,0.012137,0.005496,0.018403,0.000000,0.017876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011962,0.013966,0.000000,0.007576,0.014871,0.001199,0.008085,0.004524,0.001120,0.000000,0.014558,0.000000,0.013743,0.000000,0.002280,0.000000,0.000000,0.015824,0.000000,0.000000,0.006809,0.003259,0.009127,0.008780,0.000830,0.000011,0.003205,0.006861,0.003389,0.012987,0.000608,0.000000,0.000354,0.000000,0.002883,0.009542,0.000000,0.012473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013386
elmid-radnear-az090,0.043339,0.003495,0.002269,0.002053,0.032795,0.007098,0.007383,0.014084,0.022216,0.012065,0.028490,0.029846,0.011132,0.003558,0.001834,0.000000,0.018129,0.000000,0.000000,0.000000,0.000000,0.000944,0.003739,0.007517,0.000000,0.011962,0.000000,0.010188,0.003074,0.005737,0.013647,0.005188,0.006200,0.009385,0.000658,0.047974,0.003598,0.003255,0.005088,0.068720,0.000000,0.008836,0.000000,0.023645,0.000060,0.000000,0.007244,0.000000,0.000000,0.002091,0.000000,0.000000,0.006677,0.007014,0.000000,0.047718,0.000000,0.000000,0.001646,0.014942,0.000000,0.021002,0.008222,0.000443,0.000000,0.020009,0.002696,0.000000,0.005663,0.000000,0.001887,0.017829
elmid-radnear-az135,0.000000,0.010972,0.007904,0.039421,0.006807,0.007334,0.001430,0.020323,0.000000,0.010068,0.029325,0.002827,0.002639,0.001676,0.002520,0.007950,0.003715,0.000000,0.000451,0.000000,0.000000,0.011870,0.007204,0.004226,0.000999,0.013966,0.010188,0.000000,0.011995,0.046852,0.009197,0.001415,0.003709,0.007575,0.002952,0.002902,0.005908,0.012242,0.018500,0.000424,0.005939,0.001817,0.003885,0.000329,0.000000,0.000000,0.025269,0.000000,0.008927,0.001290,0.000000,0.001802,0.000542,0.000000,0.000939,0.001434,0.002310,0.003830,0.000298,0.000000,0.024125,0.003039,0.000000,0.000000,0.022829,0.022144,0.014467,0.004015,0.000000,0.000000,0.001132,0.005713
elmid-radnear-az180,0.001581,0.004349,0.009073,0.004676,0.008602,0.009994,0.000949,0.006775,0.022363,0.004687,0.001185,0.005330,0.032308,0.002279,0.001714,0.009427,0.000000,0.030423,0.000000,0.000673,0.000000,0.010991,0.000764,0.103901,0.004028,0.000000,0.003074,0.011995,0.000000,0.000209,0.000000,0.005252,0.003299,0.004621,0.002977,0.000000,0.000000,0.000000,0.000925,0.000000,0.019303,0.000000,0.000000,0.000000,0.036577,0.010626,0.011219,0.000000,0.005064,0.000000,0.030389,0.000000,0.001492,0.005307,0.002838,0.003949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000812,0.000912,0.014314,0.000000,0.007439,0.001932,0.000436,0.002537
elmid-radnear-az225,0.063659,0.001802,0.008395,0.001923,0.024779,0.000721,0.000000,0.018369,0.005883,0.019940,0.001173,0.010269,0.000000,0.000000,0.228631,0.000000,0.028083,0.002835,0.000000,0.025562,,0.007407,0.000000,0.000000,0.003150,0.007576,0.005737,0.046852,0.000209,0.000000,0.000000,0.000490,0.003013,0.002057,0.009448,0.000000,0.001235,0.006537,0.000488,0.000000,0.000000,0.000000,0.058958,0.016108,0.010010,0.000096,0.000000,0.000000,0.005280,0.000000,0.000000,0.000000,0.000000,0.013833,0.000000,0.000000,0.005373,0.005547,0.015159,0.023290,0.000000,0.000850,0.058127,0.000000,0.000000,0.007108,0.000000,0.007459,0.001467,0.018011,0.000000,0.006738
elmid-radnear-az270,0.008144,0.001265,0.017899,0.005749,0.011893,0.000000,0.008550,0.004702,0.002760,0.026811,0.020648,0.008080,0.000000,0.002213,0.017577,0.001368,0.000822,0.000963,0.001544,0.001431,0.002904,0.000000,0.001729,0.000425,0.001663,0.014871,0.013647,0.009197,0.000000,0.000000,0.000000,0.002343,0.009515,0.004601,0.002829,0.004518,0.013071,0.002795,0.009686,0.007290,0.005681,0.007419,0.003821,0.003879,0.000000,0.000221,0.000667,0.001945,0.002139,0.011421,0.004187,0.006317,0.005972,0.000348,0.001639,0.002109,0.004054,0.000000,0.000706,0.000000,0.007075,0.000000,0.000918,0.002373,0.013325,0.002439,0.000000,0.000000,0.000000,0.000000,0.000000,0.001278
elmid-radnear-az315,0.000417,0.000000,0.003256,0.002318,0.000565,0.004286,0.028209,0.000000,0.000954,0.005386,0.000000,0.000144,0.015139,0.000930,0.008331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020594,0.000383,0.001715,0.003871,0.001199,0.005188,0.001415,0.005252,0.000490,0.002343,0.000000,0.000450,0.000000,0.001854,0.000000,0.000000,0.000000,0.000121,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014482,0.022211,0.001117,0.000720,0.000000,0.000552,0.000115,0.000000,0.000000,0.000257,0.001221,0.000040,0.001233,0.000000,0.000472,0.000000,0.000572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019919,0.000000,0.000000,0.000000
elmid-radmid-az000,0.022504,0.009077,0.013903,0.029782,0.025720,0.001803,0.032280,0.028469,0.001023,0.007435,0.010395,0.006873,0.000000,0.010943,0.000000,0.007322,0.003789,0.020389,0.000000,0.004340,0.025624,0.000000,0.000000,0.008246,0.005340,0.008085,0.006200,0.003709,0.003299,0.003013,0.009515,0.000450,0.000000,0.002563,0.001133,0.007023,0.009039,0.003905,0.005445,0.000468,0.001336,0.002691,0.010930,0.000354,0.000000,0.004852,0.006048,0.002964,0.005348,0.000000,0.015451,0.004007,0.001250,0.006065,0.000809,0.004731,0.007758,0.003885,0.008643,0.007605,0.008223,0.009427,0.001164,0.006459,0.007595,0.000830,0.001464,0.007138,0.000654,0.003207,0.000000,0.002635
elmid-radmid-az045,0.003368,0.002635,0.000674,0.000000,0.000188,0.005037,0.005628,0.020557,0.015320,0.029401,0.000100,0.017111,0.000000,0.000000,0.005296,0.007259,0.003783,0.003417,0.000000,0.000000,0.008384,0.001842,0.002840,0.000951,0.010816,0.004524,0.009385,0.007575,0.004621,0.002057,0.004601,0.000000,0.002563,0.000000,0.002579,0.007155,0.008636,0.006302,0.010602,0.004559,0.017682,0.006688,0.000000,0.000348,0.003076,0.001482,0.011749,0.000000,0.000699,0.001486,0.008252,0.000883,0.017633,0.000000,0.001181,0.000079,0.001844,0.001052,0.000785,0.010209,0.007137,0.001193,0.001160,0.000000,0.000000,0.000573,0.005405,0.002989,0.002302,0.005555,0.001516,0.004137
elmid-radmid-az090,0.002190,0.007233,0.000000,0.013029,0.005146,0.003919,0.013241,0.000000,0.008627,0.000000,0.008591,0.009260,0.025309,0.000000,0.009778,0.000000,0.012224,0.030562,0.000000,0.000000,0.001253,0.002584,0.001634,0.006356,0.002867,0.001120,0.000658,0.002952,0.002977,0.009448,0.002829,0.001854,0.001133,0.002579,0.000000,0.000910,0.000000,0.004661,0.015157,0.000244,0.001987,0.000000,0.000000,0.002320,0.000000,0.008781,0.000846,0.004986,0.001267,0.000000,0.003027,0.000000,0.007490,0.015375,0.004405,0.003362,0.003483,0.002706,0.002165,0.018187,0.003877,0.004951,0.000000,0.000000,0.002242,0.010473,0.000000,0.000000,0.000000,0.000000,0.009770,
elmid-radmid-az135,0.008037,0.006835,0.000000,0.000000,0.005957,0.011365,0.049214,0.012298,0.000000,0.008497,0.010523,0.014369,,0.001646,0.025834,0.001457,0.000000,0.005287,0.012155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047974,0.002902,0.000000,0.000000,0.004518,0.000000,0.007023,0.007155,0.000910,0.000000,0.002380,,0.000000,0.006568,0.000000,0.001169,0.000000,0.000000,0.000000,0.001548,0.000000,0.000000,0.008052,0.000000,0.019728,0.004803,0.018418,0.001622,0.000143,0.011457,0.003608,0.003450,0.000000,0.004286,0.002931,0.001198,0.000000,0.000000,0.000000,0.000048,0.000000,0.000000,0.000000,0.000569,0.000000,0.001804
elmid-radmid-az180,0.019606,0.019904,0.001414,0.002616,0.012584,0.000000,0.000000,0.016154,0.000000,0.002572,0.005312,0.009321,0.016027,0.001090,0.008389,0.002246,0.021668,0.000000,0.000000,0.010413,0.037991,0.000955,0.000000,0.007221,0.000000,0.014558,0.003598,0.005908,0.000000,0.001235,0.013071,0.000000,0.009039,0.008636,0.000000,0.002380,0.000000,0.005205,0.007102,0.007967,0.000000,0.002851,0.011582,0.000000,0.000000,0.016264,0.022864,0.000000,0.018887,0.006858,0.053094,0.006356,0.006921,0.004055,0.001124,0.000000,0.008191,0.000000,0.005197,0.004571,0.000212,0.008418,0.003778,0.000000,0.000000,0.009467,0.000000,0.002626,0.000000,0.002663,0.000000,0.001940
elmid-radmid-az225,0.036905,0.013792,0.001806,0.000000,0.000000,0.002911,0.000000,0.001066,0.024421,0.005843,0.000000,0.000463,0.000000,0.000000,0.301356,0.001195,0.019500,0.044030,0.000432,0.050086,0.000000,0.000000,0.000000,0.009344,0.000000,0.000000,0.003255,0.012242,0.000000,0.006537,0.002795,0.000000,0.003905,0.006302,0.004661,,0.005205,0.000000,0.000353,0.000079,0.000000,0.006796,0.000000,0.007534,0.000000,0.019428,0.006614,0.032621,0.000000,0.005308,0.000000,0.000000,0.000036,0.000000,0.000000,0.005535,0.018674,0.003428,0.010058,0.022437,0.000000,0.001738,0.045096,0.003350,0.000000,0.003566,0.011356,0.004032,0.000000,0.003479,0.005225,0.000000
elmid-radmid-az270,0.000679,0.017625,0.029489,0.000287,0.003408,0.002916,0.037118,0.006179,0.006078,0.008818,0.002858,0.008022,0.002476,0.009451,0.010221,0.004608,0.022155,0.000125,0.000000,0.000000,0.000000,0.000000,0.002150,0.008717,0.000000,0.013743,0.005088,0.018500,0.000925,0.000488,0.009686,0.000121,0.005445,0.010602,0.015157,0.000000,0.007102,0.000353,0.000000,0.007610,0.009821,0.000762,0.002566,0.012482,0.011187,0.001069,0.000000,0.006601,0.006079,0.003516,0.002334,0.000000,0.002181,0.011068,0.000000,0.003332,0.005344,0.013684,0.000000,0.000000,0.002936,0.019145,0.004893,0.004686,0.008057,0.004991,0.000000,0.000000,0.009108,0.007763,0.012376,0.008557
elmid-radmid-az315,0.006757,0.001241,0.001613,0.004637,0.043355,0.000000,0.024843,0.000000,0.005325,0.053685,0.000000,0.001340,0.006173,0.025050,0.003560,0.009824,0.027236,0.002290,0.009219,0.005483,0.008949,0.006963,0.015290,0.056027,0.000000,0.000000,0.068720,0.000424,0.000000,0.000000,0.007290,0.000000,0.000468,0.004559,0.000244,0.006568,0.007967,0.000079,0.007610,0.000000,0.001175,0.018164,0.000000,0.000000,0.034677,0.012524,0.000000,0.027790,0.000000,0.006069,0.001073,0.017099,0.003985,0.008908,0.000000,0.005095,0.007312,0.002800,0.000000,0.000657,0.002016,0.012651,0.030462,,0.002178,0.002759,0.014026,0.003232,0.012709,0.005694,0.025626,0.008176
elmid-radfar-az000,0.007968,0.000000,0.000000,0.000000,0.000652,0.000503,0.000000,0.000000,0.010681,0.021837,0.004346,0.000000,0.003337,0.008872,0.006546,0.003335,0.000000,0.003118,0.007239,0.004417,0.000000,0.007332,0.005078,0.000000,0.004258,0.002280,0.000000,0.005939,0.019303,0.000000,0.005681,0.000000,0.001336,0.017682,0.001987,0.000000,0.000000,0.000000,0.009821,0.001175,0.000000,0.000000,0.000000,0.011822,0.011002,0.000000,0.011982,0.002267,0.000000,0.000000,0.000000,0.000000,0.000000,0.006809,0.000000,0.000000,0.008962,0.006530,0.019154,0.002457,0.002785,0.001309,0.004336,0.000000,0.009757,0.010749,0.000000,0.000000,0.017856,0.007437,0.003304,0.005288
elmid-radfar-az045,0.034633,0.000000,0.000000,0.000000,0.015178,0.000000,0.000000,0.000000,0.044159,0.003070,0.000330,0.002865,0.039886,0.000000,0.022027,0.002193,0.015392,0.008392,0.007961,0.023234,0.015686,0.019148,0.001996,0.000000,0.022807,0.000000,0.008836,0.001817,0.000000,0.000000,0.007419,0.000000,0.002691,0.006688,0.000000,0.001169,0.002851,0.006796,0.000762,0.018164,0.000000,0.000000,0.006746,0.000000,0.000000,0.007352,0.000000,0.016637,0.011951,0.000000,0.009184,0.023745,0.014592,0.001663,0.001696,0.005374,0.008818,0.018320,0.048532,0.012043,0.014662,0.004095,0.000000,0.003133,0.029792,0.006337,0.004856,0.002775,0.008653,0.001958,0.000000,0.012130
elmid-radfar-az090,0.067683,0.002320,0.000000,0.002838,0.005592,,0.000000,0.001544,0.012555,0.039011,0.050264,0.013005,0.082291,0.031712,0.008954,0.005631,0.026920,0.067733,0.003353,0.001910,0.003908,0.002270,0.000634,0.007204,0.000000,0.000000,0.000000,0.003885,0.000000,0.058958,0.003821,0.000000,0.010930,0.000000,0.000000,0.000000,0.011582,0.000000,0.002566,0.000000,0.000000,0.006746,0.000000,0.017537,0.011588,0.002045,0.001558,0.000000,0.014709,0.004340,0.007984,0.015017,0.000000,0.001776,0.003443,0.015294,0.007016,0.005877,0.000000,0.009926,0.013325,0.033716,0.000466,,0.000000,0.007214,0.005795,0.000000,0.000000,,,0.023627
elmid-radfar-az135,0.006057,0.000000,0.013058,0.007754,0.000000,0.001884,0.007254,0.014091,0.005995,0.046603,0.034263,0.045915,0.000000,0.066094,0.003912,0.010308,0.008206,0.014774,0.011169,0.008961,0.000000,0.013734,0.050729,0.025642,0.000000,0.015824,0.023645,0.000329,0.000000,0.016108,0.003879,0.000000,0.000354,0.000348,0.002320,0.000000,0.000000,0.007534,0.012482,0.000000,0.011822,0.000000,0.017537,0.000000,0.004942,0.012615,0.003858,0.005982,0.004537,0.000000,0.016772,0.010765,0.000000,0.001493,0.058171,0.010947,0.008185,0.015044,0.007188,0.012887,0.004297,0.001286,0.000000,0.014712,0.010012,0.009059,0.040614,0.000000,0.000000,0.005857,0.000000,0.000083
elmid-radfar-az180,0.000000,0.006461,0.004430,0.000000,0.028127,0.000000,0.011461,0.009224,0.001475,0.000198,,0.000000,0.007942,0.009494,0.006795,0.005364,0.004313,0.000000,0.007758,0.000000,0.014866,0.000901,0.008416,0.004257,0.000841,0.000000,0.000060,0.000000,0.036577,0.010010,0.000000,0.000000,0.000000,0.003076,0.000000,0.000000,0.000000,0.000000,0.011187,0.034677,0.011002,0.000000,0.011588,0.004942,0.000000,0.014785,,0.002355,0.000000,0.002707,0.008342,0.005279,0.000000,0.005384,0.010675,0.000000,0.008032,0.000000,0.000000,0.005163,0.000507,0.008293,0.002729,0.002830,0.005133,0.012836,0.002335,0.002501,0.005032,0.006110,0.001809,0.000000
elmid-radfar-az225,0.000000,0.000642,0.003651,0.000000,0.000492,0.000000,0.015486,0.002233,0.003436,0.021305,0.000208,0.011795,0.001195,0.009310,0.012477,0.008309,0.001870,0.000322,0.000000,0.001219,0.002416,0.004657,0.000000,0.014532,0.000000,0.000000,0.000000,0.000000,0.010626,0.000096,0.000221,0.014482,0.004852,0.001482,0.008781,0.001548,0.016264,0.019428,0.001069,0.012524,0.000000,0.007352,0.002045,0.012615,0.014785,0.000000,0.011483,0.003748,0.007408,0.000000,0.017251,0.014204,0.000000,0.011638,0.009870,0.018178,0.012978,0.012510,0.013695,0.003731,0.001362,0.002101,0.004806,0.010419,0.010617,0.012337,0.000000,0.000000,0.007280,0.003282,0.002053,0.000000
elmid-radfar-az270,0.016453,0.002084,0.000000,0.004099,0.000000,0.000000,0.003900,0.009079,0.008751,0.000000,0.005891,0.000964,0.000000,0.011875,0.004749,0.000000,0.010712,0.000000,0.019390,0.000000,0.011595,0.005799,0.000000,0.000000,0.000000,0.006809,0.007244,0.025269,0.011219,0.000000,0.000667,0.022211,0.006048,0.011749,0.000846,0.000000,0.022864,0.006614,0.000000,0.000000,0.011982,0.000000,0.001558,0.003858,,0.011483,0.000000,0.012311,0.011969,0.021317,0.013855,0.003925,0.004339,0.005046,0.010576,0.025077,0.006661,0.016485,0.005930,0.010367,0.000000,0.006288,0.003519,0.015163,0.000810,0.002819,0.003147,0.001770,0.007673,0.008752,0.001466,0.002688
elmid-radfar-az315,0.000000,0.006288,0.000000,0.000000,0.003643,0.000000,0.000000,0.000000,0.000149,0.003806,0.007909,0.000000,0.012012,0.000000,0.000000,0.005430,0.016007,0.034450,0.000000,0.035446,0.000000,0.065792,0.001965,0.000000,0.000000,0.003259,0.000000,0.000000,0.000000,0.000000,0.001945,0.001117,0.002964,0.000000,0.004986,0.000000,0.000000,0.032621,0.006601,0.027790,0.002267,0.016637,0.000000,0.005982,0.002355,0.003748,0.012311,0.000000,0.005516,0.000572,0.000000,0.002600,0.000000,0.007790,0.066089,0.000000,0.003323,0.001723,0.006473,0.000000,0.001600,0.002445,0.019066,0.008641,0.000000,0.015706,0.003887,0.001964,0.000000,0.000787,0.010683,0.005615
elhigh-radnear-az000,0.001025,0.000000,0.001111,0.000000,0.001261,0.001265,0.012466,0.015162,0.002405,0.001532,0.006951,0.011380,0.000000,0.009538,0.009079,0.006635,0.003180,0.000000,0.000015,0.000000,0.007615,0.002195,0.003378,0.007040,0.001581,0.009127,0.000000,0.008927,0.005064,0.005280,0.002139,0.000720,0.005348,0.000699,0.001267,0.008052,0.018887,0.000000,0.006079,0.000000,0.000000,0.011951,0.014709,0.004537,0.000000,0.007408,0.011969,0.005516,0.000000,0.001268,0.003394,0.014676,0.004805,0.009896,0.003243,0.002819,0.004926,0.000638,0.009896,0.000005,0.001445,0.014845,0.002307,0.005261,0.000000,0.000000,0.000888,0.000829,0.005720,0.008642,0.005148,0.001023
elhigh-radnear-az045,0.001634,0.000471,0.000000,0.006359,0.009066,0.010172,,0.000000,0.008518,0.003423,0.000000,0.009935,0.013441,0.000000,0.005082,0.006770,0.000000,0.000000,0.000000,0.000000,0.000000,0.017451,0.000364,0.002290,0.004442,0.008780,0.002091,0.001290,0.000000,0.000000,0.011421,0.000000,0.000000,0.001486,0.000000,0.000000,0.006858,0.005308,0.003516,0.006069,0.000000,0.000000,0.004340,0.000000,0.002707,0.000000,0.021317,0.000572,0.001268,0.000000,0.008459,0.000609,0.000000,0.000000,0.015056,0.000000,0.002472,0.000000,0.004882,0.000000,0.000000,0.000000,0.003682,0.000000,0.009432,0.009631,0.004354,0.000000,0.000079,0.000000,0.000860,0.000965
elhigh-radnear-az090,0.000000,0.000000,0.000000,0.000000,0.019989,0.001188,0.004721,0.017352,0.002792,0.000443,0.007419,0.033719,0.000000,0.004529,0.000842,0.002254,0.000000,0.001404,0.014294,0.021169,0.015251,0.002745,0.015562,0.008053,0.000000,0.000830,0.000000,0.000000,0.030389,0.000000,0.004187,0.000552,0.015451,0.008252,0.003027,0.019728,0.053094,0.000000,0.002334,0.001073,0.000000,0.009184,0.007984,0.016772,0.008342,0.017251,0.013855,0.000000,0.003394,0.008459,0.000000,0.013133,0.014631,0.012429,0.005895,0.015044,0.006286,0.005168,0.002598,0.000000,0.011375,0.005412,0.000000,0.007516,0.000000,0.015018,0.000581,,0.004952,0.000000,0.002268,0.003813
elhigh-radnear-az135,0.010800,0.034665,0.008068,0.006268,0.012463,0.002876,0.043211,0.019886,0.043455,0.006053,0.025565,0.001756,0.020740,0.008772,0.000366,0.016872,0.019391,0.022504,0.004680,0.013850,,0.038790,0.008918,0.024267,0.000000,0.000011,0.000000,0.001802,0.000000,0.000000,0.006317,0.000115,0.004007,0.000883,0.000000,0.004803,0.006356,0.000000,0.000000,0.017099,0.000000,0.023745,0.015017,0.010765,0.005279,0.014204,0.003925,0.002600,0.014676,0.000609,0.013133,0.000000,0.000000,0.002592,0.005388,0.000000,0.012114,0.000000,0.003922,0.000000,0.016073,0.023858,0.024457,0.006727,0.000000,0.006584,0.006291,0.000000,0.023357,0.014815,0.000000,0.000000
elhigh-radnear-az180,0.010988,0.002605,0.007874,0.009096,0.000512,0.003345,0.009172,0.006627,0.024918,0.000000,0.016932,0.037419,0.000000,0.000000,0.023390,0.009103,0.004526,0.007477,0.000000,0.001176,0.001548,0.002543,0.002058,0.017870,0.004974,0.003205,0.006677,0.000542,0.001492,0.000000,0.005972,0.000000,0.001250,0.017633,0.007490,0.018418,0.006921,0.000036,0.002181,0.003985,0.000000,0.014592,0.000000,0.000000,0.000000,0.000000,0.004339,0.000000,0.004805,0.000000,0.014631,0.000000,0.000000,0.008095,0.003105,0.003055,0.001674,0.000544,0.008283,0.012396,0.000000,0.000000,0.000487,0.000000,0.000000,0.006847,0.000000,0.009562,0.000350,0.003051,0.000000,0.001520
