drone_count,scene_count,expected_precision,expected_recall,expected_f1,expected_ap50_95,expected_best_available_ap50_95,expected_target_visible_rate,expected_target_detected_rate,expected_target_detected_given_visible,expected_target_ap50_95,expected_best_target_ap50_95,expected_target_match_confidence_iou50,expected_target_strict_quality_iou50
1,205,0.5318952107584125,0.9173043446768286,0.6345357506151327,0.7856907895516476,0.7856907895516476,0.9815790984083667,0.9810912935303179,0.9995030406832829,0.8516352910589029,0.8516352910589029,0.9197984054963979,0.8731508908223817
2,205,0.4509662207358526,0.8933035979969374,0.5721200490823273,0.7856907895516476,0.8849506753630901,0.9987490828954244,0.9986406818114136,0.9998914631453814,0.9277315602154893,0.9277315602154893,0.9460005653189374,0.9088125281833844
