scene_key,target_class,available_view_count,pair_count,single_expected_precision,single_expected_recall,single_expected_f1,single_expected_ap50_95,single_expected_target_visible_rate,single_expected_target_detected_rate,single_expected_target_detected_given_visible,single_expected_target_ap50_95,single_expected_target_match_confidence_iou50,single_expected_target_strict_quality_iou50,pair_expected_precision,pair_expected_recall,pair_expected_f1,pair_expected_ap50_95,pair_expected_best_available_ap50_95,pair_expected_target_visible_rate,pair_expected_target_detected_rate,pair_expected_target_detected_given_visible,pair_expected_mean_target_ap50_95,pair_expected_target_ap50_95,pair_expected_best_target_ap50_95,pair_expected_target_match_confidence_iou50,pair_expected_target_strict_quality_iou50,delta_target_detected_rate,delta_target_ap50_95,delta_target_match_confidence_iou50,delta_target_strict_quality_iou50,delta_ap50_95
S0-SM_male5,male,10,45,0.48550649350649355,0.9097979797979798,0.6071878408310151,0.799737438782774,0.9,0.9,1.0,0.6702579373056217,0.7447350323200226,0.6401792046107616,0.4222649571095348,0.9057235404010431,0.560245790753189,0.7997374387827741,0.8922339259492993,1.0,1.0,1.0,0.6702579373056217,0.7890211649341559,0.7890211649341559,0.8394547740618388,0.7370634587278956,0.09999999999999998,0.1187632276285342,0.09471974174181619,0.09688425411713397,1.1102230246251565e-16
S0-SM_male6,male,8,28,0.8042162698412698,0.9642857142857143,0.8701884920634921,0.8548333919181988,1.0,1.0,1.0,0.5994791694140682,0.829728290438652,0.6834489687423035,0.7939529958713949,0.9645735217163789,0.8679614099748221,0.8548333919181988,0.8807849751579493,1.0,1.0,1.0,0.5994791694140682,0.6587301620977029,0.6587301620977029,0.8646472224167415,0.7352447048411789,0.0,0.05925099268363465,0.034918931978089485,0.051795736098875333,0.0
S0-SM_male7,male,7,21,0.23378998739083734,0.8981292517006804,0.359912915987788,0.66223431761124,1.0,1.0,1.0,0.6779761910438538,0.8434719102723258,0.7287604720049004,0.21892253268280953,0.8943407782693498,0.34661023742701597,0.66223431761124,0.7600049653617302,1.0,1.0,1.0,0.6779761910438538,0.7746031747510036,0.7746031747510036,0.8721325454257783,0.7638793532119094,0.0,0.09662698370714984,0.02866063515345252,0.03511888120700901,0.0
S0-SM_male8,male,18,153,0.6005923044489287,0.8918869057594547,0.6845010932862339,0.6297667883326717,1.0,1.0,1.0,0.7027777777777778,0.7572872165409434,0.636340395163375,0.4876192956648517,0.8443120739651427,0.5945948130366119,0.6297667883326719,0.753789763877053,1.0,1.0,1.0,0.7027777777777778,0.8058823529411765,0.8058823529411765,0.8189540918356453,0.7110773156151927,0.0,0.10310457516339866,0.06166687529470183,0.07473692045181768,1.1102230246251565e-16
S0-SM_male9,male,9,36,0.6161075502160773,0.9676767676767677,0.7168677515899738,0.747867421614153,1.0,1.0,1.0,0.7101851856542959,0.8377027842733595,0.699728225052326,0.5163805224848628,0.9680425970705898,0.6545699816334892,0.747867421614153,0.8205347569667146,1.0,1.0,1.0,0.7101851856542959,0.8027777777777778,0.8027777777777778,0.8659838918182585,0.756835651404788,0.0,0.09259259212348192,0.028281107544898987,0.05710742635246202,0.0
S0-SM_rock1,rock,15,105,0.686299648064354,0.9111111111111111,0.7515482447835389,0.7981565173112052,1.0,1.0,1.0,0.9434871797760328,0.9666412949562073,0.9452897152793478,0.580616322670345,0.8881898588127467,0.6764691472055141,0.7981565173112051,0.9089276623107895,1.0,1.0,1.0,0.9434871797760328,0.9990476190476191,0.9990476190476191,0.9727016852015541,0.9556544789625403,0.0,0.05556043927158627,0.0060603902453467695,0.010364763683192502,-1.1102230246251565e-16
S0-SM_rock10,rock,13,78,0.5920462102578721,0.9275641025641026,0.6949233482320469,0.849226611649766,1.0,1.0,1.0,0.9127433937170674,0.9701151985388535,0.9458859982246236,0.5361533251374134,0.9219362292376241,0.659515255459131,0.849226611649766,0.9504937417070807,1.0,1.0,1.0,0.9127433937170673,0.9740060067940934,0.9740060067940934,0.97834318341353,0.9606545734574584,0.0,0.061262613077026074,0.008227984874676464,0.014768575232834813,0.0
S0-SM_rock11,rock,10,45,0.46993047920372566,0.9489285714285713,0.5943693063693064,0.8231678540564239,1.0,1.0,1.0,0.8708055599791308,0.9702627122402191,0.9500121154121792,0.4000103386527706,0.9428037363202483,0.5489321017042701,0.8231678540564238,0.9265130097948558,1.0,1.0,1.0,0.8708055599791308,0.9596296314766377,0.9596296314766377,0.9764995402759976,0.9609289254520855,0.0,0.08882407149750693,0.006236828035778519,0.0109168100399063,-1.1102230246251565e-16
S0-SM_rock12,rock,13,78,0.524206863652332,0.8587949380935807,0.6152743608718523,0.7534148502950946,1.0,1.0,1.0,0.9280319666579859,0.970820413186,0.9558478823390892,0.4020926078822566,0.8271104289691661,0.5197194489049168,0.7534148502950946,0.892395778110351,1.0,1.0,1.0,0.9280319666579862,0.9830387258550078,0.9830387258550078,0.9742205402789972,0.9605442431421605,0.0,0.055006759197021915,0.003400127092997196,0.004696360803071231,0.0
S0-SM_rock13,rock,7,21,0.714820473644003,0.9,0.7731522482094564,0.7975306012622045,1.0,1.0,1.0,0.9393887363374233,0.9704254014151437,0.9443854896693864,0.6072510886055065,0.8679863614646224,0.6954663713969748,0.7975306012622047,0.9464813021735223,1.0,1.0,1.0,0.9393887363374234,0.9992559523809523,0.9992559523809523,0.9732527505783808,0.9520092059347325,0.0,0.05986721604352907,0.002827349163237125,0.007623716265346081,1.1102230246251565e-16
S0-SM_rock14,rock,12,66,0.5901293922127255,0.8832720588235294,0.6769221291228334,0.7689185998934431,1.0,1.0,1.0,0.9100694463892701,0.9744963149229685,0.9584109104323663,0.4775058338346374,0.8238294584501938,0.5885724259174938,0.7689185998934432,0.9217217637669763,1.0,1.0,1.0,0.9100694463892702,0.9745454549533551,0.9745454549533551,0.9770783014369734,0.9640563238879751,0.0,0.06447600856408497,0.0025819865140048748,0.005645413455608872,1.1102230246251565e-16
S0-SM_rock15,rock,13,78,0.5628212807541219,0.9153846153846155,0.6535219245602113,0.8671856784603655,0.9230769230769231,0.9230769230769231,1.0,0.8874719175270989,0.902141850728255,0.8873206738267927,0.48473476932237786,0.9229104130524112,0.6211540516909743,0.8671856784603656,0.9471920707244862,1.0,1.0,1.0,0.8874719175270989,0.9870571838834322,0.9870571838834322,0.9804537747150812,0.9665825319900483,0.07692307692307687,0.09958526635633336,0.07831192398682618,0.0792618581632556,1.1102230246251565e-16
S0-SM_rock16,rock,9,36,0.42246814861748777,0.9154320987654321,0.562129814590741,0.7605062947785641,1.0,1.0,1.0,0.9131044271076291,0.9791643487082587,0.9672507140093857,0.38446156747696913,0.9080306626972003,0.5328167221914996,0.7605062947785641,0.8490092511617523,1.0,1.0,1.0,0.9131044271076291,0.9801054538185459,0.9801054538185459,0.9808434628778033,0.9702985175154603,0.0,0.06700102671091679,0.0016791141695445821,0.0030478035060745867,0.0
S0-SM_rock17,rock,15,105,0.4974219965276411,0.9544807044807045,0.6215700355805084,0.8557352174164864,1.0,1.0,1.0,0.9206266533042092,0.9752841234207154,0.9580050402309901,0.4404096911049263,0.945937364026705,0.5847125980891611,0.8557352174164865,0.9173842424729499,1.0,1.0,1.0,0.9206266533042092,0.9799794934031942,0.9799794934031942,0.9794342761947995,0.9651900539237389,0.0,0.059352840098985005,0.004150152774084148,0.007185013692748821,1.1102230246251565e-16
S0-SM_rock18,rock,14,91,0.5494922623523791,0.9519274376417234,0.6647304662211495,0.8741387082023475,0.9285714285714286,0.9285714285714286,1.0,0.8679924888066661,0.8858159056731633,0.8625938155452056,0.48000466737966474,0.9475775853921383,0.6233402447080042,0.8741387082023475,0.9372321401091308,1.0,1.0,1.0,0.867992488806666,0.9705304815365593,0.9705304815365593,0.973468657378312,0.9567520313768793,0.0714285714285714,0.10253799272989317,0.08765275170514875,0.09415821583167361,0.0
S0-SM_rock19,rock,4,6,0.5446950710108605,0.95,0.6748066875653083,0.8713145021699404,1.0,1.0,1.0,0.8955439806881326,0.968296468257904,0.939246202767956,0.5337994065734584,0.9712301587301587,0.6839445776316894,0.8713145021699403,0.947245162617175,1.0,1.0,1.0,0.8955439806881326,0.9345833290947807,0.9345833290947807,0.9720331529776255,0.9486663105668374,0.0,0.03903934840664813,0.0037366847197214392,0.00942010779888136,-1.1102230246251565e-16
S0-SM_rock2,rock,15,105,0.7648412698412699,1.0,0.8402719502719502,0.8915134964055721,1.0,1.0,1.0,1.0,0.9704272111256917,0.9540569727432825,0.7288545348749953,1.0,0.8258354448915107,0.8915134964055721,0.9326771004766158,1.0,1.0,1.0,1.0,1.0,1.0,0.97450647013528,0.9624325304925714,0.0,0.0,0.004079259009588276,0.008375557749288887,0.0
S0-SM_rock20,rock,9,36,0.5504354725845954,0.972934472934473,0.6974187004256568,0.847028669733746,1.0,1.0,1.0,0.8520350085452386,0.9471935629844666,0.9022540472902421,0.54385605742417,0.9696995049451592,0.6943271776459122,0.847028669733746,0.8891827727896252,1.0,1.0,1.0,0.8520350085452386,0.921275948301658,0.921275948301658,0.9638505611154768,0.9401146078317123,0.0,0.06924093975641943,0.016656998131010292,0.037860560541470245,0.0
S0-SM_rock21,rock,15,105,0.6010908083648555,0.9708333333333333,0.7154770491045,0.9100028278507136,1.0,1.0,1.0,0.9408599198602021,0.9708994706471761,0.9505198323190717,0.5797588336254619,0.9692658246374988,0.7107811172257913,0.9100028278507136,0.9546513456143886,1.0,1.0,1.0,0.9408599198602021,0.97592599193643,0.97592599193643,0.9761633907045637,0.9609536076518841,0.0,0.03506607207622792,0.005263920057387628,0.010433775332812423,0.0
S0-SM_rock3,rock,9,36,0.5560744810744811,0.878917378917379,0.6400141959152315,0.8132016156276873,1.0,1.0,1.0,0.9354282408745753,0.9724634952015347,0.9390631012238271,0.4165050182606308,0.8291481504200803,0.524172772948358,0.8132016156276873,0.9480779414908194,1.0,1.0,1.0,0.9354282408745753,0.9839033565483987,0.9839033565483987,0.9767110215293037,0.9631529395081329,0.0,0.048475115673823344,0.004247526327768925,0.024089838284305776,0.0
S0-SM_rock4,rock,14,91,0.5934111815911904,0.9736842105263158,0.704203123937322,0.8633277733225105,1.0,1.0,1.0,0.9211323429238958,0.9612683951854706,0.9372759791293611,0.5156219905194305,0.9551449710331451,0.6501476234195217,0.8633277733225104,0.9510804452636132,1.0,1.0,1.0,0.9211323429238958,0.9882277559560129,0.9882277559560129,0.9691753538100274,0.9480401301572152,0.0,0.06709541303211708,0.007906958624556815,0.010764151027854107,-1.1102230246251565e-16
S0-SM_rock5,rock,8,28,0.5170506473724296,0.9052083333333333,0.6340176767676767,0.7788935280536248,1.0,1.0,1.0,0.9044270855017627,0.971018061041832,0.9524911662425408,0.44363186828909745,0.870747769102252,0.5758120293337489,0.7788935280536248,0.9017766310430477,1.0,1.0,1.0,0.9044270855017628,0.9837500001809427,0.9837500001809427,0.9735019824334553,0.9597644209101335,0.0,0.07932291467918007,0.002483921391623345,0.007273254667592655,0.0
S0-SM_rock6,rock,11,55,0.5825250362899284,0.920128890717126,0.6692923812050708,0.7900278461312165,1.0,1.0,1.0,0.841857898116487,0.9708775173534047,0.9559827571925354,0.4211152645712754,0.8961579713446065,0.5465186111326253,0.7900278461312166,0.9056229971942665,1.0,1.0,1.0,0.841857898116487,0.9356918773207048,0.9356918773207048,0.9745217670093883,0.9647850383047548,0.0,0.09383397920421777,0.0036442496559836446,0.008802281112219368,1.1102230246251565e-16
S0-SM_rock7,rock,11,55,0.35828604128999386,0.9188311688311689,0.47579563717213896,0.7129283152008389,1.0,1.0,1.0,0.881128713942843,0.9672613143920898,0.9510616537390727,0.27444327487640047,0.8897163925295082,0.40725520022329864,0.7129283152008389,0.8336721187877782,1.0,1.0,1.0,0.881128713942843,0.9569738308473312,0.9569738308473312,0.9698778856884349,0.9581443185455,0.0,0.07584511690448825,0.0026165712963450716,0.007082664806427275,0.0
S0-SM_rock8,rock,5,10,0.34354216045392516,0.8586363636363636,0.4730527334300919,0.737774709868226,1.0,1.0,1.0,0.8677491595878933,0.9708663582801819,0.9387493853785905,0.30217508074367067,0.857702589807853,0.4411323241089541,0.737774709868226,0.8266784689022716,1.0,1.0,1.0,0.8677491595878933,0.9417893791656409,0.9417893791656409,0.9725659251213074,0.9456105833243257,0.0,0.07404021957774753,0.0016995668411254883,0.006861197945735142,0.0
S0-SM_rock9,rock,13,78,0.4388080231075484,0.9052503052503054,0.5640958403559007,0.7296527582923377,1.0,1.0,1.0,0.8746369745445478,0.9729673633208642,0.954756310930764,0.38685835240347666,0.8990436298782877,0.5236192857048716,0.7296527582923377,0.8168368416358849,1.0,1.0,1.0,0.8746369745445478,0.9456524760953524,0.9456524760953524,0.9771088292965522,0.963327760683215,0.0,0.0710155015508046,0.004141465975687986,0.008571449752451055,0.0
S0-SM_suv1,suv,9,36,0.7322830292979546,0.9384137426900584,0.7979987103636869,0.7195335407206458,1.0,1.0,1.0,0.9472222222222223,0.9509516358375549,0.9147642682561821,0.6045312800833035,0.8971786072063139,0.694633154212914,0.7195335407206458,0.8604133091598367,1.0,1.0,1.0,0.9472222222222223,0.9972222222222222,0.9972222222222222,0.9591900342040591,0.9305102841001079,0.0,0.04999999999999993,0.008238398366504196,0.015746015843925876,0.0
S0-SM_suv10,suv,11,55,0.7196803196803198,0.987012987012987,0.7929997855318628,0.8699648180894958,1.0,1.0,1.0,0.8959458241491013,0.9391481388698925,0.904749273071474,0.6070853769930595,0.9816245089619703,0.7192250243346825,0.8699648180894958,0.9491855511959802,1.0,1.0,1.0,0.8959458241491013,0.9645151517742124,0.9645151517742124,0.9480285308577797,0.9160547605267219,0.0,0.06856932762511114,0.00888039198788726,0.011305487455247842,0.0
S0-SM_suv11,suv,7,21,0.47954598835581663,0.9172064777327936,0.6154234512290778,0.7395258412501189,1.0,1.0,1.0,0.9537698416896756,0.9409891452108111,0.9016948380261566,0.44809852089757785,0.9143105666332784,0.5949949826191061,0.739525841250119,0.7938005600723935,1.0,1.0,1.0,0.9537698416896755,0.9812830690688715,0.9812830690688715,0.9495182718549456,0.9207176483892293,0.0,0.027513227379195926,0.008529126644134521,0.01902281036307274,1.1102230246251565e-16
S0-SM_suv12,suv,14,91,0.5385525422290128,0.927245670995671,0.6606961179962579,0.8086876894594894,0.8571428571428571,0.8571428571428571,1.0,0.7055952385600124,0.8030262248856681,0.7616567674662887,0.4859512719289775,0.918760922144366,0.6243442255128179,0.8086876894594894,0.8794366959182659,0.989010989010989,0.989010989010989,1.0,0.7055952385600125,0.8773443226630872,0.8773443226630872,0.931590240080278,0.8937943854504022,0.13186813186813195,0.17174908410307477,0.12856401519460992,0.1321376179841135,0.0
S0-SM_suv13_13,suv,11,55,0.7129688493324857,0.9688311688311688,0.8035860677459327,0.8550928261834766,0.8181818181818182,0.8181818181818182,1.0,0.7746212121437897,0.7721190831877969,0.7348776796779284,0.6611203313648578,0.9670774590828066,0.7750967984516403,0.8550928261834766,0.915071001525417,0.9818181818181818,0.9818181818181818,1.0,0.7746212121437897,0.9450000000270931,0.9450000000270931,0.9314458467743614,0.8939228918432098,0.16363636363636358,0.1703787878833034,0.1593267635865645,0.15904521216528145,0.0
S0-SM_suv14_17,suv,6,15,0.31023190949038404,0.9338461538461539,0.4536790934465173,0.7949051130770252,1.0,1.0,1.0,0.908730159487043,0.9390539129575094,0.8966796275816661,0.29126452990945034,0.9166096240439269,0.43822015043752116,0.7949051130770252,0.8762736153012973,1.0,1.0,1.0,0.908730159487043,0.9600000000000001,0.9600000000000001,0.9475054105122884,0.9119848921791726,0.0,0.05126984051295702,0.00845149755477903,0.015305264597506474,0.0
S0-SM_suv15,suv,4,6,0.5,1.0,0.6568181818181819,0.894909475694987,0.75,0.75,1.0,0.7090277785642279,0.7103833854198456,0.6839229793384245,0.5263326113171315,1.0,0.6865591397849462,0.894909475694987,0.9492848876242835,1.0,1.0,1.0,0.7090277785642279,0.9601851857094853,0.9601851857094853,0.9511057237784067,0.9185806146520257,0.25,0.25115740714525736,0.24072233835856116,0.23465763531360118,0.0
S0-SM_suv16,suv,13,78,0.5451920574871395,0.8543123543123543,0.6220103923536418,0.7684665249135534,1.0,1.0,1.0,0.9055998183003603,0.9077638387680054,0.8672651337892311,0.4076913182122634,0.7983455123394584,0.5119496814305178,0.7684665249135535,0.9108509076797517,1.0,1.0,1.0,0.9055998183003603,0.9673801895104785,0.9673801895104785,0.9544984843486395,0.9189630619094351,0.0,0.06178037121011826,0.046734645580634115,0.05169792812020402,1.1102230246251565e-16
S0-SM_suv17,suv,12,66,0.7676543459007389,0.9646464646464646,0.8154265873015873,0.8757318709656771,1.0,1.0,1.0,0.9359953708705251,0.949037104845047,0.9107874336764231,0.6673395260264425,0.963582251082251,0.7477231038351515,0.8757318709656772,0.9570418998184334,1.0,1.0,1.0,0.9359953708705251,0.9771885522794893,0.9771885522794893,0.955811086026105,0.9263002053806316,0.0,0.04119318140896422,0.006773981181057986,0.015512771704208506,1.1102230246251565e-16
S0-SM_suv18,suv,14,91,0.6250949050949052,0.9722222222222222,0.7174471237770471,0.8916499786265805,1.0,1.0,1.0,0.9067191062770498,0.947305257831301,0.9124336383482744,0.5338950514647182,0.9624154830676569,0.6606243629332007,0.8916499786265805,0.9608878188985587,1.0,1.0,1.0,0.9067191062770497,0.9677197803876229,0.9677197803876229,0.9574410273478582,0.9307055766842882,0.0,0.06100067411057308,0.010135769516557147,0.018271938336013815,0.0
S0-SM_suv19,suv,8,28,0.5980332167832167,0.8834586466165414,0.6801801801801801,0.7944161441755623,1.0,1.0,1.0,0.928125,0.9335025027394295,0.890021981717986,0.45074447420293656,0.793889146567718,0.5569365989841597,0.7944161441755623,0.9564545824087126,1.0,1.0,1.0,0.928125,0.9892857142857142,0.9892857142857142,0.9414298747267041,0.9041599211155205,0.0,0.061160714285714235,0.007927371987274667,0.014137939397534494,0.0
S0-SM_suv2,suv,10,45,0.46388143666390463,0.7172619047619048,0.5345455868737636,0.5685938165720449,1.0,1.0,1.0,0.8660000001452863,0.9419565618038177,0.8955869066004706,0.2939874408073432,0.6249243561006823,0.3794282299037115,0.5685938165720449,0.780417397131427,1.0,1.0,1.0,0.8660000001452863,0.9597222222470574,0.9597222222470574,0.9493857807583279,0.9133654722688517,0.0,0.09372222210177106,0.007429218954510208,0.017778565668381097,0.0
S0-SM_suv20,suv,11,55,0.6625087875087875,0.9187878787878788,0.7365324069869523,0.8529689244483767,0.7272727272727273,0.7272727272727273,1.0,0.6886363637040962,0.6907842701131647,0.6626832963817318,0.5095505266209216,0.8704041832184213,0.6183747650928668,0.8529689244483768,0.9579854895195928,0.9454545454545454,0.9454545454545454,1.0,0.6886363637040962,0.9168181818588214,0.9168181818588214,0.9037835717201232,0.8723107159495305,0.21818181818181814,0.22818181815472516,0.21299930160695857,0.20962741956779862,1.1102230246251565e-16
S0-SM_suv21,suv,12,66,0.732488939062215,0.9785353535353535,0.8126418463918464,0.8861338447095886,0.8333333333333334,0.8333333333333334,1.0,0.7235615082085133,0.7833656469980875,0.735700125278513,0.643548462838586,0.9697546601564486,0.7558798098526607,0.8861338447095886,0.9533356844281977,0.9848484848484849,0.9848484848484849,1.0,0.7235615082085133,0.9134740261191672,0.9134740261191672,0.9297818622805856,0.8802909073345047,0.1515151515151515,0.1899125179106539,0.14641621528249804,0.14459078205599163,0.0
S0-SM_suv22,suv,15,105,0.5475648011703155,0.8859986504723347,0.6471267746669874,0.7447452885870837,1.0,1.0,1.0,0.8757623475950993,0.950073770682017,0.9181226559902119,0.4360612297214963,0.8194980103906825,0.5516290861804408,0.7447452885870838,0.8814873065639516,1.0,1.0,1.0,0.8757623475950993,0.9479651682211555,0.9479651682211555,0.957179502078465,0.9343148961678795,0.0,0.07220282062605621,0.00710573139644799,0.016192240177667627,1.1102230246251565e-16
S0-SM_suv3,suv,9,36,0.6738383838383838,0.9747474747474748,0.7720602828445966,0.8851414387128752,1.0,1.0,1.0,0.9284691390617762,0.9500369098451402,0.9095377345531249,0.6386336366998272,0.9658758380918441,0.7578437500041898,0.8851414387128752,0.9350109014177481,1.0,1.0,1.0,0.9284691390617762,0.9721481494870451,0.9721481494870451,0.956471229592959,0.924594242763706,0.0,0.043679010425268894,0.0064343197478188285,0.015056508210581132,0.0
S0-SM_suv4,suv,15,105,0.684868003922979,0.9796565656565657,0.7807239634852144,0.8578207036960415,1.0,1.0,1.0,0.9494984504064398,0.9517678697903951,0.9230597925027835,0.6284633816126461,0.9768545968871888,0.7479148389224762,0.8578207036960416,0.9133614181595191,1.0,1.0,1.0,0.9494984504064397,0.9766632095446123,0.9766632095446123,0.9588420743034,0.9358965305105011,0.0,0.027164759138172512,0.007074204513004889,0.012836738007717674,1.1102230246251565e-16
S0-SM_suv5,suv,18,153,0.560545345969778,0.9224675803623172,0.6778069652011762,0.7633814433712287,1.0,1.0,1.0,0.9124445664991588,0.9571107228597006,0.9258855081288611,0.49002057166531143,0.9024638606788962,0.6215828687862704,0.7633814433712287,0.8686101041109472,1.0,1.0,1.0,0.9124445664991588,0.9598169621974899,0.9598169621974899,0.964153857792125,0.9400999741096825,0.0,0.04737239569833107,0.007043134932424477,0.014214465980821434,0.0
S0-SM_suv6,suv,4,6,0.4064385163029741,0.7705357142857143,0.510843685300207,0.7061583620049692,1.0,1.0,1.0,0.9174254396360433,0.9572251886129379,0.9332517862182845,0.3145466676789186,0.7333519285523243,0.4346475147596824,0.7061583620049691,0.8662087507826625,1.0,1.0,1.0,0.9174254396360433,0.9851666676650445,0.9851666676650445,0.9597748219966888,0.938920287626928,0.0,0.06774122802900118,0.0025496333837509155,0.0056685014086435,-1.1102230246251565e-16
S0-SM_suv7,suv,12,66,0.6664001975927025,0.9192133559705716,0.7465602888791295,0.8054563927101982,1.0,1.0,1.0,0.9368931634255045,0.9513055483500162,0.9099317352026709,0.5614666143324292,0.8909616793313263,0.6678601203396392,0.8054563927101982,0.9223648361762945,1.0,1.0,1.0,0.9368931634255044,0.9757657829686827,0.9757657829686827,0.9582328543518529,0.9235208931787654,0.0,0.03887261954317811,0.006927306001836664,0.013589157976094501,0.0
S0-SM_suv8,suv,16,120,0.5836220038954071,0.8470712560386473,0.6510994223562478,0.6945409536198354,1.0,1.0,1.0,0.9043377994320222,0.9539831317961216,0.9160569776607559,0.43422934848328004,0.7810927825140757,0.5291101792776688,0.6945409536198354,0.8683121860977902,1.0,1.0,1.0,0.9043377994320222,0.9744444445905586,0.9744444445905586,0.9594824199875196,0.928390819062118,0.0,0.07010664515853637,0.005499288191398,0.012333841401362067,0.0
S0-SM_suv9,suv,10,45,0.6240469171812456,0.8356837606837606,0.6880385111964059,0.7233131541879206,1.0,1.0,1.0,0.9032444350938063,0.9509880781173706,0.915006768594527,0.47889545659692107,0.7737296831474165,0.5678412466244701,0.7233131541879206,0.8795661080615161,1.0,1.0,1.0,0.9032444350938063,0.9771098744114806,0.9771098744114806,0.9578048176235623,0.9279827990859578,0.0,0.07386543931767431,0.00681673950619166,0.012976030491430812,0.0
S0-SM_tank1,tank,16,120,0.7642161637382225,0.9806547619047619,0.829589069019216,0.8806973773770628,0.9375,0.9375,1.0,0.859635416790843,0.8854483515024185,0.8473792528920905,0.6902501986383883,0.9750987949672161,0.7843590696683067,0.8806973773770628,0.9504030533758231,1.0,1.0,1.0,0.859635416790843,0.9726736111442248,0.9726736111442248,0.9489629790186882,0.9166556076335347,0.0625,0.1130381943533818,0.06351462751626968,0.06927635474144422,0.0
S0-SM_tank10,tank,11,55,0.6622170072630902,0.818208399787347,0.7053416743474006,0.6540401560850431,1.0,1.0,1.0,0.7324009340508278,0.9272154786370017,0.830618856271926,0.46684891139937734,0.7262843845100978,0.5364862749593867,0.6540401560850431,0.8359042442608859,1.0,1.0,1.0,0.7324009340508278,0.893333333491376,0.893333333491376,0.9514296770095825,0.8909790014567168,0.0,0.16093239944054816,0.024214198372580764,0.060360145184790825,0.0
S0-SM_tank11,tank,11,55,0.465426997245179,0.9653679653679653,0.5981225124082267,0.8811292365588759,1.0,1.0,1.0,0.9204545454884117,0.9249134930697355,0.8836245371432583,0.40248536515571065,0.9361600191639717,0.5467397955098128,0.8811292365588759,0.9688717042993416,1.0,1.0,1.0,0.9204545454884118,0.9818181818181818,0.9818181818181818,0.9526890830560164,0.9190693763874787,0.0,0.061363636329770155,0.027775589986280935,0.03544483924422037,0.0
S0-SM_tank12,tank,11,55,0.6662265270960923,0.919144385026738,0.7165829381346623,0.8170831527077008,1.0,1.0,1.0,0.9253921288005622,0.9486526088281111,0.9191395651358912,0.500190388459409,0.862738664843928,0.584798489790625,0.8170831527077008,0.9573644678333075,1.0,1.0,1.0,0.9253921288005622,0.9748316613536728,0.9748316613536728,0.9621746171604503,0.9357941722295201,0.0,0.04943953255311062,0.013522008332339186,0.01665460709362887,0.0
S0-SM_tank13,tank,5,10,0.6217521367521368,0.8159259259259259,0.6689700980023561,0.6549045394440001,1.0,1.0,1.0,0.8745472243083434,0.9589767336845398,0.9365021344557221,0.3950326823225644,0.7208183307968528,0.46982582675206486,0.6549045394440001,0.887518181196478,1.0,1.0,1.0,0.8745472243083434,0.9524166683604319,0.9524166683604319,0.9648374736309051,0.9456536538503386,0.0,0.07786944405208851,0.005860739946365268,0.009151519394616559,0.0
S0-SM_tank14,tank,13,78,0.6423247851778277,0.8848443223443223,0.7100943777550166,0.7440280373507389,1.0,1.0,1.0,0.8677074270740854,0.9551107470805829,0.9260552996268399,0.48919285741793445,0.8258809189143437,0.5862319585593125,0.7440280373507389,0.8966171829318953,1.0,1.0,1.0,0.8677074270740854,0.9317995797518744,0.9317995797518744,0.9630934252188756,0.9404771252754066,0.0,0.064092152677789,0.007982678138292787,0.014421825648566755,0.0
S0-SM_tank15,tank,11,55,0.6354159776008912,0.8319291311282158,0.6844705213267385,0.6733829675432612,1.0,1.0,1.0,0.8504592235623399,0.9484868970784274,0.8729584217808337,0.44303261701991997,0.7459532321486819,0.5155122169937333,0.6733829675432611,0.8670373794880806,1.0,1.0,1.0,0.8504592235623399,0.9412400799985937,0.9412400799985937,0.957330922646956,0.9193270756071495,0.0,0.09078085643625378,0.00884402556852859,0.04636865382631583,-1.1102230246251565e-16
S0-SM_tank16,tank,8,28,0.4971125730994152,0.8189102564102564,0.5878102589648502,0.7550809825315051,1.0,1.0,1.0,0.8213541694683955,0.9000540971755981,0.8225214589094758,0.38130445917679096,0.7742723050758765,0.49383089192523905,0.7550809825315051,0.9185064958282801,1.0,1.0,1.0,0.8213541694683953,0.933333334586184,0.933333334586184,0.9295196554490498,0.8834928644312774,0.0,0.11197916511778849,0.029465558273451653,0.06097140552180158,0.0
S0-SM_tank17,tank,9,36,0.5599308099308099,0.9555555555555555,0.6518156713332153,0.8787316708189512,1.0,1.0,1.0,0.8703703705635335,0.9398493634329902,0.8588956221403757,0.4541039868661944,0.9378306878306878,0.5838593943420205,0.8787316708189512,0.9656166070901308,1.0,1.0,1.0,0.8703703705635335,0.969907407483293,0.969907407483293,0.9537490208943685,0.9201159490344035,0.0,0.09953703691975946,0.013899657461378334,0.06122032689402779,0.0
S0-SM_tank18,tank,8,28,0.6935968137254902,0.8708333333333333,0.7485889755683215,0.7887650860807377,1.0,1.0,1.0,0.8679687500931322,0.9190268591046333,0.8264312467163086,0.5457468682269474,0.8106494001802927,0.6172679677117586,0.7887650860807377,0.9475757395754705,1.0,1.0,1.0,0.8679687500931322,0.9626488095681582,0.9626488095681582,0.9526881660733905,0.8998812523923547,0.0,0.094680059475026,0.03366130696875713,0.07345000567604609,0.0
