group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
overall,all,full_grid_perimeter_8,8,6,elhigh-radmid-az225,elhigh-radmid,high,mid,225,1,0.14280184930717216,0.15654870204875976,0.21460367488954216,0.8941819787064256,36,0.24,36,0.24,150,0,4,0.912188012026405,0.0
overall,all,full_grid_perimeter_8,8,8,elmid-radnear-az315,elmid-radnear,mid,near,315,2,0.12877126600023436,0.1411674614251638,0.2064234142113874,0.9382882464153973,33,0.22,33,0.22,150,0,4,0.912188012026405,0.0
overall,all,full_grid_perimeter_8,8,1,ellow-radnear-az000,ellow-radnear,low,near,0,3,0.12361199393602296,0.1355115308536249,0.1935893798751707,0.8296687708935887,35,0.23333333333333334,32,0.21333333333333335,150,0,4,0.912188012026405,0.0
overall,all,full_grid_perimeter_8,8,2,ellow-radmid-az045,ellow-radmid,low,mid,45,4,0.12114979455816298,0.13281230728852866,0.20631243111923972,0.8364017477807015,37,0.24666666666666667,35,0.23333333333333334,150,0,4,0.912188012026405,0.0
overall,all,full_grid_perimeter_8,8,7,elhigh-radnear-az270,elhigh-radnear,high,near,270,5,0.11540210393200476,0.1265113139073617,0.16966762577839317,0.8483381288919658,30,0.2,30,0.2,150,0,4,0.912188012026405,0.0
overall,all,full_grid_perimeter_8,8,5,elhigh-radfar-az180,elhigh-radfar,high,far,180,6,0.09896808069323122,0.1084952656562279,0.14878174377843584,0.892690462670615,25,0.16666666666666666,25,0.16666666666666666,150,0,4,0.912188012026405,0.0
overall,all,full_grid_perimeter_8,8,4,elmid-radfar-az135,elmid-radfar,mid,far,135,7,0.09355480032183627,0.10256087460961738,0.1743561286226835,0.8436586868839523,31,0.20666666666666667,31,0.20666666666666667,150,0,4,0.912188012026405,0.0
overall,all,full_grid_perimeter_8,8,3,ellow-radfar-az090,ellow-radfar,low,far,90,8,0.08792812327774047,0.0963925442107161,0.15242256057321554,0.8165494316422262,28,0.18666666666666668,26,0.17333333333333334,150,0,4,0.912188012026405,0.0
