group,target_class,subset_name,player_count,base_coalition_mask,base_coalition_size,base_coalition_members,candidate_player_index,candidate_viewpoint,expanded_coalition_mask,expanded_coalition_size,expanded_coalition_members,base_value,expanded_value,delta_value,rank_within_base_coalition
overall,all,perimeter_same_az225,8,128,1,elhigh-radfar-az225,1,ellow-radnear-az225,129,2,ellow-radnear-az225 + elhigh-radfar-az225,0.16210876580824748,0.3411200502771645,0.17901128446891704,3
overall,all,perimeter_same_az225,8,128,1,elhigh-radfar-az225,5,elmid-radfar-az225,144,2,elmid-radfar-az225 + elhigh-radfar-az225,0.16210876580824748,0.33430722755830766,0.17219846175006018,4
overall,all,perimeter_same_az225,8,128,1,elhigh-radfar-az225,2,ellow-radmid-az225,130,2,ellow-radmid-az225 + elhigh-radfar-az225,0.16210876580824748,0.30966355768262804,0.14755479187438056,5
overall,all,perimeter_same_az225,8,128,1,elhigh-radfar-az225,4,elmid-radnear-az225,136,2,elmid-radnear-az225 + elhigh-radfar-az225,0.16210876580824748,0.2958714215432458,0.13376265573499832,6
overall,all,perimeter_same_az225,8,128,1,elhigh-radfar-az225,3,ellow-radfar-az225,132,2,ellow-radfar-az225 + elhigh-radfar-az225,0.16210876580824748,0.2950904006278238,0.13298163481957634,7
overall,all,perimeter_same_az225,8,3,2,ellow-radnear-az225 + ellow-radmid-az225,7,elhigh-radmid-az225,67,3,ellow-radnear-az225 + ellow-radmid-az225 + elhigh-radmid-az225,0.36359591533360774,0.5239373368598641,0.16034142152625636,1
overall,all,perimeter_same_az225,8,3,2,ellow-radnear-az225 + ellow-radmid-az225,6,elhigh-radnear-az225,35,3,ellow-radnear-az225 + ellow-radmid-az225 + elhigh-radnear-az225,0.36359591533360774,0.5034159288492276,0.13982001351561985,2
overall,all,perimeter_same_az225,8,3,2,ellow-radnear-az225 + ellow-radmid-az225,5,elmid-radfar-az225,19,3,ellow-radnear-az225 + ellow-radmid-az225 + elmid-radfar-az225,0.36359591533360774,0.4996090804911216,0.13601316515751388,3
overall,all,perimeter_same_az225,8,3,2,ellow-radnear-az225 + ellow-radmid-az225,3,ellow-radfar-az225,7,3,ellow-radnear-az225 + ellow-radmid-az225 + ellow-radfar-az225,0.36359591533360774,0.4898402059727476,0.12624429063913983,4
overall,all,perimeter_same_az225,8,3,2,ellow-radnear-az225 + ellow-radmid-az225,4,elmid-radnear-az225,11,3,ellow-radnear-az225 + ellow-radmid-az225 + elmid-radnear-az225,0.36359591533360774,0.4709227238959967,0.10732680856238896,5
overall,all,perimeter_same_az225,8,3,2,ellow-radnear-az225 + ellow-radmid-az225,8,elhigh-radfar-az225,131,3,ellow-radnear-az225 + ellow-radmid-az225 + elhigh-radfar-az225,0.36359591533360774,0.4670988241218558,0.10350290878824808,6
overall,all,perimeter_same_az225,8,5,2,ellow-radnear-az225 + ellow-radfar-az225,7,elhigh-radmid-az225,69,3,ellow-radnear-az225 + ellow-radfar-az225 + elhigh-radmid-az225,0.36933930791422603,0.5246982241489044,0.1553589162346784,1
overall,all,perimeter_same_az225,8,5,2,ellow-radnear-az225 + ellow-radfar-az225,6,elhigh-radnear-az225,37,3,ellow-radnear-az225 + ellow-radfar-az225 + elhigh-radnear-az225,0.36933930791422603,0.5192392417340904,0.14989993381986438,2
overall,all,perimeter_same_az225,8,5,2,ellow-radnear-az225 + ellow-radfar-az225,5,elmid-radfar-az225,21,3,ellow-radnear-az225 + ellow-radfar-az225 + elmid-radfar-az225,0.36933930791422603,0.5056354312957142,0.13629612338148817,3
overall,all,perimeter_same_az225,8,5,2,ellow-radnear-az225 + ellow-radfar-az225,2,ellow-radmid-az225,7,3,ellow-radnear-az225 + ellow-radmid-az225 + ellow-radfar-az225,0.36933930791422603,0.4898402059727476,0.12050089805852154,4
overall,all,perimeter_same_az225,8,5,2,ellow-radnear-az225 + ellow-radfar-az225,4,elmid-radnear-az225,13,3,ellow-radnear-az225 + ellow-radfar-az225 + elmid-radnear-az225,0.36933930791422603,0.4671939086021949,0.09785460068796886,5
overall,all,perimeter_same_az225,8,5,2,ellow-radnear-az225 + ellow-radfar-az225,8,elhigh-radfar-az225,133,3,ellow-radnear-az225 + ellow-radfar-az225 + elhigh-radfar-az225,0.36933930791422603,0.4537988009744422,0.08445949306021616,6
overall,all,perimeter_same_az225,8,6,2,ellow-radmid-az225 + ellow-radfar-az225,1,ellow-radnear-az225,7,3,ellow-radnear-az225 + ellow-radmid-az225 + ellow-radfar-az225,0.3094068287941448,0.4898402059727476,0.1804333771786028,1
overall,all,perimeter_same_az225,8,6,2,ellow-radmid-az225 + ellow-radfar-az225,6,elhigh-radnear-az225,38,3,ellow-radmid-az225 + ellow-radfar-az225 + elhigh-radnear-az225,0.3094068287941448,0.48467842213731044,0.17527159334316567,2
overall,all,perimeter_same_az225,8,6,2,ellow-radmid-az225 + ellow-radfar-az225,7,elhigh-radmid-az225,70,3,ellow-radmid-az225 + ellow-radfar-az225 + elhigh-radmid-az225,0.3094068287941448,0.46351048353848195,0.15410365474433718,3
overall,all,perimeter_same_az225,8,6,2,ellow-radmid-az225 + ellow-radfar-az225,5,elmid-radfar-az225,22,3,ellow-radmid-az225 + ellow-radfar-az225 + elmid-radfar-az225,0.3094068287941448,0.45051004357213065,0.14110321477798587,4
overall,all,perimeter_same_az225,8,6,2,ellow-radmid-az225 + ellow-radfar-az225,8,elhigh-radfar-az225,134,3,ellow-radmid-az225 + ellow-radfar-az225 + elhigh-radfar-az225,0.3094068287941448,0.4303101303775196,0.12090330158337481,5
overall,all,perimeter_same_az225,8,6,2,ellow-radmid-az225 + ellow-radfar-az225,4,elmid-radnear-az225,14,3,ellow-radmid-az225 + ellow-radfar-az225 + elmid-radnear-az225,0.3094068287941448,0.4245927874993373,0.11518595870519255,6
overall,all,perimeter_same_az225,8,9,2,ellow-radnear-az225 + elmid-radnear-az225,7,elhigh-radmid-az225,73,3,ellow-radnear-az225 + elmid-radnear-az225 + elhigh-radmid-az225,0.3446169220940431,0.5192895081136014,0.17467258601955832,1
overall,all,perimeter_same_az225,8,9,2,ellow-radnear-az225 + elmid-radnear-az225,5,elmid-radfar-az225,25,3,ellow-radnear-az225 + elmid-radnear-az225 + elmid-radfar-az225,0.3446169220940431,0.4897853228351928,0.14516840074114973,2
overall,all,perimeter_same_az225,8,9,2,ellow-radnear-az225 + elmid-radnear-az225,6,elhigh-radnear-az225,41,3,ellow-radnear-az225 + elmid-radnear-az225 + elhigh-radnear-az225,0.3446169220940431,0.4742162317037806,0.12959930960973748,3
overall,all,perimeter_same_az225,8,9,2,ellow-radnear-az225 + elmid-radnear-az225,2,ellow-radmid-az225,11,3,ellow-radnear-az225 + ellow-radmid-az225 + elmid-radnear-az225,0.3446169220940431,0.4709227238959967,0.1263058018019536,4
overall,all,perimeter_same_az225,8,9,2,ellow-radnear-az225 + elmid-radnear-az225,3,ellow-radfar-az225,13,3,ellow-radnear-az225 + ellow-radfar-az225 + elmid-radnear-az225,0.3446169220940431,0.4671939086021949,0.1225769865081518,5
overall,all,perimeter_same_az225,8,9,2,ellow-radnear-az225 + elmid-radnear-az225,8,elhigh-radfar-az225,137,3,ellow-radnear-az225 + elmid-radnear-az225 + elhigh-radfar-az225,0.3446169220940431,0.45448666987998576,0.10986974778594266,6
overall,all,perimeter_same_az225,8,10,2,ellow-radmid-az225 + elmid-radnear-az225,7,elhigh-radmid-az225,74,3,ellow-radmid-az225 + elmid-radnear-az225 + elhigh-radmid-az225,0.2995448298099671,0.47276063105234706,0.17321580124237995,1
overall,all,perimeter_same_az225,8,10,2,ellow-radmid-az225 + elmid-radnear-az225,1,ellow-radnear-az225,11,3,ellow-radnear-az225 + ellow-radmid-az225 + elmid-radnear-az225,0.2995448298099671,0.4709227238959967,0.1713778940860296,2
overall,all,perimeter_same_az225,8,10,2,ellow-radmid-az225 + elmid-radnear-az225,5,elmid-radfar-az225,26,3,ellow-radmid-az225 + elmid-radnear-az225 + elmid-radfar-az225,0.2995448298099671,0.4508926513549651,0.15134782154499798,3
overall,all,perimeter_same_az225,8,10,2,ellow-radmid-az225 + elmid-radnear-az225,6,elhigh-radnear-az225,42,3,ellow-radmid-az225 + elmid-radnear-az225 + elhigh-radnear-az225,0.2995448298099671,0.4458885417923077,0.14634371198234059,4
overall,all,perimeter_same_az225,8,10,2,ellow-radmid-az225 + elmid-radnear-az225,8,elhigh-radfar-az225,138,3,ellow-radmid-az225 + elmid-radnear-az225 + elhigh-radfar-az225,0.2995448298099671,0.4367011042875705,0.13715627447760337,5
overall,all,perimeter_same_az225,8,10,2,ellow-radmid-az225 + elmid-radnear-az225,3,ellow-radfar-az225,14,3,ellow-radmid-az225 + ellow-radfar-az225 + elmid-radnear-az225,0.2995448298099671,0.4245927874993373,0.12504795768937021,6
overall,all,perimeter_same_az225,8,12,2,ellow-radfar-az225 + elmid-radnear-az225,1,ellow-radnear-az225,13,3,ellow-radnear-az225 + ellow-radfar-az225 + elmid-radnear-az225,0.28654832314774764,0.4671939086021949,0.18064558545444726,1
overall,all,perimeter_same_az225,8,12,2,ellow-radfar-az225 + elmid-radnear-az225,6,elhigh-radnear-az225,44,3,ellow-radfar-az225 + elmid-radnear-az225 + elhigh-radnear-az225,0.28654832314774764,0.46130800229992897,0.17475967915218132,2
overall,all,perimeter_same_az225,8,12,2,ellow-radfar-az225 + elmid-radnear-az225,7,elhigh-radmid-az225,76,3,ellow-radfar-az225 + elmid-radnear-az225 + elhigh-radmid-az225,0.28654832314774764,0.45479322051712445,0.1682448973693768,3
overall,all,perimeter_same_az225,8,12,2,ellow-radfar-az225 + elmid-radnear-az225,5,elmid-radfar-az225,28,3,ellow-radfar-az225 + elmid-radnear-az225 + elmid-radfar-az225,0.28654832314774764,0.42755419164933106,0.14100586850158342,4
overall,all,perimeter_same_az225,8,12,2,ellow-radfar-az225 + elmid-radnear-az225,2,ellow-radmid-az225,14,3,ellow-radmid-az225 + ellow-radfar-az225 + elmid-radnear-az225,0.28654832314774764,0.4245927874993373,0.13804446435158968,5
overall,all,perimeter_same_az225,8,12,2,ellow-radfar-az225 + elmid-radnear-az225,8,elhigh-radfar-az225,140,3,ellow-radfar-az225 + elmid-radnear-az225 + elhigh-radfar-az225,0.28654832314774764,0.4073538392907541,0.12080551614300644,6
overall,all,perimeter_same_az225,8,17,2,ellow-radnear-az225 + elmid-radfar-az225,7,elhigh-radmid-az225,81,3,ellow-radnear-az225 + elmid-radfar-az225 + elhigh-radmid-az225,0.39959709538149374,0.5693905192777504,0.16979342389625668,1
overall,all,perimeter_same_az225,8,17,2,ellow-radnear-az225 + elmid-radfar-az225,6,elhigh-radnear-az225,49,3,ellow-radnear-az225 + elmid-radfar-az225 + elhigh-radnear-az225,0.39959709538149374,0.5313186447468471,0.13172154936535335,2
overall,all,perimeter_same_az225,8,17,2,ellow-radnear-az225 + elmid-radfar-az225,3,ellow-radfar-az225,21,3,ellow-radnear-az225 + ellow-radfar-az225 + elmid-radfar-az225,0.39959709538149374,0.5056354312957142,0.10603833591422046,3
overall,all,perimeter_same_az225,8,17,2,ellow-radnear-az225 + elmid-radfar-az225,2,ellow-radmid-az225,19,3,ellow-radnear-az225 + ellow-radmid-az225 + elmid-radfar-az225,0.39959709538149374,0.4996090804911216,0.10001198510962789,4
overall,all,perimeter_same_az225,8,17,2,ellow-radnear-az225 + elmid-radfar-az225,4,elmid-radnear-az225,25,3,ellow-radnear-az225 + elmid-radnear-az225 + elmid-radfar-az225,0.39959709538149374,0.4897853228351928,0.09018822745369909,5
overall,all,perimeter_same_az225,8,17,2,ellow-radnear-az225 + elmid-radfar-az225,8,elhigh-radfar-az225,145,3,ellow-radnear-az225 + elmid-radfar-az225 + elhigh-radfar-az225,0.39959709538149374,0.47421845536593116,0.07462135998443742,6
overall,all,perimeter_same_az225,8,18,2,ellow-radmid-az225 + elmid-radfar-az225,7,elhigh-radmid-az225,82,3,ellow-radmid-az225 + elmid-radfar-az225 + elhigh-radmid-az225,0.3441147005447088,0.5143220824383538,0.17020738189364498,1
overall,all,perimeter_same_az225,8,18,2,ellow-radmid-az225 + elmid-radfar-az225,6,elhigh-radnear-az225,50,3,ellow-radmid-az225 + elmid-radfar-az225 + elhigh-radnear-az225,0.3441147005447088,0.5009192253361457,0.15680452479143697,2
overall,all,perimeter_same_az225,8,18,2,ellow-radmid-az225 + elmid-radfar-az225,1,ellow-radnear-az225,19,3,ellow-radnear-az225 + ellow-radmid-az225 + elmid-radfar-az225,0.3441147005447088,0.4996090804911216,0.15549437994641285,3
overall,all,perimeter_same_az225,8,18,2,ellow-radmid-az225 + elmid-radfar-az225,4,elmid-radnear-az225,26,3,ellow-radmid-az225 + elmid-radnear-az225 + elmid-radfar-az225,0.3441147005447088,0.4508926513549651,0.10677795081025632,4
overall,all,perimeter_same_az225,8,18,2,ellow-radmid-az225 + elmid-radfar-az225,3,ellow-radfar-az225,22,3,ellow-radmid-az225 + ellow-radfar-az225 + elmid-radfar-az225,0.3441147005447088,0.45051004357213065,0.10639534302742187,5
overall,all,perimeter_same_az225,8,18,2,ellow-radmid-az225 + elmid-radfar-az225,8,elhigh-radfar-az225,146,3,ellow-radmid-az225 + elmid-radfar-az225 + elhigh-radfar-az225,0.3441147005447088,0.44887563953548837,0.1047609389907796,6
overall,all,perimeter_same_az225,8,20,2,ellow-radfar-az225 + elmid-radfar-az225,6,elhigh-radnear-az225,52,3,ellow-radfar-az225 + elmid-radfar-az225 + elhigh-radnear-az225,0.3331795121382333,0.5067104884136875,0.17353097627545416,1
overall,all,perimeter_same_az225,8,20,2,ellow-radfar-az225 + elmid-radfar-az225,1,ellow-radnear-az225,21,3,ellow-radnear-az225 + ellow-radfar-az225 + elmid-radfar-az225,0.3331795121382333,0.5056354312957142,0.17245591915748087,2
overall,all,perimeter_same_az225,8,20,2,ellow-radfar-az225 + elmid-radfar-az225,7,elhigh-radmid-az225,84,3,ellow-radfar-az225 + elmid-radfar-az225 + elhigh-radmid-az225,0.3331795121382333,0.49045470200639446,0.15727518986816114,3
overall,all,perimeter_same_az225,8,20,2,ellow-radfar-az225 + elmid-radfar-az225,2,ellow-radmid-az225,22,3,ellow-radmid-az225 + ellow-radfar-az225 + elmid-radfar-az225,0.3331795121382333,0.45051004357213065,0.11733053143389732,4
overall,all,perimeter_same_az225,8,20,2,ellow-radfar-az225 + elmid-radfar-az225,8,elhigh-radfar-az225,148,3,ellow-radfar-az225 + elmid-radfar-az225 + elhigh-radfar-az225,0.3331795121382333,0.43200105090305685,0.09882153876482352,5
overall,all,perimeter_same_az225,8,20,2,ellow-radfar-az225 + elmid-radfar-az225,4,elmid-radnear-az225,28,3,ellow-radfar-az225 + elmid-radnear-az225 + elmid-radfar-az225,0.3331795121382333,0.42755419164933106,0.09437467951109774,6
overall,all,perimeter_same_az225,8,24,2,elmid-radnear-az225 + elmid-radfar-az225,7,elhigh-radmid-az225,88,3,elmid-radnear-az225 + elmid-radfar-az225 + elhigh-radmid-az225,0.33335062201065674,0.5098374055173561,0.17648678350669939,1
overall,all,perimeter_same_az225,8,24,2,elmid-radnear-az225 + elmid-radfar-az225,6,elhigh-radnear-az225,56,3,elmid-radnear-az225 + elmid-radfar-az225 + elhigh-radnear-az225,0.33335062201065674,0.49009314807643806,0.15674252606578132,2
overall,all,perimeter_same_az225,8,24,2,elmid-radnear-az225 + elmid-radfar-az225,1,ellow-radnear-az225,25,3,ellow-radnear-az225 + elmid-radnear-az225 + elmid-radfar-az225,0.33335062201065674,0.4897853228351928,0.1564347008245361,3
