group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
overall,all,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,1,0.14588252245318603,0.1621506197813104,0.2189833417240226,0.8941819787064256,36,0.24489795918367346,36,0.24489795918367346,147,0,6,0.8996729253945198,0.0
overall,all,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,2,0.13027122609872901,0.14479842887525282,0.23075995515040143,0.9422698168641391,36,0.24489795918367346,36,0.24489795918367346,147,0,6,0.8996729253945198,0.0
overall,all,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,3,0.1266350043247912,0.14075671363485778,0.22106276428894742,0.9026729541798686,36,0.24489795918367346,36,0.24489795918367346,147,0,6,0.8996729253945198,0.0
overall,all,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,4,0.12050665962522708,0.13394496624690927,0.21989438229863034,0.8979020610527405,36,0.24489795918367346,36,0.24489795918367346,147,0,6,0.8996729253945198,0.0
overall,all,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,5,0.10280399653498176,0.11426818973117446,0.16285965403270636,0.8255299704416494,29,0.19727891156462585,27,0.1836734693877551,147,0,6,0.8996729253945198,0.0
overall,all,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,6,0.09391309174918264,0.10438581522057071,0.16210876580824748,0.8825921694004585,27,0.1836734693877551,27,0.1836734693877551,147,0,6,0.8996729253945198,0.0
overall,all,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,7,0.09291179999705998,0.10327286436492104,0.15888223688612324,0.7785229607420039,30,0.20408163265306123,28,0.19047619047619047,147,0,6,0.8996729253945198,0.0
overall,all,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,8,0.0867486246113619,0.09642240214500325,0.14916530333369243,0.8770919836021115,25,0.17006802721088435,24,0.16326530612244897,147,0,6,0.8996729253945198,0.0
