group,target_class,subset_name,player_count,player_index,viewpoint,ring_id,elevation,radius,azimuth,rank,shapley_value,share_of_subset_value,singleton_subset_scene_value,mean_strict_quality_on_observed_rows,observed_scene_count,observed_scene_rate_within_subset,matched_scene_count,matched_scene_rate_within_subset,subset_scene_count,complete_subset_scene_count,max_views_seen_in_any_subset_scene,grand_value_all_players,empty_coalition_value
per_class,container,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,6,0.09752124046872242,0.10230140186981097,0.15741653106590092,0.9444991863954056,3,0.16666666666666666,3,0.16666666666666666,18,0,3,0.9532737448977306,0.0
per_class,container,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,7,0.05262404289631633,0.0552034955100562,0.052624042896316406,0.9472327721336953,1,0.05555555555555555,1,0.05555555555555555,18,0,3,0.9532737448977306,0.0
per_class,container,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,8,0.027155999527180837,0.028487094785238413,0.052700752712373365,0.9486135488227205,1,0.05555555555555555,1,0.05555555555555555,18,0,3,0.9532737448977306,0.0
per_class,male,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,1,0.1593994568664317,0.2485509687882804,0.258143532323094,0.47326314259233904,6,0.5454545454545454,5,0.45454545454545453,11,0,3,0.6413149690927604,0.0
per_class,male,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,2,0.11731692056791425,0.18293182947823164,0.17597470847514077,0.6452405977421828,3,0.2727272727272727,3,0.2727272727272727,11,0,3,0.6413149690927604,0.0
per_class,male,perimeter_same_az225,8,2,ellow-radmid-az225,ellow-radmid,low,mid,225,3,0.11344121626565669,0.17688845845300774,0.13494870300759584,0.49481191102785144,3,0.2727272727272727,2,0.18181818181818182,11,0,3,0.6413149690927604,0.0
per_class,male,perimeter_same_az225,8,8,elhigh-radfar-az225,elhigh-radfar,high,far,225,4,0.08212955688128322,0.128064306681424,0.11527758654373214,0.6340267259905268,2,0.18181818181818182,2,0.18181818181818182,11,0,3,0.6413149690927604,0.0
per_class,male,perimeter_same_az225,8,4,elmid-radnear-az225,elmid-radnear,mid,near,225,5,0.07173515330514843,0.11185635259165858,0.07173515330514846,0.789086686356633,1,0.09090909090909091,1,0.09090909090909091,11,0,3,0.6413149690927604,0.0
per_class,male,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,6,0.038571919197877794,0.06014504737421576,0.060079405939816866,0.6608734653379855,1,0.09090909090909091,1,0.09090909090909091,11,0,3,0.6413149690927604,0.0
per_class,male,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,7,0.03024623781756598,0.04716284396160903,0.07445775119270853,0.8190352631197939,1,0.09090909090909091,1,0.09090909090909091,11,0,3,0.6413149690927604,0.0
per_class,male,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,8,0.02847450819088264,0.0444001926715733,0.07210246212555854,0.7931270833811439,1,0.09090909090909091,1,0.09090909090909091,11,0,3,0.6413149690927604,0.0
per_class,rock,perimeter_same_az225,8,1,ellow-radnear-az225,ellow-radnear,low,near,225,1,0.18297736194370173,0.18891575335196867,0.3012798881433725,0.964095642058792,5,0.3125,5,0.3125,16,0,3,0.968565927918128,0.0
per_class,rock,perimeter_same_az225,8,3,ellow-radfar-az225,ellow-radfar,low,far,225,2,0.16928768981776726,0.17478179330718413,0.2365724541818337,0.9462898167273348,4,0.25,4,0.25,16,0,3,0.968565927918128,0.0
per_class,rock,perimeter_same_az225,8,6,elhigh-radnear-az225,elhigh-radnear,high,near,225,3,0.16135085093235718,0.16658737033953977,0.2975696665657783,0.9522229330104907,5,0.3125,5,0.3125,16,0,3,0.968565927918128,0.0
per_class,rock,perimeter_same_az225,8,5,elmid-radfar-az225,elmid-radfar,mid,far,225,4,0.1390198170536597,0.143531599704807,0.17844516729891513,0.9517075589275473,3,0.1875,3,0.1875,16,0,3,0.968565927918128,0.0
per_class,rock,perimeter_same_az225,8,7,elhigh-radmid-az225,elhigh-radmid,high,mid,225,5,0.1015577771866382,0.10485375776631985,0.23829821002960183,0.9531928401184073,4,0.25,4,0.25,16,0,3,0.968565927918128,0.0
